event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
D-I College Championships,College,150484,North Carolina,12,Colorado,13,2017-05-27,Men,1,2017
D-I College Championships,College,150485,Carleton College,15,Oregon State,8,2017-05-27,Men,1,2017
D-I College Championships,College,150486,North Carolina,15,Auburn,10,2017-05-27,Men,1,2017
D-I College Championships,College,150487,Carleton College,15,Colorado,8,2017-05-27,Men,1,2017
D-I College Championships,College,150488,Oregon,15,British Columbia,10,2017-05-26,Men,1,2017
D-I College Championships,College,150489,Wisconsin,15,Virginia Tech,10,2017-05-26,Men,1,2017
D-I College Championships,College,150490,Minnesota,15,Virginia Tech,7,2017-05-26,Men,1,2017
D-I College Championships,College,150491,Wisconsin,15,British Columbia,8,2017-05-26,Men,1,2017
D-I College Championships,College,150492,Minnesota,15,Oregon,11,2017-05-26,Men,1,2017
D-I College Championships,College,150493,Minnesota,15,Wisconsin,13,2017-05-27,Men,1,2017
D-I College Championships,College,150494,British Columbia,15,Virginia Tech,12,2017-05-27,Men,1,2017
D-I College Championships,College,150495,Oregon,15,Virginia Tech,6,2017-05-27,Men,1,2017
D-I College Championships,College,150496,Minnesota,9,British Columbia,15,2017-05-27,Men,1,2017
D-I College Championships,College,150497,Oregon,14,Wisconsin,16,2017-05-27,Men,1,2017
D-I College Championships,College,150508,Carleton College,15,North Carolina-Wilmington,11,2017-05-29,Men,1,2017
D-I College Championships,College,150506,Massachusetts,14,Carleton College,15,2017-05-28,Men,1,2017
D-I College Championships,College,150507,North Carolina,13,North Carolina-Wilmington,14,2017-05-28,Men,1,2017
D-I College Championships,College,150502,Pittsburgh,11,Massachusetts,13,2017-05-28,Men,1,2017
D-I College Championships,College,150503,Carleton College,12,Minnesota,10,2017-05-28,Men,1,2017
D-I College Championships,College,150504,Wisconsin,14,North Carolina,15,2017-05-28,Men,1,2017
D-I College Championships,College,150505,Washington,10,North Carolina-Wilmington,15,2017-05-28,Men,1,2017
D-I College Championships,College,150498,Pittsburgh,15,Auburn,8,2017-05-27,Men,1,2017
D-I College Championships,College,150499,Carleton College,15,Michigan,10,2017-05-27,Men,1,2017
D-I College Championships,College,150500,Wisconsin,15,Cal Poly-SLO,10,2017-05-27,Men,1,2017
D-I College Championships,College,150501,Washington,15,Oregon,12,2017-05-27,Men,1,2017
D-I College Championships,College,150509,Stanford,15,Virginia Tech,13,2017-05-28,Men,1,2017
D-I College Championships,College,150510,Connecticut,15,Colorado,12,2017-05-27,Men,1,2017
D-I College Championships,College,150511,British Columbia,15,Colorado State,8,2017-05-27,Men,1,2017
D-I College Championships,College,150512,Oregon State,12,Texas A&M,15,2017-05-28,Men,1,2017
D-I College Championships,College,150544,Stanford,13,Colorado,11,2017-05-26,Women,1,2017
D-I College Championships,College,150545,Carleton College,15,Pittsburgh,9,2017-05-26,Women,1,2017
D-I College Championships,College,150546,Colorado,15,Pittsburgh,9,2017-05-26,Women,1,2017
D-I College Championships,College,150547,Carleton College,14,Ohio State,10,2017-05-26,Women,1,2017
D-I College Championships,College,150548,Stanford,12,Ohio State,7,2017-05-26,Women,1,2017
D-I College Championships,College,150549,Stanford,14,Carleton College,8,2017-05-27,Women,1,2017
D-I College Championships,College,150550,Colorado,14,Ohio State,12,2017-05-27,Women,1,2017
D-I College Championships,College,150551,Stanford,12,Pittsburgh,15,2017-05-27,Women,1,2017
D-I College Championships,College,150552,Colorado,12,Carleton College,11,2017-05-27,Women,1,2017
D-I College Championships,College,150553,Pittsburgh,12,Ohio State,13,2017-05-27,Women,1,2017
D-I College Championships,College,150554,Dartmouth,15,Delaware,4,2017-05-26,Women,1,2017
D-I College Championships,College,150555,Notre Dame,14,Florida,11,2017-05-26,Women,1,2017
D-I College Championships,College,150556,Dartmouth,15,Notre Dame,6,2017-05-26,Women,1,2017
D-I College Championships,College,150557,Oregon,15,Florida,2,2017-05-26,Women,1,2017
D-I College Championships,College,150558,Oregon,15,Delaware,13,2017-05-26,Women,1,2017
D-I College Championships,College,150559,Dartmouth,10,Oregon,15,2017-05-27,Women,1,2017
D-I College Championships,College,150560,Notre Dame,15,Delaware,7,2017-05-27,Women,1,2017
D-I College Championships,College,150561,Florida,13,Delaware,9,2017-05-27,Women,1,2017
D-I College Championships,College,150562,Notre Dame,8,Oregon,15,2017-05-27,Women,1,2017
D-I College Championships,College,150563,Dartmouth,15,Florida,2,2017-05-27,Women,1,2017
D-I College Championships,College,150564,UCLA,13,Michigan,11,2017-05-26,Women,1,2017
D-I College Championships,College,150565,Tufts,11,California-San Diego,8,2017-05-26,Women,1,2017
D-I College Championships,College,150566,Virginia,10,UCLA,12,2017-05-26,Women,1,2017
D-I College Championships,College,150567,Tufts,9,Michigan,15,2017-05-26,Women,1,2017
D-I College Championships,College,150568,Virginia,14,California-San Diego,9,2017-05-26,Women,1,2017
D-I College Championships,College,150569,Michigan,13,California-San Diego,10,2017-05-27,Women,1,2017
D-I College Championships,College,150570,Virginia,12,Tufts,10,2017-05-27,Women,1,2017
D-I College Championships,College,150571,UCLA,15,California-San Diego,12,2017-05-27,Women,1,2017
D-I College Championships,College,150572,Virginia,14,Michigan,12,2017-05-27,Women,1,2017
D-I College Championships,College,150573,UCLA,15,Tufts,12,2017-05-27,Women,1,2017
D-I College Championships,College,150574,British Columbia,15,North Carolina,8,2017-05-26,Women,1,2017
D-I College Championships,College,150575,California,15,Connecticut,3,2017-05-26,Women,1,2017
D-I College Championships,College,150576,Texas,15,Connecticut,6,2017-05-26,Women,1,2017
D-I College Championships,College,150577,California,14,North Carolina,12,2017-05-26,Women,1,2017
D-I College Championships,College,150578,Texas,13,British Columbia,14,2017-05-26,Women,1,2017
D-I College Championships,College,150579,Texas,15,California,9,2017-05-27,Women,1,2017
D-I College Championships,College,150580,North Carolina,15,Connecticut,7,2017-05-27,Women,1,2017
D-I College Championships,College,150581,British Columbia,15,Connecticut,3,2017-05-27,Women,1,2017
D-I College Championships,College,150582,Texas,15,North Carolina,8,2017-05-27,Women,1,2017
D-I College Championships,College,150583,British Columbia,15,California,5,2017-05-27,Women,1,2017
D-I College Championships,College,152287,Dartmouth,15,Texas,9,2017-05-29,Women,1,2017
D-I College Championships,College,152285,Dartmouth,14,British Columbia,8,2017-05-28,Women,1,2017
D-I College Championships,College,152286,Texas,14,Colorado,12,2017-05-28,Women,1,2017
D-I College Championships,College,152281,Stanford,8,Dartmouth,14,2017-05-28,Women,1,2017
D-I College Championships,College,152282,British Columbia,15,Virginia,13,2017-05-28,Women,1,2017
D-I College Championships,College,152283,UCLA,10,Texas,15,2017-05-28,Women,1,2017
D-I College Championships,College,152284,Oregon,11,Colorado,15,2017-05-28,Women,1,2017
D-I College Championships,College,152277,Dartmouth,15,Michigan,7,2017-05-27,Women,1,2017
D-I College Championships,College,152278,Virginia,15,Notre Dame,9,2017-05-27,Women,1,2017
D-I College Championships,College,152279,Texas,14,Carleton College,10,2017-05-27,Women,1,2017
D-I College Championships,College,152280,Colorado,15,California,8,2017-05-27,Women,1,2017
D-I College Championships,College,150595,Ohio State,15,Connecticut,7,2017-05-28,Women,1,2017
D-I College Championships,College,150596,Delaware,15,Tufts,12,2017-05-27,Women,1,2017
D-I College Championships,College,150597,North Carolina,15,Pittsburgh,9,2017-05-27,Women,1,2017
D-I College Championships,College,150598,California-San Diego,14,Florida,9,2017-05-28,Women,1,2017
D-III College Championships,College,151651,Bryant,13,Portland,7,2017-05-20,Men,1,2017
D-III College Championships,College,151652,Davidson,15,St John's,7,2017-05-20,Men,1,2017
D-III College Championships,College,151653,Bryant,12,St John's,6,2017-05-20,Men,1,2017
D-III College Championships,College,151654,Davidson,12,Portland,6,2017-05-20,Men,1,2017
D-III College Championships,College,151655,Bryant,6,Davidson,11,2017-05-20,Men,1,2017
D-III College Championships,College,151656,Portland,6,St John's,13,2017-05-20,Men,1,2017
D-III College Championships,College,151657,Franciscan,15,Wheaton Illinois,9,2017-05-20,Men,1,2017
D-III College Championships,College,151658,Colorado College,10,North Carolina-Asheville,11,2017-05-20,Men,1,2017
D-III College Championships,College,151659,Franciscan,15,North Carolina-Asheville,8,2017-05-20,Men,1,2017
D-III College Championships,College,151660,Colorado College,9,Wheaton Illinois,12,2017-05-20,Men,1,2017
D-III College Championships,College,151661,Franciscan,15,Colorado College,9,2017-05-20,Men,1,2017
D-III College Championships,College,151662,Wheaton Illinois,13,North Carolina-Asheville,12,2017-05-20,Men,1,2017
D-III College Championships,College,151663,Richmond,12,John Brown,9,2017-05-20,Men,1,2017
D-III College Championships,College,151664,Amherst College,11,Army,15,2017-05-20,Men,1,2017
D-III College Championships,College,151665,Richmond,15,Army,10,2017-05-20,Men,1,2017
D-III College Championships,College,151666,Amherst College,10,John Brown,14,2017-05-20,Men,1,2017
D-III College Championships,College,151667,Richmond,11,Amherst College,13,2017-05-20,Men,1,2017
D-III College Championships,College,151668,John Brown,11,Army,6,2017-05-20,Men,1,2017
D-III College Championships,College,151669,Air Force,11,Alabama-Huntsville,14,2017-05-20,Men,1,2017
D-III College Championships,College,151670,Dartmouth,12,Occidental,10,2017-05-20,Men,1,2017
D-III College Championships,College,151671,Air Force,11,Occidental,10,2017-05-20,Men,1,2017
D-III College Championships,College,151672,Dartmouth,11,Alabama-Huntsville,8,2017-05-20,Men,1,2017
D-III College Championships,College,151673,Air Force,14,Dartmouth,11,2017-05-20,Men,1,2017
D-III College Championships,College,151674,Alabama-Huntsville,15,Occidental,9,2017-05-20,Men,1,2017
D-III College Championships,College,151685,Davidson,12,Richmond,15,2017-05-21,Men,1,2017
D-III College Championships,College,151683,Davidson,13,Alabama-Huntsville,9,2017-05-21,Men,1,2017
D-III College Championships,College,151684,Richmond,14,Bryant,10,2017-05-21,Men,1,2017
D-III College Championships,College,151679,Wheaton Illinois,7,Davidson,15,2017-05-20,Men,1,2017
D-III College Championships,College,151680,John Brown,11,Alabama-Huntsville,14,2017-05-20,Men,1,2017
D-III College Championships,College,151681,Dartmouth,8,Richmond,15,2017-05-20,Men,1,2017
D-III College Championships,College,151682,Bryant,12,Franciscan,10,2017-05-20,Men,1,2017
D-III College Championships,College,151686,Wheaton Illinois,9,John Brown,15,2017-05-21,Men,1,2017
D-III College Championships,College,151687,Dartmouth,9,Franciscan,15,2017-05-21,Men,1,2017
D-III College Championships,College,151688,St John's,14,Air Force,8,2017-05-21,Men,1,2017
D-III College Championships,College,151689,Army,13,North Carolina-Asheville,12,2017-05-21,Men,1,2017
D-III College Championships,College,151694,Portland,9,Colorado College,13,2017-05-21,Men,1,2017
D-III College Championships,College,152413,Portland,12,Occidental,10,2017-05-20,Men,1,2017
D-III College Championships,College,152414,Colorado College,12,Amherst College,9,2017-05-21,Men,1,2017
D-III College Championships,College,152415,Amherst College,9,Occidental,10,2017-05-21,Men,1,2017
D-III College Championships,College,152418,Air Force,13,Army,10,2017-05-21,Men,1,2017
D-III College Championships,College,152423,St John's,13,North Carolina-Asheville,12,2017-05-21,Men,1,2017
D-III College Championships,College,151696,Williams,9,Georgia College,7,2017-05-20,Women,1,2017
D-III College Championships,College,151697,Wesleyan,12,Haverford,9,2017-05-20,Women,1,2017
D-III College Championships,College,151698,Williams,9,Haverford,6,2017-05-20,Women,1,2017
D-III College Championships,College,151699,Wesleyan,13,Georgia College,7,2017-05-20,Women,1,2017
D-III College Championships,College,151700,Williams,8,Wesleyan,9,2017-05-20,Women,1,2017
D-III College Championships,College,151701,Georgia College,12,Haverford,6,2017-05-20,Women,1,2017
D-III College Championships,College,151702,Bowdoin,10,Puget Sound,12,2017-05-20,Women,1,2017
D-III College Championships,College,151703,Truman State,11,Catholic,9,2017-05-20,Women,1,2017
D-III College Championships,College,151704,Bowdoin,10,Catholic,5,2017-05-20,Women,1,2017
D-III College Championships,College,151705,Truman State,8,Puget Sound,12,2017-05-20,Women,1,2017
D-III College Championships,College,151706,Bowdoin,8,Truman State,10,2017-05-20,Women,1,2017
D-III College Championships,College,151707,Puget Sound,12,Catholic,8,2017-05-20,Women,1,2017
D-III College Championships,College,151708,Carleton College-Eclipse,12,Mount Holyoke,11,2017-05-20,Women,1,2017
D-III College Championships,College,151709,Valparaiso,11,Lehigh,9,2017-05-20,Women,1,2017
D-III College Championships,College,151710,Carleton College-Eclipse,11,Lehigh,8,2017-05-20,Women,1,2017
D-III College Championships,College,151711,Valparaiso,15,Mount Holyoke,5,2017-05-20,Women,1,2017
D-III College Championships,College,151712,Carleton College-Eclipse,11,Valparaiso,10,2017-05-20,Women,1,2017
D-III College Championships,College,151713,Mount Holyoke,11,Lehigh,9,2017-05-20,Women,1,2017
D-III College Championships,College,151714,St Olaf,11,Bates,10,2017-05-20,Women,1,2017
D-III College Championships,College,151715,Portland,13,Claremont,4,2017-05-20,Women,1,2017
D-III College Championships,College,151716,St Olaf,13,Claremont,4,2017-05-20,Women,1,2017
D-III College Championships,College,151717,Portland,12,Bates,6,2017-05-20,Women,1,2017
D-III College Championships,College,151718,St Olaf,8,Portland,14,2017-05-20,Women,1,2017
D-III College Championships,College,151719,Bates,10,Claremont,7,2017-05-20,Women,1,2017
D-III College Championships,College,151730,Wesleyan,10,Carleton College-Eclipse,13,2017-05-21,Women,1,2017
D-III College Championships,College,151728,Wesleyan,14,Valparaiso,6,2017-05-21,Women,1,2017
D-III College Championships,College,151729,Carleton College-Eclipse,15,Puget Sound,12,2017-05-21,Women,1,2017
D-III College Championships,College,151724,Truman State,10,Wesleyan,11,2017-05-20,Women,1,2017
D-III College Championships,College,151725,Valparaiso,15,Portland,9,2017-05-20,Women,1,2017
D-III College Championships,College,151726,St Olaf,6,Carleton College-Eclipse,14,2017-05-20,Women,1,2017
D-III College Championships,College,151727,Williams,7,Puget Sound,12,2017-05-20,Women,1,2017
D-III College Championships,College,151731,Truman State,8,Portland,14,2017-05-21,Women,1,2017
D-III College Championships,College,151732,St Olaf,4,Williams,14,2017-05-21,Women,1,2017
D-III College Championships,College,151735,Bates,5,Bowdoin,11,2017-05-21,Women,1,2017
D-III College Championships,College,151733,Georgia College,7,Bates,13,2017-05-21,Women,1,2017
D-III College Championships,College,151734,Bowdoin,11,Mount Holyoke,6,2017-05-21,Women,1,2017
D-III College Championships,College,151739,Haverford,10,Catholic,7,2017-05-21,Women,1,2017
D-III College Championships,College,152416,Haverford,12,Claremont,5,2017-05-20,Women,1,2017
D-III College Championships,College,152417,Catholic,9,Lehigh,8,2017-05-20,Women,1,2017
D-III College Championships,College,151740,Lehigh,8,Claremont,5,2017-05-21,Women,1,2017
D-III College Championships,College,152419,Georgia College,10,Mount Holyoke,7,2017-05-21,Women,1,2017
Atlantic Coast D-I College Men's Regionals,College,149858,North Carolina,13,George Mason,2,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149859,George Washington,11,Delaware,10,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149860,North Carolina,13,Delaware,2,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149861,George Washington,14,George Mason,12,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149862,North Carolina,13,George Washington,5,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149863,George Mason,12,Delaware,8,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149864,North Carolina-Wilmington,13,Virginia Commonwealth,5,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149865,James Madison,13,South Carolina,11,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149866,North Carolina-Wilmington,13,South Carolina,5,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149867,James Madison,10,Virginia Commonwealth,11,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149868,North Carolina-Wilmington,11,James Madison,13,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149869,Virginia Commonwealth,5,South Carolina,13,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149870,North Carolina State,13,Maryland,11,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149871,Virginia,13,North Carolina-Charlotte,10,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149872,North Carolina State,10,North Carolina-Charlotte,7,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149873,Virginia,9,Maryland,8,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149874,North Carolina State,13,Virginia,5,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149875,Maryland,9,North Carolina-Charlotte,7,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149876,William & Mary,13,Clemson,8,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149877,Virginia Tech,13,Duke,5,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149878,William & Mary,13,Duke,6,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149879,Virginia Tech,11,Clemson,10,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149880,William & Mary,10,Virginia Tech,6,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149881,Clemson,13,Duke,9,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149882,North Carolina,14,North Carolina State,11,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149883,James Madison,15,William & Mary,14,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149884,Virginia Tech,15,South Carolina,11,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149885,Virginia,15,George Mason,9,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149886,North Carolina-Wilmington,15,Clemson,6,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149887,George Washington,15,Maryland,9,2017-05-06,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149894,North Carolina,15,Virginia Tech,6,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149892,North Carolina,15,William & Mary,8,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149893,Virginia Tech,15,George Washington,11,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149888,North Carolina,15,North Carolina-Wilmington,13,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149889,Virginia,15,William & Mary,16,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149890,North Carolina State,13,Virginia Tech,14,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149891,James Madison,11,George Washington,13,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149899,North Carolina-Wilmington,15,North Carolina State,6,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149897,North Carolina-Wilmington,15,George Washington,6,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149898,North Carolina State,15,William & Mary,6,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149895,North Carolina-Wilmington,15,Virginia,10,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149896,North Carolina State,15,James Madison,11,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149904,North Carolina-Charlotte,15,Duke,9,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149903,Virginia Commonwealth,10,Duke,14,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149906,George Mason,15,Maryland,11,2017-05-07,Men,1,2017
Atlantic Coast D-I College Men's Regionals,College,149907,South Carolina,10,Clemson,13,2017-05-07,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148401,Davidson,12,Navy,8,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148402,Mary Washington,9,High Point,13,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148403,Davidson,13,High Point,6,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148404,Mary Washington,13,Navy,8,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148405,Davidson,10,Mary Washington,11,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148406,Navy,9,High Point,13,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148407,Richmond,13,Elon,6,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148408,North Carolina-Asheville,13,Christopher Newport,2,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148409,Richmond,13,Christopher Newport,5,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148410,North Carolina-Asheville,8,Elon,7,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148411,Richmond,13,North Carolina-Asheville,8,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148412,Elon,13,Christopher Newport,1,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148417,Davidson,6,Richmond,15,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148413,North Carolina-Asheville,14,High Point,11,2017-04-29,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148414,Mary Washington,11,Elon,10,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148415,Davidson,14,North Carolina-Asheville,8,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148416,Mary Washington,6,Richmond,15,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148422,Mary Washington,12,North Carolina-Asheville,13,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148418,Christopher Newport,10,High Point,11,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148419,Elon,5,Navy,15,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148420,High Point,7,Mary Washington,14,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148421,Navy,12,North Carolina-Asheville,15,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148423,High Point,0,Navy,1,2017-04-30,Men,1,2017
Atlantic Coast D-III College Men's Regionals,College,148424,Christopher Newport,14,Elon,12,2017-04-30,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134890,North Carolina B,12,Maryland B,6,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134891,Virginia Tech B,14,George Washington B,9,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134892,North Carolina B,15,George Washington B,8,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134893,Virginia Tech B,9,Maryland B,10,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134894,North Carolina B,12,Virginia Tech B,7,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134895,Maryland B,14,George Washington B,7,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134896,Delaware B,12,James Madison B,7,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134897,Virginia B,10,North Carolina-Wilmington B,11,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134898,Delaware B,15,North Carolina-Wilmington B,5,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134899,Virginia B,13,James Madison B,8,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134900,Delaware B,12,Virginia B,6,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134901,James Madison B,10,North Carolina-Wilmington B,9,2017-05-06,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134908,North Carolina B,15,Delaware B,2,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134906,North Carolina B,13,Virginia Tech B,7,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134907,Maryland B,10,Delaware B,11,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134902,North Carolina B,15,James Madison B,4,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134903,Virginia B,5,Virginia Tech B,15,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134904,Maryland B,15,North Carolina-Wilmington B,5,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134905,Delaware B,14,George Washington B,11,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134911,James Madison B,8,North Carolina-Wilmington B,7,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134909,James Madison B,13,Virginia B,6,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134910,North Carolina-Wilmington B,15,George Washington B,8,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134912,Virginia Tech B,12,Maryland B,11,2017-05-07,Men,1,2017
Atlantic Coast Dev College Men's Regionals,College,134913,Virginia B,15,George Washington B,14,2017-05-07,Men,1,2017
