event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
D-I College Championships,College,29068,Oregon,15,Rutgers,5,2014-05-23,Men,1,2014
D-I College Championships,College,29069,Florida,10,Carleton College,14,2014-05-23,Men,1,2014
D-I College Championships,College,29076,Oregon,15,North Carolina-Wilmington,12,2014-05-23,Men,1,2014
D-I College Championships,College,29070,Oregon,15,Florida,10,2014-05-24,Men,1,2014
D-I College Championships,College,29072,Carleton College,15,Rutgers,14,2014-05-24,Men,1,2014
D-I College Championships,College,29075,North Carolina-Wilmington,15,Rutgers,11,2014-05-24,Men,1,2014
D-I College Championships,College,29073,North Carolina-Wilmington,14,Florida,13,2014-05-24,Men,1,2014
D-I College Championships,College,29074,Oregon,15,Carleton College,13,2014-05-24,Men,1,2014
D-I College Championships,College,29088,Colorado,15,North Carolina,10,2014-05-26,Men,1,2014
D-I College Championships,College,29086,Colorado,15,Oregon,8,2014-05-25,Men,1,2014
D-I College Championships,College,29087,North Carolina,15,North Carolina-Wilmington,10,2014-05-25,Men,1,2014
D-I College Championships,College,29082,Michigan,10,Colorado,13,2014-05-25,Men,1,2014
D-I College Championships,College,29083,Texas,10,Oregon,15,2014-05-25,Men,1,2014
D-I College Championships,College,29084,Wisconsin,9,North Carolina,15,2014-05-25,Men,1,2014
D-I College Championships,College,29085,North Carolina-Wilmington,14,Pittsburgh,13,2014-05-25,Men,1,2014
D-I College Championships,College,29078,Michigan,15,Tufts,12,2014-05-24,Men,1,2014
D-I College Championships,College,29079,Texas,15,Central Florida,14,2014-05-24,Men,1,2014
D-I College Championships,College,29080,Carleton College,7,Wisconsin,15,2014-05-24,Men,1,2014
D-I College Championships,College,29081,Harvard,13,North Carolina-Wilmington,14,2014-05-24,Men,1,2014
D-I College Championships,College,29089,California-San Diego,15,Rutgers,8,2014-05-25,Men,1,2014
D-I College Championships,College,29090,Dartmouth,12,Florida State,15,2014-05-24,Men,1,2014
D-I College Championships,College,29091,Florida,15,Eastern Michigan,7,2014-05-24,Men,1,2014
D-I College Championships,College,29092,Massachusetts,15,Texas A&M,5,2014-05-25,Men,1,2014
D-I College Championships,College,28968,Victoria,5,Virginia,15,2014-05-23,Women,1,2014
D-I College Championships,College,28976,Ohio State,15,Michigan,10,2014-05-23,Women,1,2014
D-I College Championships,College,28970,Michigan,14,Virginia,13,2014-05-23,Women,1,2014
D-I College Championships,College,28975,Victoria,13,Kansas,12,2014-05-23,Women,1,2014
D-I College Championships,College,28967,Ohio State,15,Kansas,6,2014-05-23,Women,1,2014
D-I College Championships,College,28969,Ohio State,15,Victoria,9,2014-05-24,Women,1,2014
D-I College Championships,College,28974,Michigan,15,Kansas,6,2014-05-24,Women,1,2014
D-I College Championships,College,28972,Michigan,11,Victoria,15,2014-05-24,Women,1,2014
D-I College Championships,College,28973,Ohio State,15,Virginia,8,2014-05-24,Women,1,2014
D-I College Championships,College,28971,Virginia,15,Kansas,13,2014-05-24,Women,1,2014
D-I College Championships,College,28977,Oregon,15,Colorado College,10,2014-05-23,Women,1,2014
D-I College Championships,College,28980,Stanford,13,Tufts,11,2014-05-23,Women,1,2014
D-I College Championships,College,28978,Western Washington,11,Tufts,15,2014-05-23,Women,1,2014
D-I College Championships,College,28985,Oregon,15,Stanford,13,2014-05-23,Women,1,2014
D-I College Championships,College,28986,Western Washington,8,Colorado College,15,2014-05-23,Women,1,2014
D-I College Championships,College,28979,Oregon,15,Western Washington,8,2014-05-24,Women,1,2014
D-I College Championships,College,28984,Stanford,9,Colorado College,12,2014-05-24,Women,1,2014
D-I College Championships,College,28981,Tufts,15,Colorado College,12,2014-05-24,Women,1,2014
D-I College Championships,College,28982,Stanford,10,Western Washington,15,2014-05-24,Women,1,2014
D-I College Championships,College,28983,Oregon,15,Tufts,5,2014-05-24,Women,1,2014
D-I College Championships,College,28990,Carleton College,15,Northeastern,10,2014-05-23,Women,1,2014
D-I College Championships,College,28996,British Columbia,15,Colorado,5,2014-05-23,Women,1,2014
D-I College Championships,College,28988,British Columbia,13,Northeastern,14,2014-05-23,Women,1,2014
D-I College Championships,College,28995,Central Florida,15,Carleton College,9,2014-05-23,Women,1,2014
D-I College Championships,College,28987,Central Florida,15,Colorado,7,2014-05-23,Women,1,2014
D-I College Championships,College,28991,Northeastern,14,Colorado,15,2014-05-24,Women,1,2014
D-I College Championships,College,28989,Central Florida,15,British Columbia,10,2014-05-24,Women,1,2014
D-I College Championships,College,28994,Carleton College,15,Colorado,9,2014-05-24,Women,1,2014
D-I College Championships,College,28992,Carleton College,12,British Columbia,15,2014-05-24,Women,1,2014
D-I College Championships,College,28993,Central Florida,13,Northeastern,15,2014-05-24,Women,1,2014
D-I College Championships,College,29000,California-Santa Barbara,15,UCLA,9,2014-05-23,Women,1,2014
D-I College Championships,College,29006,Whitman,15,Cornell,10,2014-05-23,Women,1,2014
D-I College Championships,College,28997,Washington,15,Cornell,3,2014-05-23,Women,1,2014
D-I College Championships,College,28998,Whitman,11,UCLA,15,2014-05-23,Women,1,2014
D-I College Championships,College,29005,Washington,15,California-Santa Barbara,11,2014-05-23,Women,1,2014
D-I College Championships,College,28999,Washington,15,Whitman,11,2014-05-24,Women,1,2014
D-I College Championships,College,29001,UCLA,14,Cornell,11,2014-05-24,Women,1,2014
D-I College Championships,College,29004,California-Santa Barbara,15,Cornell,5,2014-05-24,Women,1,2014
D-I College Championships,College,29002,California-Santa Barbara,15,Whitman,4,2014-05-24,Women,1,2014
D-I College Championships,College,29003,Washington,14,UCLA,10,2014-05-24,Women,1,2014
D-I College Championships,College,29017,Ohio State,15,Oregon,11,2014-05-26,Women,1,2014
D-I College Championships,College,29015,Ohio State,15,Washington,9,2014-05-25,Women,1,2014
D-I College Championships,College,29016,Central Florida,14,Oregon,15,2014-05-25,Women,1,2014
D-I College Championships,College,29011,Carleton College,9,Ohio State,15,2014-05-25,Women,1,2014
D-I College Championships,College,29012,British Columbia,13,Washington,15,2014-05-25,Women,1,2014
D-I College Championships,College,29013,Michigan,7,Central Florida,15,2014-05-25,Women,1,2014
D-I College Championships,College,29014,Virginia,13,Oregon,15,2014-05-25,Women,1,2014
D-I College Championships,College,29007,Tufts,13,Carleton College,15,2014-05-24,Women,1,2014
D-I College Championships,College,29008,British Columbia,15,Colorado College,9,2014-05-24,Women,1,2014
D-I College Championships,College,29009,California-Santa Barbara,14,Michigan,15,2014-05-24,Women,1,2014
D-I College Championships,College,29010,Virginia,15,UCLA,9,2014-05-24,Women,1,2014
D-I College Championships,College,29018,Victoria,15,Cornell,13,2014-05-25,Women,1,2014
D-I College Championships,College,29019,Stanford,14,Northeastern,13,2014-05-24,Women,1,2014
D-I College Championships,College,29020,Whitman,13,Kansas,14,2014-05-24,Women,1,2014
D-I College Championships,College,29021,Colorado,13,Western Washington,11,2014-05-25,Women,1,2014
D-III College Championships,College,28676,Bentley,15,Carleton College-GoP,8,2014-05-17,Men,1,2014
D-III College Championships,College,28677,Lewis & Clark,14,John Brown,7,2014-05-17,Men,1,2014
D-III College Championships,College,28678,Bentley,15,John Brown,10,2014-05-17,Men,1,2014
D-III College Championships,College,28679,Lewis & Clark,12,Carleton College-GoP,15,2014-05-17,Men,1,2014
D-III College Championships,College,28680,Bentley,15,Lewis & Clark,10,2014-05-17,Men,1,2014
D-III College Championships,College,28681,Carleton College-GoP,15,John Brown,10,2014-05-17,Men,1,2014
D-III College Championships,College,28682,Lehigh,15,St John's,11,2014-05-17,Men,1,2014
D-III College Championships,College,28683,SUNY-Geneseo,11,Brandeis,12,2014-05-17,Men,1,2014
D-III College Championships,College,28684,Lehigh,11,Brandeis,13,2014-05-17,Men,1,2014
D-III College Championships,College,28685,SUNY-Geneseo,11,St John's,13,2014-05-17,Men,1,2014
D-III College Championships,College,28686,Lehigh,15,SUNY-Geneseo,12,2014-05-17,Men,1,2014
D-III College Championships,College,28687,St John's,7,Brandeis,15,2014-05-17,Men,1,2014
D-III College Championships,College,28688,Claremont,13,Bryant,11,2014-05-17,Men,1,2014
D-III College Championships,College,28689,Elon,14,Kenyon,6,2014-05-17,Men,1,2014
D-III College Championships,College,28690,Claremont,11,Kenyon,9,2014-05-17,Men,1,2014
D-III College Championships,College,28691,Elon,11,Bryant,8,2014-05-17,Men,1,2014
D-III College Championships,College,28692,Claremont,6,Elon,15,2014-05-17,Men,1,2014
D-III College Championships,College,28693,Bryant,12,Kenyon,5,2014-05-17,Men,1,2014
D-III College Championships,College,28694,Cedarville,12,Georgia College,14,2014-05-17,Men,1,2014
D-III College Championships,College,28695,Richmond,15,Olivet Nazarene,9,2014-05-17,Men,1,2014
D-III College Championships,College,28696,Cedarville,15,Olivet Nazarene,14,2014-05-17,Men,1,2014
D-III College Championships,College,28697,Richmond,8,Georgia College,15,2014-05-17,Men,1,2014
D-III College Championships,College,28698,Cedarville,10,Richmond,13,2014-05-17,Men,1,2014
D-III College Championships,College,28699,Georgia College,15,Olivet Nazarene,6,2014-05-17,Men,1,2014
D-III College Championships,College,28710,Bentley,15,Elon,13,2014-05-18,Men,1,2014
D-III College Championships,College,28708,Bentley,15,Claremont,14,2014-05-18,Men,1,2014
D-III College Championships,College,28709,Elon,15,Carleton College-GoP,13,2014-05-18,Men,1,2014
D-III College Championships,College,28704,Lehigh,12,Bentley,14,2014-05-18,Men,1,2014
D-III College Championships,College,28705,Claremont,15,Georgia College,12,2014-05-18,Men,1,2014
D-III College Championships,College,28706,Richmond,13,Elon,15,2014-05-18,Men,1,2014
D-III College Championships,College,28707,Carleton College-GoP,15,Brandeis,10,2014-05-18,Men,1,2014
D-III College Championships,College,28766,Lehigh,14,Bryant,7,2014-05-17,Men,1,2014
D-III College Championships,College,28767,Claremont,11,St John's,8,2014-05-17,Men,1,2014
D-III College Championships,College,28768,Richmond,14,Lewis & Clark,11,2014-05-17,Men,1,2014
D-III College Championships,College,28769,Carleton College-GoP,14,Cedarville,12,2014-05-17,Men,1,2014
D-III College Championships,College,28719,Lehigh,14,Georgia College,13,2014-05-18,Men,1,2014
D-III College Championships,College,28720,Richmond,6,Brandeis,15,2014-05-18,Men,1,2014
D-III College Championships,College,28713,Bryant,15,Olivet Nazarene,13,2014-05-18,Men,1,2014
D-III College Championships,College,28711,Bryant,14,John Brown,13,2014-05-18,Men,1,2014
D-III College Championships,College,28712,St John's,12,Olivet Nazarene,14,2014-05-18,Men,1,2014
D-III College Championships,College,28716,Kenyon,12,Cedarville,14,2014-05-18,Men,1,2014
D-III College Championships,College,28714,Lewis & Clark,13,Kenyon,14,2014-05-18,Men,1,2014
D-III College Championships,College,28715,Cedarville,15,SUNY-Geneseo,14,2014-05-18,Men,1,2014
D-III College Championships,College,28717,John Brown,12,St John's,15,2014-05-18,Men,1,2014
D-III College Championships,College,28718,Lewis & Clark,15,SUNY-Geneseo,13,2014-05-18,Men,1,2014
D-III College Championships,College,28770,Rice,12,Elon,5,2014-05-17,Women,1,2014
D-III College Championships,College,28771,St Benedict,15,Georgia College,4,2014-05-17,Women,1,2014
D-III College Championships,College,28772,Rice,12,Georgia College,6,2014-05-17,Women,1,2014
D-III College Championships,College,28773,St Benedict,11,Elon,5,2014-05-17,Women,1,2014
D-III College Championships,College,28774,Rice,15,St Benedict,6,2014-05-17,Women,1,2014
D-III College Championships,College,28775,Elon,8,Georgia College,11,2014-05-17,Women,1,2014
D-III College Championships,College,28776,Truman State,6,Carleton College-Eclipse,13,2014-05-17,Women,1,2014
D-III College Championships,College,28777,Valparaiso,13,Hamilton,9,2014-05-17,Women,1,2014
D-III College Championships,College,28778,Truman State,13,Hamilton,7,2014-05-17,Women,1,2014
D-III College Championships,College,28779,Valparaiso,3,Carleton College-Eclipse,15,2014-05-17,Women,1,2014
D-III College Championships,College,28780,Truman State,15,Valparaiso,7,2014-05-17,Women,1,2014
D-III College Championships,College,28781,Carleton College-Eclipse,15,Hamilton,5,2014-05-17,Women,1,2014
D-III College Championships,College,28782,Wake Forest,12,Bowdoin,13,2014-05-17,Women,1,2014
D-III College Championships,College,28783,Claremont,15,Wooster,8,2014-05-17,Women,1,2014
D-III College Championships,College,28784,Wake Forest,15,Wooster,5,2014-05-17,Women,1,2014
D-III College Championships,College,28785,Claremont,12,Bowdoin,10,2014-05-17,Women,1,2014
D-III College Championships,College,28786,Wake Forest,12,Claremont,10,2014-05-17,Women,1,2014
D-III College Championships,College,28787,Bowdoin,15,Wooster,3,2014-05-17,Women,1,2014
D-III College Championships,College,28788,Haverford,15,Williams,8,2014-05-17,Women,1,2014
D-III College Championships,College,28789,Harding,8,St Olaf,15,2014-05-17,Women,1,2014
D-III College Championships,College,28790,Haverford,15,St Olaf,3,2014-05-17,Women,1,2014
D-III College Championships,College,28791,Harding,5,Williams,11,2014-05-17,Women,1,2014
D-III College Championships,College,28792,Haverford,15,Harding,5,2014-05-17,Women,1,2014
D-III College Championships,College,28793,Williams,8,St Olaf,10,2014-05-17,Women,1,2014
D-III College Championships,College,28804,Rice,15,Carleton College-Eclipse,9,2014-05-18,Women,1,2014
D-III College Championships,College,28802,Rice,15,Haverford,13,2014-05-18,Women,1,2014
D-III College Championships,College,28803,Wake Forest,9,Carleton College-Eclipse,12,2014-05-18,Women,1,2014
D-III College Championships,College,28798,Truman State,9,Rice,15,2014-05-18,Women,1,2014
D-III College Championships,College,28799,Claremont,8,Haverford,15,2014-05-18,Women,1,2014
D-III College Championships,College,28800,St Olaf,9,Wake Forest,15,2014-05-18,Women,1,2014
D-III College Championships,College,28801,Williams,13,Carleton College-Eclipse,14,2014-05-18,Women,1,2014
D-III College Championships,College,28794,Truman State,14,Bowdoin,7,2014-05-17,Women,1,2014
D-III College Championships,College,28795,Claremont,15,Valparaiso,11,2014-05-17,Women,1,2014
D-III College Championships,College,28796,St Olaf,14,Georgia College,8,2014-05-17,Women,1,2014
D-III College Championships,College,28797,St Benedict,8,Williams,10,2014-05-17,Women,1,2014
D-III College Championships,College,28805,Williams,10,St Olaf,15,2014-05-18,Women,1,2014
D-III College Championships,College,28806,Claremont,11,Truman State,15,2014-05-18,Women,1,2014
D-III College Championships,College,28809,Elon,10,Harding,13,2014-05-18,Women,1,2014
D-III College Championships,College,28807,Bowdoin,9,Elon,12,2014-05-18,Women,1,2014
D-III College Championships,College,28808,Valparaiso,10,Harding,15,2014-05-18,Women,1,2014
D-III College Championships,College,28812,Georgia College,10,St Benedict,15,2014-05-18,Women,1,2014
D-III College Championships,College,28810,Georgia College,15,Wooster,6,2014-05-18,Women,1,2014
D-III College Championships,College,28811,St Benedict,13,Hamilton,7,2014-05-18,Women,1,2014
D-III College Championships,College,28813,Valparaiso,14,Bowdoin,10,2014-05-18,Women,1,2014
D-III College Championships,College,28814,Hamilton,13,Wooster,10,2014-05-18,Women,1,2014
Atlantic Coast D-I College Men's Regionals,College,27479,North Carolina,10,North Carolina-Wilmington,15,2014-05-04,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27465,North Carolina,15,William & Mary,1,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27466,James Madison,10,Maryland,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27467,South Carolina,15,Appalachian State,14,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27468,Virginia Commonwealth,14,Virginia Tech,11,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27469,Georgetown,13,George Mason,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27470,Delaware,12,North Carolina State,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27471,George Washington,12,Virginia,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27472,American,6,North Carolina-Wilmington,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27473,North Carolina,15,Maryland,9,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27474,South Carolina,15,Virginia Commonwealth,10,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27475,George Mason,13,North Carolina State,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27476,Virginia,7,North Carolina-Wilmington,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27477,North Carolina,15,South Carolina,5,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27478,North Carolina State,5,North Carolina-Wilmington,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27524,North Carolina,15,Maryland,9,2014-05-04,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27523,Virginia,10,Maryland,14,2014-05-04,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27521,Virginia,16,South Carolina,14,2014-05-04,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27522,Maryland,15,North Carolina State,10,2014-05-04,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27511,William & Mary,11,James Madison,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27512,Appalachian State,15,Virginia Tech,11,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27514,George Washington,15,American,13,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27602,Georgetown,15,Delaware,14,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27515,Virginia,15,James Madison,11,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27516,George Mason,15,Appalachian State,14,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27518,Maryland,15,George Washington,8,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27603,Virginia Commonwealth,8,Georgetown,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27519,Virginia,15,George Mason,12,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,27520,Georgetown,9,Maryland,15,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,23723,James Madison,15,Appalachian State,11,2014-05-03,Men,1,2014
Atlantic Coast D-I College Men's Regionals,College,23719,American,13,Virginia Tech,15,2014-05-03,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25632,St Mary's (Maryland),5,Davidson,13,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25633,Wake Forest,13,Navy,8,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25634,North Carolina-Asheville,9,Richmond,13,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25635,Elon,13,North Carolina-Asheville,5,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25636,Wake Forest,13,St Mary's (Maryland),9,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25637,Richmond,13,Navy,8,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25631,Richmond,13,St Mary's (Maryland),6,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25638,Elon,13,Wake Forest,8,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25639,Davidson,13,Navy,4,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25640,Elon,13,Davidson,5,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25641,North Carolina-Asheville,12,St Mary's (Maryland),10,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25642,Elon,13,Navy,10,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25643,Wake Forest,15,Richmond,13,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25644,North Carolina-Asheville,4,Davidson,13,2014-04-26,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25645,St Mary's (Maryland),9,Navy,13,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25646,Elon,13,Richmond,2,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25647,Wake Forest,10,Davidson,13,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25648,North Carolina-Asheville,13,Navy,11,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25649,Elon,13,St Mary's (Maryland),4,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25650,Wake Forest,10,North Carolina-Asheville,11,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25651,Richmond,13,Davidson,8,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25652,Elon,12,Richmond,15,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25654,Davidson,11,Elon,15,2014-04-27,Men,1,2014
Atlantic Coast D-III College Men's Regionals,College,25653,Davidson,15,North Carolina-Asheville,10,2014-04-27,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27224,Maryland B,13,George Washington B,2,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27225,James Madison B,13,North Carolina-Wilmington B,2,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27226,Delaware B,13,Virginia Tech B,8,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27227,Virginia B,11,Virginia Tech B,13,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27228,James Madison B,11,George Washington B,3,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27229,Delaware B,13,North Carolina-Wilmington B,5,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27230,Virginia B,13,James Madison B,7,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27231,Maryland B,8,North Carolina-Wilmington B,10,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27232,Delaware B,13,George Washington B,6,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27233,Virginia B,9,Maryland B,8,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27234,Virginia Tech B,13,George Washington B,6,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27235,Virginia B,8,North Carolina-Wilmington B,10,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27236,James Madison B,5,Delaware B,13,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27237,Virginia Tech B,10,Maryland B,9,2014-05-03,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27238,George Washington B,5,North Carolina-Wilmington B,11,2014-05-04,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27239,Virginia B,5,Delaware B,13,2014-05-04,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27240,James Madison B,6,Maryland B,13,2014-05-04,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27241,Virginia Tech B,11,North Carolina-Wilmington B,8,2014-05-04,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27242,Virginia B,13,George Washington B,1,2014-05-04,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27243,James Madison B,2,Virginia Tech B,13,2014-05-04,Men,1,2014
Atlantic Coast Dev College Men's Regionals,College,27244,Delaware B,12,Maryland B,10,2014-05-04,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25156,Michigan,10,Loyola-Chicago,8,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25157,Michigan State,11,Illinois State,3,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25158,Michigan,11,Illinois State,5,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25159,Michigan State,8,Loyola-Chicago,11,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25160,Michigan,11,Michigan State,6,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25161,Loyola-Chicago,5,Illinois State,11,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25162,Illinois,11,Western Michigan,7,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25163,Notre Dame,11,Southern Indiana,4,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25164,Illinois,11,Southern Indiana,2,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25165,Notre Dame,11,Western Michigan,6,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25166,Illinois,11,Notre Dame,8,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25167,Western Michigan,11,Southern Indiana,6,2014-04-26,Men,1,2014
Great Lakes D-I College Men's Regionals,College,25168,Northwestern,11,Purdue,6,2014-04-26,Men,1,2014
