event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
D-I College Championships,College,227576,Oregon,12,Michigan,13,2019-05-25,Men,1,2019
D-I College Championships,College,227577,Colorado,12,Georgia,10,2019-05-25,Men,1,2019
D-I College Championships,College,227578,Ohio State,14,Washington,9,2019-05-25,Men,1,2019
D-I College Championships,College,227586,Minnesota,15,Rutgers,5,2019-05-26,Men,1,2019
D-I College Championships,College,227587,Iowa State,12,Victoria,8,2019-05-25,Men,1,2019
D-I College Championships,College,227588,Northeastern,10,California,9,2019-05-25,Men,1,2019
D-I College Championships,College,227589,Tufts,15,North Carolina State,11,2019-05-26,Men,1,2019
D-I College Championships,College,227658,North Carolina,11,Pittsburgh,2,2019-05-24,Women,1,2019
D-I College Championships,College,227659,UCLA,6,Colorado,11,2019-05-24,Women,1,2019
D-I College Championships,College,227660,Pittsburgh,7,Colorado,10,2019-05-24,Women,1,2019
D-I College Championships,College,227661,UCLA,12,Oregon,11,2019-05-24,Women,1,2019
D-I College Championships,College,227662,North Carolina,15,Oregon,3,2019-05-24,Women,1,2019
D-I College Championships,College,227663,North Carolina,15,UCLA,5,2019-05-25,Women,1,2019
D-I College Championships,College,227664,Pittsburgh,9,Oregon,12,2019-05-25,Women,1,2019
D-I College Championships,College,227665,North Carolina,13,Colorado,5,2019-05-25,Women,1,2019
D-I College Championships,College,227666,Pittsburgh,9,UCLA,12,2019-05-25,Women,1,2019
D-I College Championships,College,227667,Colorado,9,Oregon,11,2019-05-25,Women,1,2019
D-I College Championships,College,227668,Ohio State,13,Washington,8,2019-05-24,Women,1,2019
D-I College Championships,College,227669,California-Santa Barbara,15,Minnesota,8,2019-05-24,Women,1,2019
D-I College Championships,College,227670,Ohio State,13,California-Santa Barbara,12,2019-05-24,Women,1,2019
D-I College Championships,College,227671,Northeastern,5,Minnesota,13,2019-05-24,Women,1,2019
D-I College Championships,College,227672,Northeastern,11,Washington,4,2019-05-24,Women,1,2019
D-I College Championships,College,227673,Ohio State,11,Northeastern,10,2019-05-25,Women,1,2019
D-I College Championships,College,227674,California-Santa Barbara,14,Washington,11,2019-05-25,Women,1,2019
D-I College Championships,College,227675,Minnesota,12,Washington,6,2019-05-25,Women,1,2019
D-I College Championships,College,227676,California-Santa Barbara,14,Northeastern,11,2019-05-25,Women,1,2019
D-I College Championships,College,227677,Ohio State,15,Minnesota,7,2019-05-25,Women,1,2019
D-I College Championships,College,227678,Western Washington,13,Tufts,8,2019-05-24,Women,1,2019
D-I College Championships,College,227679,Georgia,12,Northwestern,11,2019-05-24,Women,1,2019
D-I College Championships,College,227680,California-San Diego,14,Western Washington,9,2019-05-24,Women,1,2019
D-I College Championships,College,227681,Georgia,14,Tufts,12,2019-05-24,Women,1,2019
D-I College Championships,College,227682,California-San Diego,15,Northwestern,4,2019-05-24,Women,1,2019
D-I College Championships,College,227683,Tufts,13,Northwestern,8,2019-05-25,Women,1,2019
D-I College Championships,College,227684,California-San Diego,14,Georgia,10,2019-05-25,Women,1,2019
D-I College Championships,College,227685,Western Washington,15,Northwestern,6,2019-05-25,Women,1,2019
D-I College Championships,College,227686,California-San Diego,10,Tufts,13,2019-05-25,Women,1,2019
D-I College Championships,College,227687,Western Washington,15,Georgia,5,2019-05-25,Women,1,2019
D-I College Championships,College,227688,Dartmouth,15,Wisconsin,7,2019-05-24,Women,1,2019
D-I College Championships,College,227689,Texas,15,Cornell,10,2019-05-24,Women,1,2019
D-I College Championships,College,227690,Carleton College,15,Cornell,4,2019-05-24,Women,1,2019
D-I College Championships,College,227691,Texas,11,Wisconsin,12,2019-05-24,Women,1,2019
D-I College Championships,College,227692,Carleton College,5,Dartmouth,15,2019-05-24,Women,1,2019
D-I College Championships,College,227693,Carleton College,15,Texas,8,2019-05-25,Women,1,2019
D-I College Championships,College,227694,Wisconsin,15,Cornell,9,2019-05-25,Women,1,2019
D-I College Championships,College,227695,Dartmouth,15,Cornell,4,2019-05-25,Women,1,2019
D-I College Championships,College,227696,Carleton College,14,Wisconsin,6,2019-05-25,Women,1,2019
D-I College Championships,College,227697,Dartmouth,14,Texas,5,2019-05-25,Women,1,2019
D-I College Championships,College,227708,Dartmouth,11,California-San Diego,12,2019-05-27,Women,1,2019
D-I College Championships,College,227706,North Carolina,10,Dartmouth,12,2019-05-26,Women,1,2019
D-I College Championships,College,227707,California-San Diego,15,Ohio State,5,2019-05-26,Women,1,2019
D-I College Championships,College,227702,California-Santa Barbara,11,North Carolina,14,2019-05-26,Women,1,2019
D-I College Championships,College,227703,Western Washington,10,Dartmouth,11,2019-05-26,Women,1,2019
D-I College Championships,College,227704,Carleton College,12,California-San Diego,13,2019-05-26,Women,1,2019
D-I College Championships,College,227705,Wisconsin,11,Ohio State,14,2019-05-26,Women,1,2019
D-I College Championships,College,227698,California-Santa Barbara,12,Georgia,10,2019-05-25,Women,1,2019
D-I College Championships,College,227699,Western Washington,12,Minnesota,8,2019-05-25,Women,1,2019
D-I College Championships,College,227700,Carleton College,12,Oregon,10,2019-05-25,Women,1,2019
D-I College Championships,College,227701,Colorado,11,Wisconsin,12,2019-05-25,Women,1,2019
D-I College Championships,College,227709,UCLA,15,Cornell,5,2019-05-26,Women,1,2019
D-I College Championships,College,227710,Washington,7,Tufts,6,2019-05-25,Women,1,2019
D-I College Championships,College,227711,Texas,8,Pittsburgh,5,2019-05-25,Women,1,2019
D-I College Championships,College,227712,Northwestern,10,Northeastern,6,2019-05-26,Women,1,2019
D-III College Championships,College,227149,Middlebury,11,Franciscan,10,2019-05-18,Men,1,2019
D-III College Championships,College,227150,Michigan Tech,11,Hamilton,9,2019-05-18,Men,1,2019
D-III College Championships,College,227151,Middlebury,12,Hamilton,10,2019-05-18,Men,1,2019
D-III College Championships,College,227152,Michigan Tech,15,Franciscan,8,2019-05-18,Men,1,2019
D-III College Championships,College,227153,Middlebury,14,Michigan Tech,9,2019-05-18,Men,1,2019
D-III College Championships,College,227154,Franciscan,12,Hamilton,13,2019-05-18,Men,1,2019
D-III College Championships,College,227155,Air Force,12,Portland,5,2019-05-18,Men,1,2019
D-III College Championships,College,227156,Bryant,15,Claremont,2,2019-05-18,Men,1,2019
D-III College Championships,College,227157,Air Force,14,Claremont,3,2019-05-18,Men,1,2019
D-III College Championships,College,227158,Bryant,13,Portland,4,2019-05-18,Men,1,2019
D-III College Championships,College,227159,Air Force,11,Bryant,7,2019-05-18,Men,1,2019
D-III College Championships,College,227160,Portland,11,Claremont,12,2019-05-18,Men,1,2019
D-III College Championships,College,227161,Carleton College-GoP,11,Missouri S&T,10,2019-05-18,Men,1,2019
D-III College Championships,College,227162,Colby,11,Berry,9,2019-05-18,Men,1,2019
D-III College Championships,College,227163,Carleton College-GoP,15,Berry,6,2019-05-18,Men,1,2019
D-III College Championships,College,227164,Colby,8,Missouri S&T,11,2019-05-18,Men,1,2019
D-III College Championships,College,227165,Carleton College-GoP,14,Colby,5,2019-05-18,Men,1,2019
D-III College Championships,College,227166,Missouri S&T,12,Berry,10,2019-05-18,Men,1,2019
D-III College Championships,College,227167,Richmond,10,Luther,8,2019-05-18,Men,1,2019
D-III College Championships,College,227168,Bowdoin,10,Valparaiso,6,2019-05-18,Men,1,2019
D-III College Championships,College,227169,Richmond,11,Valparaiso,6,2019-05-18,Men,1,2019
D-III College Championships,College,227170,Bowdoin,9,Luther,11,2019-05-18,Men,1,2019
D-III College Championships,College,227171,Richmond,9,Bowdoin,11,2019-05-18,Men,1,2019
D-III College Championships,College,227172,Luther,14,Valparaiso,9,2019-05-18,Men,1,2019
D-III College Championships,College,227982,Middlebury,15,Air Force,12,2019-05-19,Men,1,2019
D-III College Championships,College,227980,Middlebury,12,Richmond,11,2019-05-19,Men,1,2019
D-III College Championships,College,227981,Carleton College-GoP,13,Air Force,15,2019-05-19,Men,1,2019
D-III College Championships,College,227976,Middlebury,15,Bryant,9,2019-05-19,Men,1,2019
D-III College Championships,College,227977,Richmond,15,Missouri S&T,11,2019-05-19,Men,1,2019
D-III College Championships,College,227978,Carleton College-GoP,15,Luther,10,2019-05-19,Men,1,2019
D-III College Championships,College,227979,Air Force,15,Bowdoin,10,2019-05-19,Men,1,2019
D-III College Championships,College,227972,Bryant,12,Colby,5,2019-05-18,Men,1,2019
D-III College Championships,College,227973,Missouri S&T,14,Claremont,6,2019-05-18,Men,1,2019
D-III College Championships,College,227974,Luther,14,Hamilton,5,2019-05-18,Men,1,2019
D-III College Championships,College,227975,Michigan Tech,10,Bowdoin,13,2019-05-18,Men,1,2019
D-III College Championships,College,227983,Bryant,8,Missouri S&T,15,2019-05-19,Men,1,2019
D-III College Championships,College,227984,Luther,13,Bowdoin,14,2019-05-19,Men,1,2019
D-III College Championships,College,227192,Colby,11,Claremont,8,2019-05-19,Men,1,2019
D-III College Championships,College,227193,Hamilton,11,Michigan Tech,13,2019-05-19,Men,1,2019
D-III College Championships,College,227987,Franciscan,15,Valparaiso,11,2019-05-19,Men,1,2019
D-III College Championships,College,227985,Colby,12,Franciscan,15,2019-05-19,Men,1,2019
D-III College Championships,College,227986,Claremont,9,Valparaiso,15,2019-05-19,Men,1,2019
D-III College Championships,College,227990,Berry,5,Portland,15,2019-05-19,Men,1,2019
D-III College Championships,College,227988,Hamilton,7,Berry,14,2019-05-19,Men,1,2019
D-III College Championships,College,227989,Michigan Tech,4,Portland,15,2019-05-19,Men,1,2019
D-III College Championships,College,227194,Bates,11,Lewis & Clark,8,2019-05-18,Women,1,2019
D-III College Championships,College,227195,Wesleyan,11,North Georgia,5,2019-05-18,Women,1,2019
D-III College Championships,College,227196,Bates,10,North Georgia,5,2019-05-18,Women,1,2019
D-III College Championships,College,227197,Wesleyan,8,Lewis & Clark,10,2019-05-18,Women,1,2019
D-III College Championships,College,227198,Bates,10,Wesleyan,5,2019-05-18,Women,1,2019
D-III College Championships,College,227199,Lewis & Clark,10,North Georgia,5,2019-05-18,Women,1,2019
D-III College Championships,College,227200,Truman State,7,Mount Holyoke,10,2019-05-18,Women,1,2019
D-III College Championships,College,227201,Portland,10,North Park,8,2019-05-18,Women,1,2019
D-III College Championships,College,227202,Truman State,10,North Park,6,2019-05-18,Women,1,2019
D-III College Championships,College,227203,Portland,11,Mount Holyoke,10,2019-05-18,Women,1,2019
D-III College Championships,College,227204,Truman State,9,Portland,7,2019-05-18,Women,1,2019
D-III College Championships,College,227205,Mount Holyoke,7,North Park,9,2019-05-18,Women,1,2019
D-III College Championships,College,227206,Williams,10,Carleton College-Eclipse,7,2019-05-18,Women,1,2019
D-III College Championships,College,227207,Oberlin,14,Occidental,4,2019-05-18,Women,1,2019
D-III College Championships,College,227208,Williams,9,Occidental,4,2019-05-18,Women,1,2019
D-III College Championships,College,227209,Oberlin,11,Carleton College-Eclipse,4,2019-05-18,Women,1,2019
D-III College Championships,College,227210,Williams,5,Oberlin,11,2019-05-18,Women,1,2019
D-III College Championships,College,227211,Carleton College-Eclipse,8,Occidental,9,2019-05-18,Women,1,2019
D-III College Championships,College,227212,Puget Sound,12,St Olaf,11,2019-05-18,Women,1,2019
D-III College Championships,College,227213,Middlebury,15,Mary Washington,0,2019-05-18,Women,1,2019
D-III College Championships,College,227214,Puget Sound,13,Mary Washington,1,2019-05-18,Women,1,2019
D-III College Championships,College,227215,Middlebury,10,St Olaf,11,2019-05-18,Women,1,2019
D-III College Championships,College,227216,Puget Sound,8,Middlebury,9,2019-05-18,Women,1,2019
D-III College Championships,College,227217,St Olaf,8,Mary Washington,2,2019-05-18,Women,1,2019
D-III College Championships,College,228001,Bates,7,Oberlin,13,2019-05-19,Women,1,2019
D-III College Championships,College,227999,Bates,15,North Park,9,2019-05-19,Women,1,2019
D-III College Championships,College,228000,Oberlin,12,St Olaf,9,2019-05-19,Women,1,2019
D-III College Championships,College,227995,Bates,15,Portland,11,2019-05-19,Women,1,2019
D-III College Championships,College,227996,Middlebury,13,North Park,14,2019-05-19,Women,1,2019
D-III College Championships,College,227997,Oberlin,15,Puget Sound,12,2019-05-19,Women,1,2019
D-III College Championships,College,227998,Truman State,10,St Olaf,14,2019-05-19,Women,1,2019
D-III College Championships,College,227991,Portland,10,Occidental,2,2019-05-18,Women,1,2019
D-III College Championships,College,227992,Williams,9,North Park,10,2019-05-18,Women,1,2019
D-III College Championships,College,227993,Puget Sound,12,Wesleyan,7,2019-05-18,Women,1,2019
D-III College Championships,College,227994,Lewis & Clark,8,St Olaf,11,2019-05-18,Women,1,2019
D-III College Championships,College,228002,Portland,8,Middlebury,13,2019-05-19,Women,1,2019
D-III College Championships,College,228003,Puget Sound,15,Truman State,8,2019-05-19,Women,1,2019
D-III College Championships,College,227237,Occidental,15,Mary Washington,6,2019-05-19,Women,1,2019
D-III College Championships,College,227238,Wesleyan,8,Mount Holyoke,9,2019-05-19,Women,1,2019
D-III College Championships,College,228006,North Georgia,4,Williams,13,2019-05-19,Women,1,2019
D-III College Championships,College,228004,Occidental,8,North Georgia,11,2019-05-19,Women,1,2019
D-III College Championships,College,228005,Williams,15,Mary Washington,6,2019-05-19,Women,1,2019
D-III College Championships,College,228009,Carleton College-Eclipse,10,Lewis & Clark,14,2019-05-19,Women,1,2019
D-III College Championships,College,228007,Wesleyan,10,Carleton College-Eclipse,11,2019-05-19,Women,1,2019
D-III College Championships,College,228008,Lewis & Clark,15,Mount Holyoke,5,2019-05-19,Women,1,2019
Atlantic Coast D-I College Men's Regionals,College,224790,North Carolina,13,Duke,7,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224791,Johns Hopkins,13,East Carolina,8,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224792,North Carolina,13,East Carolina,5,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224793,Johns Hopkins,9,Duke,11,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224794,North Carolina,13,Johns Hopkins,5,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224795,Duke,10,East Carolina,6,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224796,North Carolina State,11,Virginia,13,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224797,Maryland,12,Appalachian State,11,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224798,North Carolina State,13,Appalachian State,7,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224799,Maryland,11,Virginia,10,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224800,North Carolina State,13,Maryland,8,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224801,Virginia,12,Appalachian State,6,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224802,North Carolina-Wilmington,13,Liberty,5,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224803,William & Mary,11,James Madison,12,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224804,North Carolina-Wilmington,13,James Madison,4,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224805,William & Mary,10,Liberty,6,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224806,North Carolina-Wilmington,8,William & Mary,10,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224807,Liberty,10,James Madison,13,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224808,South Carolina,13,Georgetown,6,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224809,Virginia Tech,13,North Carolina B,8,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224810,South Carolina,12,North Carolina B,9,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224811,Virginia Tech,13,Georgetown,7,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224812,South Carolina,8,Virginia Tech,12,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224813,Georgetown,12,North Carolina B,7,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224816,North Carolina,15,North Carolina State,2,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224814,North Carolina,15,Virginia Tech,7,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224815,North Carolina-Wilmington,8,North Carolina State,15,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224826,North Carolina State,14,Maryland,9,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224825,Johns Hopkins,8,Maryland,13,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224823,Virginia Tech,12,Johns Hopkins,14,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224824,Maryland,13,North Carolina-Wilmington,12,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224821,William & Mary,11,Johns Hopkins,12,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224822,Maryland,15,South Carolina,13,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224817,William & Mary,12,Georgetown,10,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224818,Johns Hopkins,15,Virginia,8,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224819,Duke,11,Maryland,14,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224820,James Madison,6,South Carolina,15,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224827,William & Mary,6,South Carolina,11,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224830,Virginia,13,James Madison,4,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224828,Georgetown,12,Virginia,14,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224829,Duke,11,James Madison,13,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224831,Georgetown,1,Duke,0,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224834,North Carolina B,13,Appalachian State,11,2019-04-28,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224832,East Carolina,13,North Carolina B,15,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224833,Liberty,11,Appalachian State,13,2019-04-27,Men,1,2019
Atlantic Coast D-I College Men's Regionals,College,224835,East Carolina,9,Liberty,13,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225701,Mary Washington,14,Navy,15,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225702,Davidson,15,High Point,5,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225703,Mary Washington,12,High Point,6,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225704,Davidson,15,Navy,6,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225706,Navy,9,High Point,12,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225705,Mary Washington,11,Davidson,10,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225708,North Carolina-Asheville,13,Christopher Newport,11,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225707,Richmond,15,Elon,8,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225709,Richmond,15,Christopher Newport,6,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225710,North Carolina-Asheville,10,Elon,8,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225711,Richmond,15,North Carolina-Asheville,9,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225712,Elon,15,Christopher Newport,8,2019-04-27,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225719,North Carolina-Asheville,6,Richmond,15,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225717,Mary Washington,12,North Carolina-Asheville,13,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225718,Davidson,5,Richmond,15,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225713,Mary Washington,15,Christopher Newport,7,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225714,North Carolina-Asheville,13,High Point,11,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225715,Davidson,12,Elon,10,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225716,Richmond,15,Navy,7,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225720,Christopher Newport,10,High Point,12,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225721,Elon,13,Navy,15,2019-04-28,Men,1,2019
Atlantic Coast D-III College Men's Regionals,College,225723,Mary Washington,5,Davidson,7,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224607,Delaware B,12,South Carolina B,7,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224608,Virginia Tech B,15,American B,2,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224609,Delaware B,13,American B,5,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224610,Virginia Tech B,13,South Carolina B,11,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224611,Delaware B,8,Virginia Tech B,10,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224612,South Carolina B,15,American B,1,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224613,Maryland B,13,George Washington B,5,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224614,Virginia B,9,James Madison B,12,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224615,Maryland B,11,James Madison B,7,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224616,Virginia B,15,George Washington B,9,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224617,Maryland B,11,Virginia B,8,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224618,George Washington B,4,James Madison B,15,2019-04-27,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224625,South Carolina B,13,Maryland B,10,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224623,Virginia Tech B,10,South Carolina B,12,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224624,Virginia B,7,Maryland B,10,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224619,Virginia Tech B,15,George Washington B,3,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224620,James Madison B,6,South Carolina B,15,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224621,Delaware B,11,Virginia B,13,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224622,Maryland B,15,American B,4,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224628,James Madison B,9,Delaware B,13,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224626,George Washington B,5,James Madison B,15,2019-04-28,Men,1,2019
Atlantic Coast Dev College Men's Regionals,College,224627,Delaware B,15,American B,5,2019-04-28,Men,1,2019
