event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
D-I College Championships,College,111031,Western Washington,13,Ohio State,10,2016-05-29,Women,1,2016
D-I College Championships,College,111032,Central Florida,6,Colorado College,13,2016-05-28,Women,1,2016
D-I College Championships,College,111033,Southern California,13,Pittsburgh,14,2016-05-29,Women,1,2016
D-III College Championships,College,112203,Bryant,10,Carleton College-GoP,13,2016-05-21,Men,1,2016
D-III College Championships,College,112204,Richmond,11,Colorado College,14,2016-05-21,Men,1,2016
D-III College Championships,College,112205,Bryant,14,Colorado College,12,2016-05-21,Men,1,2016
D-III College Championships,College,112206,Richmond,9,Carleton College-GoP,13,2016-05-21,Men,1,2016
D-III College Championships,College,112207,Bryant,12,Richmond,11,2016-05-21,Men,1,2016
D-III College Championships,College,112208,Carleton College-GoP,13,Colorado College,12,2016-05-21,Men,1,2016
D-III College Championships,College,112209,Indiana Wesleyan,10,John Brown,13,2016-05-21,Men,1,2016
D-III College Championships,College,112210,Brandeis,15,North Carolina-Asheville,11,2016-05-21,Men,1,2016
D-III College Championships,College,112211,Indiana Wesleyan,10,North Carolina-Asheville,12,2016-05-21,Men,1,2016
D-III College Championships,College,112212,Brandeis,13,John Brown,12,2016-05-21,Men,1,2016
D-III College Championships,College,112213,Indiana Wesleyan,7,Brandeis,13,2016-05-21,Men,1,2016
D-III College Championships,College,112214,John Brown,9,North Carolina-Asheville,13,2016-05-21,Men,1,2016
D-III College Championships,College,112215,Lewis & Clark,12,Claremont,9,2016-05-21,Men,1,2016
D-III College Championships,College,112216,Air Force,13,Knox,14,2016-05-21,Men,1,2016
D-III College Championships,College,112217,Lewis & Clark,13,Knox,7,2016-05-21,Men,1,2016
D-III College Championships,College,112218,Air Force,15,Claremont,14,2016-05-21,Men,1,2016
D-III College Championships,College,112219,Lewis & Clark,12,Air Force,9,2016-05-21,Men,1,2016
D-III College Championships,College,112220,Claremont,11,Knox,12,2016-05-21,Men,1,2016
D-III College Championships,College,112221,Wheaton Illinois,9,Georgia College,10,2016-05-21,Men,1,2016
D-III College Championships,College,112222,Franciscan,15,Connecticut College,7,2016-05-21,Men,1,2016
D-III College Championships,College,112223,Wheaton Illinois,15,Connecticut College,8,2016-05-21,Men,1,2016
D-III College Championships,College,112224,Franciscan,13,Georgia College,14,2016-05-21,Men,1,2016
D-III College Championships,College,112225,Wheaton Illinois,12,Franciscan,15,2016-05-21,Men,1,2016
D-III College Championships,College,112226,Georgia College,15,Connecticut College,8,2016-05-21,Men,1,2016
D-III College Championships,College,112237,Georgia College,13,Brandeis,11,2016-05-22,Men,1,2016
D-III College Championships,College,112235,Air Force,11,Georgia College,12,2016-05-22,Men,1,2016
D-III College Championships,College,112236,Lewis & Clark,8,Brandeis,12,2016-05-22,Men,1,2016
D-III College Championships,College,112231,Carleton College-GoP,10,Air Force,11,2016-05-22,Men,1,2016
D-III College Championships,College,112233,Lewis & Clark,14,Franciscan,12,2016-05-22,Men,1,2016
D-III College Championships,College,112243,Georgia College,13,Knox,12,2016-05-22,Men,1,2016
D-III College Championships,College,112244,Brandeis,12,Bryant,9,2016-05-22,Men,1,2016
D-III College Championships,College,112227,North Carolina-Asheville,10,Air Force,12,2016-05-22,Men,1,2016
D-III College Championships,College,112240,Knox,15,John Brown,10,2016-05-22,Men,1,2016
D-III College Championships,College,112241,Franciscan,14,Colorado College,13,2016-05-22,Men,1,2016
D-III College Championships,College,112242,Bryant,14,Wheaton Illinois,12,2016-05-22,Men,1,2016
D-III College Championships,College,112238,Carleton College-GoP,7,Knox,11,2016-05-22,Men,1,2016
D-III College Championships,College,112239,Franciscan,15,Bryant,13,2016-05-22,Men,1,2016
D-III College Championships,College,112247,Richmond,10,John Brown,8,2016-05-22,Men,1,2016
D-III College Championships,College,112245,North Carolina-Asheville,10,Richmond,13,2016-05-22,Men,1,2016
D-III College Championships,College,112246,John Brown,11,Connecticut College,10,2016-05-22,Men,1,2016
D-III College Championships,College,112250,Colorado College,4,Wheaton Illinois,8,2016-05-22,Men,1,2016
D-III College Championships,College,112248,Colorado College,13,Claremont,8,2016-05-22,Men,1,2016
D-III College Championships,College,112249,Wheaton Illinois,10,Indiana Wesleyan,9,2016-05-22,Men,1,2016
D-III College Championships,College,112251,North Carolina-Asheville,9,Connecticut College,8,2016-05-22,Men,1,2016
D-III College Championships,College,112252,Claremont,10,Indiana Wesleyan,7,2016-05-22,Men,1,2016
D-III College Championships,College,112298,Williams,8,Claremont,11,2016-05-21,Women,1,2016
D-III College Championships,College,112299,Carleton College-Eclipse,10,Elon,8,2016-05-21,Women,1,2016
D-III College Championships,College,112300,Williams,10,Elon,6,2016-05-21,Women,1,2016
D-III College Championships,College,112301,Carleton College-Eclipse,10,Claremont,9,2016-05-21,Women,1,2016
D-III College Championships,College,112302,Williams,11,Carleton College-Eclipse,6,2016-05-21,Women,1,2016
D-III College Championships,College,112303,Claremont,10,Elon,9,2016-05-21,Women,1,2016
D-III College Championships,College,112304,Rice,14,Amherst College,6,2016-05-21,Women,1,2016
D-III College Championships,College,112305,Puget Sound,12,Oberlin,8,2016-05-21,Women,1,2016
D-III College Championships,College,112306,Rice,15,Oberlin,11,2016-05-21,Women,1,2016
D-III College Championships,College,112307,Puget Sound,11,Amherst College,7,2016-05-21,Women,1,2016
D-III College Championships,College,112308,Rice,10,Puget Sound,11,2016-05-21,Women,1,2016
D-III College Championships,College,112309,Amherst College,10,Oberlin,9,2016-05-21,Women,1,2016
D-III College Championships,College,112310,Bates,14,Luther,10,2016-05-21,Women,1,2016
D-III College Championships,College,112311,Truman State,13,Valparaiso,7,2016-05-21,Women,1,2016
D-III College Championships,College,112312,Bates,15,Valparaiso,7,2016-05-21,Women,1,2016
D-III College Championships,College,112313,Truman State,11,Luther,9,2016-05-21,Women,1,2016
D-III College Championships,College,112314,Bates,12,Truman State,8,2016-05-21,Women,1,2016
D-III College Championships,College,112315,Luther,14,Valparaiso,10,2016-05-21,Women,1,2016
D-III College Championships,College,112316,St Olaf,12,Wesleyan,10,2016-05-21,Women,1,2016
D-III College Championships,College,112317,Mount Holyoke,15,Georgia College,6,2016-05-21,Women,1,2016
D-III College Championships,College,112318,St Olaf,15,Georgia College,1,2016-05-21,Women,1,2016
D-III College Championships,College,112319,Mount Holyoke,13,Wesleyan,9,2016-05-21,Women,1,2016
D-III College Championships,College,112320,St Olaf,11,Mount Holyoke,7,2016-05-21,Women,1,2016
D-III College Championships,College,112321,Wesleyan,12,Georgia College,3,2016-05-21,Women,1,2016
D-III College Championships,College,112332,Rice,10,Carleton College-Eclipse,11,2016-05-22,Women,1,2016
D-III College Championships,College,112330,Rice,9,St Olaf,8,2016-05-22,Women,1,2016
D-III College Championships,College,112331,Carleton College-Eclipse,11,Puget Sound,6,2016-05-22,Women,1,2016
D-III College Championships,College,112347,Claremont,9,Rice,12,2016-05-22,Women,1,2016
D-III College Championships,College,112348,St Olaf,12,Truman State,5,2016-05-22,Women,1,2016
D-III College Championships,College,112349,Bates,11,Carleton College-Eclipse,12,2016-05-22,Women,1,2016
D-III College Championships,College,112350,Puget Sound,10,Williams,9,2016-05-22,Women,1,2016
D-III College Championships,College,112343,Rice,15,Luther,8,2016-05-22,Women,1,2016
D-III College Championships,College,112344,Truman State,15,Amherst College,6,2016-05-22,Women,1,2016
D-III College Championships,College,112345,Mount Holyoke,10,Carleton College-Eclipse,15,2016-05-22,Women,1,2016
D-III College Championships,College,112346,Williams,11,Wesleyan,10,2016-05-22,Women,1,2016
D-III College Championships,College,112333,Williams,10,Bates,6,2016-05-22,Women,1,2016
D-III College Championships,College,112334,Truman State,8,Claremont,6,2016-05-22,Women,1,2016
D-III College Championships,College,112337,Luther,15,Amherst College,5,2016-05-22,Women,1,2016
D-III College Championships,College,112335,Luther,10,Elon,8,2016-05-22,Women,1,2016
D-III College Championships,College,112336,Amherst College,10,Georgia College,6,2016-05-22,Women,1,2016
D-III College Championships,College,112340,Mount Holyoke,4,Wesleyan,8,2016-05-22,Women,1,2016
D-III College Championships,College,112338,Mount Holyoke,11,Valparaiso,10,2016-05-22,Women,1,2016
D-III College Championships,College,112339,Wesleyan,10,Oberlin,6,2016-05-22,Women,1,2016
D-III College Championships,College,112341,Elon,12,Georgia College,4,2016-05-22,Women,1,2016
D-III College Championships,College,112342,Valparaiso,14,Oberlin,7,2016-05-22,Women,1,2016
Atlantic Coast D-I College Men's Regionals,College,109485,North Carolina-Wilmington,15,North Carolina,9,2016-05-01,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109483,North Carolina-Wilmington,15,Virginia Tech,8,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109484,James Madison,11,North Carolina,15,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109479,North Carolina-Wilmington,15,Virginia Commonwealth,10,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109480,Virginia,12,Virginia Tech,14,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109481,James Madison,15,North Carolina State,12,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109482,Maryland,12,North Carolina,14,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109471,North Carolina-Wilmington,15,Wake Forest,4,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109472,Virginia Commonwealth,15,South Carolina,9,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109473,Virginia,15,George Washington,8,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109474,Virginia Tech,17,William & Mary,15,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109475,James Madison,15,Johns Hopkins,9,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109476,Georgetown,14,North Carolina State,15,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109477,Maryland,14,Clemson,11,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109478,North Carolina,15,American,7,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109499,North Carolina,15,Virginia Commonwealth,3,2016-05-01,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109498,South Carolina,12,Virginia Commonwealth,15,2016-05-01,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109496,South Carolina,15,Virginia Tech,14,2016-05-01,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109497,Virginia Commonwealth,15,James Madison,13,2016-05-01,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109494,South Carolina,15,George Washington,14,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109495,Georgetown,8,Virginia Commonwealth,15,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109490,Maryland,8,South Carolina,15,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109491,North Carolina State,11,George Washington,15,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109492,Virginia,9,Georgetown,15,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109493,Virginia Commonwealth,15,Clemson,7,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109486,Wake Forest,9,South Carolina,15,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109487,George Washington,15,William & Mary,12,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109488,Johns Hopkins,10,Georgetown,13,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109489,Clemson,15,American,12,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109504,Maryland,15,North Carolina State,10,2016-04-30,Men,1,2016
Atlantic Coast D-I College Men's Regionals,College,109505,Virginia,15,Clemson,12,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107926,Richmond,13,North Carolina-Asheville,5,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107927,High Point,13,Catholic,6,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107928,Richmond,13,Catholic,7,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107929,High Point,8,North Carolina-Asheville,13,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107930,Richmond,13,High Point,7,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107931,North Carolina-Asheville,13,Catholic,9,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107932,Davidson,11,Elon,13,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107933,Mary Washington,10,Navy,13,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107934,Davidson,13,Navy,9,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107935,Mary Washington,9,Elon,12,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107936,Davidson,13,Mary Washington,5,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107937,Elon,13,Navy,9,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107940,Richmond,15,North Carolina-Asheville,12,2016-05-01,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107938,Richmond,15,Davidson,8,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107939,North Carolina-Asheville,14,Elon,13,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107946,North Carolina-Asheville,14,Davidson,12,2016-05-01,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107945,Davidson,11,Elon,10,2016-05-01,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107943,Davidson,13,Mary Washington,9,2016-05-01,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107944,Navy,10,Elon,15,2016-05-01,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107941,High Point,11,Mary Washington,14,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107942,Catholic,10,Navy,15,2016-04-30,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107947,High Point,15,Catholic,11,2016-05-01,Men,1,2016
Atlantic Coast D-III College Men's Regionals,College,107948,Mary Washington,13,Navy,11,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105550,James Madison B,15,Maryland B,10,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105551,North Carolina-Wilmington B,15,American B,6,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105552,James Madison B,15,American B,2,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105553,North Carolina-Wilmington B,8,Maryland B,15,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105554,James Madison B,15,North Carolina-Wilmington B,9,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105555,Maryland B,15,American B,4,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105556,North Carolina B,15,Virginia B,4,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105558,Virginia Tech B,15,George Washington B,7,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105557,North Carolina B,15,George Washington B,1,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105559,Virginia Tech B,15,Virginia B,8,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105560,North Carolina B,15,Virginia Tech B,7,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105561,Virginia B,14,George Washington B,16,2016-04-30,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105568,James Madison B,9,North Carolina B,13,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105566,James Madison B,11,North Carolina-Wilmington B,4,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105567,Maryland B,3,North Carolina B,15,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105562,James Madison B,13,Virginia B,8,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105563,Virginia Tech B,9,North Carolina-Wilmington B,12,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105564,Maryland B,15,George Washington B,3,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105565,North Carolina B,15,American B,0,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105571,Virginia B,8,George Washington B,11,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105569,Virginia B,11,Virginia Tech B,8,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105570,George Washington B,15,American B,2,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105572,North Carolina-Wilmington B,15,Maryland B,11,2016-05-01,Men,1,2016
Atlantic Coast Dev College Men's Regionals,College,105573,Virginia Tech B,11,American B,5,2016-05-01,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107430,Michigan,13,Loyola-Chicago,4,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107431,Illinois State,11,Ball State,7,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107432,Michigan,13,Ball State,3,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107433,Illinois State,9,Loyola-Chicago,10,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107434,Michigan,13,Illinois State,9,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107435,Loyola-Chicago,11,Ball State,8,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107436,Purdue,11,Eastern Illinois,9,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107437,Michigan State,10,Grand Valley State,9,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107438,Purdue,13,Grand Valley State,7,2016-04-30,Men,1,2016
Great Lakes D-I College Men's Regionals,College,107439,Michigan State,7,Eastern Illinois,13,2016-04-30,Men,1,2016
