event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
USA Ultimate National Championships,Club,124935,Molly Brown,9,Brute Squad,14,2016-10-01,Women,1,2016
USA Ultimate National Championships,Club,124930,Seattle Riot,15,Traffic,9,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124931,Showdown,7,Fury,15,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124932,Molly Brown,15,Scandal,10,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124933,Nightlock,8,Brute Squad,15,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124926,Rival,11,Traffic,15,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124927,Showdown,14,Phoenix,10,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124928,Scandal,14,Heist,11,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124929,Schwa,6,Nightlock,15,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124939,Scandal,16,Traffic,15,2016-10-01,Women,1,2016
USA Ultimate National Championships,Club,124937,Scandal,15,Showdown,8,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124938,Nightlock,11,Traffic,12,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124940,Showdown,11,Ozone,15,2016-10-01,Women,1,2016
USA Ultimate National Championships,Club,125252,Phoenix,7,Ozone,13,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,125250,Phoenix,14,Iris,10,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,125251,Ozone,11,Schwa,9,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124941,Heist,15,Nightlock,8,2016-10-01,Women,1,2016
USA Ultimate National Championships,Club,125255,Rival,10,Heist,14,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,125253,Rival,14,Green Means Go,10,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,125254,Wildfire,5,Heist,15,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124942,Phoenix,15,Rival,11,2016-10-01,Women,1,2016
USA Ultimate National Championships,Club,124943,Iris,15,Wildfire,10,2016-10-01,Women,1,2016
USA Ultimate National Championships,Club,125256,Iris,12,Schwa,9,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,125257,Green Means Go,7,Wildfire,10,2016-09-30,Women,1,2016
USA Ultimate National Championships,Club,124944,Schwa,12,Green Means Go,13,2016-10-01,Women,1,2016
USA Ultimate National Championships,Club,125258,AMP,11,Ambiguous Grey,9,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125259,Metro North,12,Blackbird,11,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125260,AMP,15,Blackbird,9,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125261,Metro North,11,Ambiguous Grey,6,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125262,AMP,9,Metro North,12,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125263,Ambiguous Grey,14,Blackbird,10,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125264,Slow White,14,NOISE,11,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125265,Alloy,12,Public Enemy,13,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125266,Slow White,15,Public Enemy,6,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125267,Alloy,9,NOISE,12,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125268,Slow White,15,Alloy,7,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125269,NOISE,14,Public Enemy,9,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125270,Drag'n Thrust,13,Love Tractor,7,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125271,Steamboat,15,No Touching!,9,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125272,Drag'n Thrust,15,No Touching!,9,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125273,Steamboat,14,Love Tractor,11,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125274,Drag'n Thrust,14,Steamboat,10,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125275,Love Tractor,9,No Touching!,15,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125276,Seattle Mixtape,16,shame.,15,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125277,Mischief,12,G-Unit,9,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125278,Seattle Mixtape,15,G-Unit,11,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125279,Mischief,15,shame.,11,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125280,Seattle Mixtape,11,Mischief,12,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125281,shame.,13,G-Unit,5,2016-09-29,Mixed,1,2016
USA Ultimate National Championships,Club,125530,Alloy,14,G-Unit,13,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125531,Love Tractor,15,Blackbird,11,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125292,Metro North,11,Slow White,15,2016-10-02,Mixed,1,2016
USA Ultimate National Championships,Club,125290,Metro North,14,Mischief,11,2016-10-01,Mixed,1,2016
USA Ultimate National Championships,Club,125291,Drag'n Thrust,9,Slow White,15,2016-10-01,Mixed,1,2016
USA Ultimate National Championships,Club,125286,Metro North,15,NOISE,7,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125287,Steamboat,9,Mischief,11,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125288,Drag'n Thrust,13,Seattle Mixtape,6,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125289,AMP,7,Slow White,15,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125282,NOISE,15,No Touching!,12,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125283,Public Enemy,8,Steamboat,15,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125284,Seattle Mixtape,15,Ambiguous Grey,12,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125285,shame.,10,AMP,13,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125295,AMP,11,Steamboat,12,2016-10-01,Mixed,1,2016
USA Ultimate National Championships,Club,125293,AMP,13,NOISE,10,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125294,Steamboat,14,Seattle Mixtape,8,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125299,NOISE,13,Blackbird,15,2016-10-01,Mixed,1,2016
USA Ultimate National Championships,Club,125298,Blackbird,15,No Touching!,6,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125296,shame.,9,Blackbird,15,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125297,Alloy,15,No Touching!,16,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125303,Ambiguous Grey,12,Seattle Mixtape,15,2016-10-01,Mixed,1,2016
USA Ultimate National Championships,Club,125302,Public Enemy,11,Ambiguous Grey,13,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125300,Public Enemy,12,Love Tractor,11,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125301,G-Unit,6,Ambiguous Grey,15,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125304,No Touching!,7,Public Enemy,15,2016-10-01,Mixed,1,2016
USA Ultimate National Championships,Club,125307,Alloy,15,Love Tractor,8,2016-10-01,Mixed,1,2016
USA Ultimate National Championships,Club,125305,shame.,10,Alloy,15,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125306,Love Tractor,15,G-Unit,8,2016-09-30,Mixed,1,2016
USA Ultimate National Championships,Club,125308,shame.,15,G-Unit,16,2016-10-01,Mixed,1,2016
Great Lakes Men's Regionals,Club,125229,Chicago Machine,13,HIGH FIVE,12,2016-09-11,Men,1,2016
Great Lakes Men's Regionals,Club,125227,Chicago Machine,15,Beachfront Property,6,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125228,Smokestack,8,HIGH FIVE,15,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125223,Chicago Machine,15,Schweingeist,6,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125224,Black Market,11,Beachfront Property,12,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125225,Smokestack,13,Brickyard,12,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125226,Enigma,4,HIGH FIVE,15,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125215,Chicago Machine,15,Ascension,3,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125216,Black Market II,12,Schweingeist,15,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125217,Black Market,15,Midnight Meat Train,8,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125218,Black Lung,11,Beachfront Property,15,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125219,Smokestack,12,Spoiler,11,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125220,Haymaker,10,Brickyard,15,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125221,Kentucky Flying Circus,12,Enigma,13,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125222,AK Pipeline,6,HIGH FIVE,15,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125243,HIGH FIVE,15,Smokestack,9,2016-09-11,Men,1,2016
Great Lakes Men's Regionals,Club,125242,Beachfront Property,13,Smokestack,15,2016-09-11,Men,1,2016
Great Lakes Men's Regionals,Club,125240,Brickyard,13,Beachfront Property,14,2016-09-11,Men,1,2016
Great Lakes Men's Regionals,Club,125241,Haymaker,9,Smokestack,15,2016-09-11,Men,1,2016
Great Lakes Men's Regionals,Club,125239,Haymaker,13,Schweingeist,9,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125235,Brickyard,15,Midnight Meat Train,8,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125236,Black Market,11,Haymaker,14,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125230,Ascension,15,Black Market II,12,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125231,Midnight Meat Train,14,Black Lung,10,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125232,Spoiler,7,Haymaker,13,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125233,Kentucky Flying Circus,13,AK Pipeline,10,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125246,Black Lung,11,AK Pipeline,12,2016-09-11,Men,1,2016
Great Lakes Men's Regionals,Club,125245,Spoiler,10,AK Pipeline,15,2016-09-10,Men,1,2016
Great Lakes Men's Regionals,Club,125248,Ascension,5,Midnight Meat Train,11,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124393,Truck Stop,13,Temper,11,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124394,Richmond Floodwall,13,RUNTIME,10,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124395,CITYWIDE Special,13,Oakgrove Boys,11,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124396,Truck Stop,13,Oakgrove Boys,4,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124397,Richmond Floodwall,12,Temper,13,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124398,CITYWIDE Special,13,RUNTIME,8,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124399,Truck Stop,13,CITYWIDE Special,3,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124400,Richmond Floodwall,13,Oakgrove Boys,9,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124401,Temper,14,RUNTIME,12,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124402,Truck Stop,13,Richmond Floodwall,11,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124403,Temper,13,CITYWIDE Special,10,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124404,RUNTIME,9,Oakgrove Boys,11,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124405,Truck Stop,13,RUNTIME,3,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124406,Richmond Floodwall,13,CITYWIDE Special,10,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124407,Temper,13,Oakgrove Boys,8,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124408,Patrol,13,Garden State Ultimate,8,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124409,Medicine Men,13,8$OLD SOL,5,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124410,John Doe,13,Takers,8,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124411,Patrol,13,Takers,4,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124412,John Doe,13,8$OLD SOL,9,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124416,Medicine Men,7,Garden State Ultimate,13,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124413,Patrol,14,John Doe,13,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124414,Medicine Men,13,Takers,4,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124415,Garden State Ultimate,13,8$OLD SOL,6,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124417,Patrol,13,Medicine Men,10,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124418,Garden State Ultimate,11,John Doe,10,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124419,8$OLD SOL,13,Takers,8,2016-09-10,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124420,Patrol,13,8$OLD SOL,8,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124421,Medicine Men,13,John Doe,7,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124422,Garden State Ultimate,13,Takers,8,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124423,Truck Stop,14,Patrol,12,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124427,Medicine Men,11,Patrol,15,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124426,Medicine Men,14,Garden State Ultimate,12,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124424,Temper,12,Medicine Men,14,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124425,Richmond Floodwall,9,Garden State Ultimate,15,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124432,CITYWIDE Special,15,John Doe,13,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124430,CITYWIDE Special,15,RUNTIME,13,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124428,RUNTIME,13,8$OLD SOL,7,2016-09-11,Men,1,2016
Mid-Atlantic Men's Regionals,Club,124429,Takers,10,Oakgrove Boys,13,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124869,MKE,12,Climax,6,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124870,Madison Club,9,Sub Zero,10,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124871,Madison Club,13,Climax,2,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124872,Sub Zero,13,General Strike,7,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124873,Climax,6,General Strike,13,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124874,Madison Club,13,MKE,4,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124875,Sub Zero,13,Climax,4,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124876,MKE,9,General Strike,13,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124877,Sub Zero,13,MKE,2,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124878,Madison Club,13,General Strike,8,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124879,Imperial,5,CaSTLe,13,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124880,Prairie Fire,13,Illusion,8,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124881,Prairie Fire,12,CaSTLe,6,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124882,Illusion,8,Mad Men,13,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124883,CaSTLe,9,Mad Men,13,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124884,Prairie Fire,13,Imperial,10,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124885,Illusion,13,CaSTLe,7,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124886,Imperial,13,Mad Men,12,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124887,Illusion,13,Imperial,9,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124888,Prairie Fire,13,Mad Men,3,2016-09-10,Men,1,2016
North Central Men's Regionals,Club,124891,Sub Zero,10,Madison Club,13,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124889,Sub Zero,15,Mad Men,8,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124890,Madison Club,15,Prairie Fire,7,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124897,Sub Zero,12,Prairie Fire,15,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124896,Mad Men,6,Prairie Fire,15,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124894,Mad Men,15,CaSTLe,8,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124895,Illusion,8,Prairie Fire,15,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124892,General Strike,13,CaSTLe,14,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124893,MKE,11,Illusion,13,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124898,General Strike,14,MKE,11,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124899,CaSTLe,14,Illusion,15,2016-09-11,Men,1,2016
North Central Men's Regionals,Club,124945,Imperial,15,Climax,13,2016-09-11,Men,1,2016
Northeast Men's Regionals,Club,124786,Ironside,15,PoNY,9,2016-09-11,Men,1,2016
Northeast Men's Regionals,Club,124784,Ironside,15,Dig,8,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124785,PoNY,15,GOAT,12,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124780,Ironside,15,Colt,7,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124781,Mockingbird,15,Dig,16,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124782,PoNY,15,Phoenix,12,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124783,Big Wrench,9,GOAT,15,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124772,Ironside,15,Fat and Mediocre,2,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124773,Colt,15,Breakers,11,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124774,Mockingbird,15,Deathsquad,11,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124775,Bruises,13,Dig,15,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124776,PoNY,15,Red Tide,8,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124777,Dark or Light,4,Phoenix,15,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124778,Big Wrench,15,New Amsterdam,8,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124779,Blackbuck,3,GOAT,15,2016-09-10,Men,1,2016
Northeast Men's Regionals,Club,124800,PoNY,12,GOAT,11,2016-09-11,Men,1,2016
Northeast Men's Regionals,Club,124799,Dig,9,GOAT,15,2016-09-11,Men,1,2016
