event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
USA Ultimate National Championships,Club,202227,HIGH FIVE,14,Pittsburgh Temper,10,2018-10-19,Men,1,2018
USA Ultimate National Championships,Club,202225,HIGH FIVE,15,Rhino Slam,8,2018-10-19,Men,1,2018
USA Ultimate National Championships,Club,202226,Pittsburgh Temper,14,DiG,13,2018-10-19,Men,1,2018
USA Ultimate National Championships,Club,202229,Johnny Bravo,15,Pittsburgh Temper,10,2018-10-20,Men,1,2018
USA Ultimate National Championships,Club,202232,Rhino Slam,15,Madison Club,6,2018-10-20,Men,1,2018
USA Ultimate National Championships,Club,202230,Rhino Slam,15,Chain Lightning,13,2018-10-19,Men,1,2018
USA Ultimate National Championships,Club,202231,Madison Club,15,DiG,12,2018-10-19,Men,1,2018
USA Ultimate National Championships,Club,202233,Chain Lightning,13,DiG,12,2018-10-20,Men,1,2018
USA Ultimate National Championships,Club,202289,Brute Squad,15,Heist,2,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202290,Nightlock,11,Schwa,12,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202291,Brute Squad,15,Schwa,10,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202292,Nightlock,11,Heist,13,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202293,Brute Squad,15,Nightlock,4,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202294,Heist,12,Schwa,15,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202295,Fury,15,Phoenix,9,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202296,6ixers,15,Traffic,9,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202297,Fury,15,Traffic,3,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202298,6ixers,15,Phoenix,8,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202299,Fury,15,6ixers,7,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202300,Phoenix,9,Traffic,15,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202301,Seattle Riot,15,Rival,6,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202302,Ozone,14,Pop,11,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202303,Seattle Riot,15,Pop,6,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202304,Ozone,15,Rival,8,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202305,Seattle Riot,15,Ozone,10,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202306,Rival,15,Pop,9,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202307,Molly Brown,15,Nemesis,8,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202308,Scandal,15,Wildfire,12,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202309,Molly Brown,15,Wildfire,4,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202310,Scandal,14,Nemesis,9,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202311,Molly Brown,15,Scandal,13,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202312,Nemesis,10,Wildfire,13,2018-10-18,Women,1,2018
USA Ultimate National Championships,Club,202340,Nightlock,15,Pop,4,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202341,Nemesis,15,Phoenix,11,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202323,Brute Squad,13,Fury,14,2018-10-21,Women,1,2018
USA Ultimate National Championships,Club,202321,Brute Squad,15,Molly Brown,11,2018-10-20,Women,1,2018
USA Ultimate National Championships,Club,202322,Seattle Riot,13,Fury,14,2018-10-20,Women,1,2018
USA Ultimate National Championships,Club,202317,Brute Squad,15,6ixers,7,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202318,Ozone,9,Molly Brown,15,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202319,Seattle Riot,14,Scandal,11,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202320,Wildfire,8,Fury,15,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202313,6ixers,15,Rival,12,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202314,Traffic,14,Ozone,15,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202315,Scandal,14,Heist,13,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202316,Wildfire,15,Schwa,14,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202326,Scandal,15,6ixers,13,2018-10-20,Women,1,2018
USA Ultimate National Championships,Club,202324,Scandal,15,Wildfire,6,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202325,6ixers,15,Ozone,11,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202330,Wildfire,8,Nightlock,13,2018-10-20,Women,1,2018
USA Ultimate National Championships,Club,202329,Pop,12,Nightlock,15,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202327,Rival,14,Pop,15,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202328,Nightlock,15,Traffic,10,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202334,Schwa,15,Ozone,14,2018-10-20,Women,1,2018
USA Ultimate National Championships,Club,202333,Schwa,15,Nemesis,13,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202331,Schwa,12,Phoenix,9,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202332,Nemesis,14,Heist,8,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202335,Pop,12,Nemesis,14,2018-10-20,Women,1,2018
USA Ultimate National Championships,Club,202338,Rival,15,Phoenix,13,2018-10-20,Women,1,2018
USA Ultimate National Championships,Club,202336,Rival,15,Traffic,9,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202337,Phoenix,11,Heist,9,2018-10-19,Women,1,2018
USA Ultimate National Championships,Club,202339,Traffic,15,Heist,10,2018-10-20,Women,1,2018
USA Ultimate National Championships,Club,202236,AMP,15,No Touching!,6,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202237,Blackbird,10,Toro,13,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202238,AMP,15,Toro,8,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202239,Blackbird,15,No Touching!,9,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202240,AMP,14,Blackbird,15,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202241,No Touching!,13,Toro,12,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202242,Drag'n Thrust,15,Polar Bears,11,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202243,shame.,15,XIST,7,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202244,Drag'n Thrust,14,XIST,8,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202245,shame.,11,Polar Bears,15,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202246,Drag'n Thrust,13,shame.,12,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202247,Polar Bears,14,XIST,13,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202248,Seattle Mixtape,13,Mischief,10,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202249,Space Heater,15,Jughandle,7,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202250,Seattle Mixtape,15,Jughandle,7,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202251,Space Heater,13,Mischief,14,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202252,Seattle Mixtape,9,Space Heater,15,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202253,Mischief,15,Jughandle,11,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202254,BFG,16,Slow White,15,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202255,Snake Country,15,Columbus Cocktails,11,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202256,BFG,15,Columbus Cocktails,6,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202257,Snake Country,15,Slow White,10,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202258,BFG,10,Snake Country,12,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202259,Slow White,15,Columbus Cocktails,10,2018-10-18,Mixed,1,2018
USA Ultimate National Championships,Club,202287,Toro,16,Columbus Cocktails,14,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202288,XIST,10,Jughandle,15,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202270,Seattle Mixtape,8,AMP,15,2018-10-21,Mixed,1,2018
USA Ultimate National Championships,Club,202268,Seattle Mixtape,13,Snake Country,12,2018-10-20,Mixed,1,2018
USA Ultimate National Championships,Club,202269,Space Heater,14,AMP,15,2018-10-20,Mixed,1,2018
USA Ultimate National Championships,Club,202264,Blackbird,11,Seattle Mixtape,13,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202265,Mischief,9,Snake Country,15,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202266,Space Heater,13,BFG,12,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202267,AMP,15,Drag'n Thrust,7,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202260,Polar Bears,9,Seattle Mixtape,15,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202261,shame.,8,Mischief,15,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202262,BFG,15,No Touching!,8,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202263,Slow White,13,AMP,14,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202273,Drag'n Thrust,12,Blackbird,15,2018-10-20,Mixed,1,2018
USA Ultimate National Championships,Club,202271,Drag'n Thrust,15,Mischief,12,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202272,Blackbird,14,BFG,13,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202277,Mischief,11,shame.,15,2018-10-20,Mixed,1,2018
USA Ultimate National Championships,Club,202276,shame.,13,Toro,12,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202274,shame.,15,Columbus Cocktails,9,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202275,Toro,15,No Touching!,10,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202281,XIST,5,BFG,15,2018-10-20,Mixed,1,2018
USA Ultimate National Championships,Club,202280,Jughandle,12,XIST,14,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202278,Polar Bears,12,Jughandle,14,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202279,XIST,14,Slow White,12,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202282,Toro,14,Jughandle,11,2018-10-20,Mixed,1,2018
USA Ultimate National Championships,Club,202285,No Touching!,9,Slow White,15,2018-10-20,Mixed,1,2018
USA Ultimate National Championships,Club,202283,Columbus Cocktails,14,No Touching!,15,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202284,Polar Bears,12,Slow White,15,2018-10-19,Mixed,1,2018
USA Ultimate National Championships,Club,202286,Columbus Cocktails,15,Polar Bears,9,2018-10-20,Mixed,1,2018
Great Lakes Men's Regional Championship,Club,202137,HIGH FIVE,12,Greater Gary Goblins Y,6,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202138,CLE Smokestack,13,MomINtuM,6,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202139,HIGH FIVE,13,MomINtuM,1,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202140,CLE Smokestack,13,Greater Gary Goblins Y,10,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202141,HIGH FIVE,13,CLE Smokestack,8,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202142,Greater Gary Goblins Y,13,MomINtuM,2,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202143,Chicago Machine,15,BroCats,3,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202144,Mango Tree,13,Greater Gary Goblins X,6,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202145,Chicago Machine,13,Greater Gary Goblins X,0,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202146,Mango Tree,13,BroCats,11,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202147,Chicago Machine,13,Mango Tree,6,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202148,BroCats,13,Greater Gary Goblins X,1,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202149,Brickyard,13,Black Lung,8,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202150,Haymaker,13,BlackER Market,11,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202151,Brickyard,13,BlackER Market,9,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202152,Haymaker,13,Black Lung,5,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202153,Brickyard,13,Haymaker,9,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202154,Black Lung,7,BlackER Market,10,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202155,Black Market,13,Omen,5,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202156,Four,13,Enigma,0,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202157,Black Market,13,Enigma,6,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202158,Four,13,Omen,7,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202159,Black Market,12,Four,11,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202160,Omen,11,Enigma,13,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202163,HIGH FIVE,11,Chicago Machine,13,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202161,HIGH FIVE,15,Black Market,12,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202162,Brickyard,9,Chicago Machine,15,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202173,HIGH FIVE,15,Brickyard,7,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202172,Black Market,11,Brickyard,12,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202170,Black Market,11,Haymaker,8,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202171,CLE Smokestack,12,Brickyard,13,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202168,Haymaker,13,Greater Gary Goblins Y,12,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202169,CLE Smokestack,15,Four,7,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202164,Haymaker,15,Enigma,4,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202165,Greater Gary Goblins Y,15,Mango Tree,12,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202166,CLE Smokestack,15,BroCats,11,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202167,BlackER Market,10,Four,15,2018-09-22,Men,0,2018
Great Lakes Men's Regional Championship,Club,202174,Greater Gary Goblins Y,15,Four,11,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202175,Enigma,5,Mango Tree,15,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202176,BroCats,15,BlackER Market,8,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202178,Enigma,3,BlackER Market,15,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202181,Omen,16,Black Lung,14,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202179,MomINtuM,8,Omen,15,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202180,Black Lung,15,Greater Gary Goblins X,10,2018-09-23,Men,0,2018
Great Lakes Men's Regional Championship,Club,202182,MomINtuM,10,Greater Gary Goblins X,15,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201831,Pittsburgh Temper,13,Rumspringa,6,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201832,John Doe,13,Watchdogs,8,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201833,Pittsburgh Temper,13,Watchdogs,5,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201834,John Doe,13,Rumspringa,9,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201835,Pittsburgh Temper,13,John Doe,6,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201836,Rumspringa,13,Watchdogs,6,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201837,Truck Stop,13,Slag Dump,3,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201838,CITYWIDE Special,13,Bomb Squad,2,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201839,Truck Stop,13,Bomb Squad,1,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201840,CITYWIDE Special,13,Slag Dump,10,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201841,Truck Stop,13,CITYWIDE Special,1,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201842,Slag Dump,13,Bomb Squad,7,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201843,Patrol,13,JAWN,6,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201844,Oakgrove Boys,13,Adelphos,6,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201845,Patrol,13,Adelphos,3,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201846,Oakgrove Boys,13,JAWN,5,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201847,Patrol,13,Oakgrove Boys,10,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201848,JAWN,11,Adelphos,8,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201849,Medicine Men,12,Garden State Ultimate,14,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201850,Richmond Floodwall,13,Town Hall Stars,7,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201851,Medicine Men,13,Town Hall Stars,4,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201852,Richmond Floodwall,13,Garden State Ultimate,9,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201853,Medicine Men,13,Richmond Floodwall,6,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201854,Garden State Ultimate,13,Town Hall Stars,5,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201857,Pittsburgh Temper,6,Truck Stop,15,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201855,Pittsburgh Temper,15,Medicine Men,4,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201856,Patrol,7,Truck Stop,15,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201867,Pittsburgh Temper,14,Patrol,13,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201866,Medicine Men,13,Patrol,14,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201864,Medicine Men,14,CITYWIDE Special,13,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201865,Garden State Ultimate,10,Patrol,13,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201862,Richmond Floodwall,11,CITYWIDE Special,14,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201863,John Doe,8,Garden State Ultimate,15,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201858,Oakgrove Boys,11,Richmond Floodwall,13,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201859,Rumspringa,10,CITYWIDE Special,15,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201860,John Doe,15,Slag Dump,7,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201861,JAWN,2,Garden State Ultimate,15,2018-09-22,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201868,Richmond Floodwall,13,John Doe,15,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201871,Rumspringa,13,Slag Dump,15,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201869,Oakgrove Boys,12,Rumspringa,15,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201870,Slag Dump,15,JAWN,10,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201872,Oakgrove Boys,15,JAWN,13,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201875,Watchdogs,10,Adelphos,15,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201873,Watchdogs,15,Town Hall Stars,10,2018-09-23,Men,0,2018
Mid-Atlantic Men's Regional Championship,Club,201874,Adelphos,14,Bomb Squad,13,2018-09-23,Men,0,2018
North Central Men's Regional Championship,Club,201789,Madison Club,13,CaSTLe,8,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201790,General Strike,1,Mallard,0,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201791,Illusion,9,MKE,11,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201792,Madison Club,13,MKE,5,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201793,General Strike,13,CaSTLe,5,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201794,Illusion,13,Mallard,6,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201795,Madison Club,13,Illusion,5,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201796,General Strike,10,MKE,11,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201797,CaSTLe,12,Mallard,11,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201798,Madison Club,13,General Strike,2,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201799,CaSTLe,8,Illusion,10,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201800,Mallard,8,MKE,13,2018-09-22,Men,0,2018
North Central Men's Regional Championship,Club,201801,Madison Club,13,Mallard,8,2018-09-23,Men,0,2018
North Central Men's Regional Championship,Club,201802,General Strike,14,Illusion,13,2018-09-23,Men,0,2018
North Central Men's Regional Championship,Club,201803,CaSTLe,9,MKE,13,2018-09-23,Men,0,2018
North Central Men's Regional Championship,Club,201804,Sub Zero,13,DeMo,7,2018-09-22,Men,0,2018
