date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,1,Brute Squad,3.09,95.8,27,4,0.87,0.72,5
2020-09-04,2,Seattle Riot,2.9,95.0,32,5,0.86,0.56,9
2020-09-04,3,Fury,2.67,93.7,24,6,0.8,0.83,4
2020-09-04,4,Molly Brown,2.66,93.7,25,6,0.81,0.7,6
2020-09-04,5,Club Deportivo Revolution,2.24,90.7,5,2,0.71,1.74,1
2020-09-04,6,Scandal,1.77,85.9,30,10,0.75,0.22,12
2020-09-04,7,Traffic,1.12,76.1,13,12,0.52,1.16,3
2020-09-04,8,Ozone,1.02,74.2,23,10,0.7,-0.3,18
2020-09-04,9,6ixers,0.55,64.3,22,8,0.73,-0.71,22
2020-09-04,10,Underground,0.53,63.7,27,17,0.61,-0.03,16
2020-09-04,11,Heist,0.4,60.7,20,17,0.54,0.26,11
2020-09-04,12,Nightlock,0.38,60.3,20,21,0.49,0.65,7
2020-09-04,13,Pop,0.25,57.1,26,13,0.67,-0.77,23
2020-09-04,14,Showdown,0.05,52.2,16,17,0.48,0.22,13
2020-09-04,15,Phoenix,0.05,52.1,22,6,0.79,-1.63,35
2020-09-04,16,Nemesis,0.0,51.0,20,12,0.62,-0.63,21
2020-09-04,17,Siege,-0.04,49.8,24,9,0.73,-1.29,27
2020-09-04,18,Rival,-0.07,49.1,13,12,0.52,-0.01,15
2020-09-04,19,Schwa,-0.11,48.1,15,17,0.47,0.2,14
2020-09-04,20,LOL,-0.26,44.4,12,7,0.63,-0.79,24
2020-09-04,21,MUD,-0.28,43.9,2,5,0.29,1.62,2
2020-09-04,22,Wildfire,-0.47,39.4,12,14,0.46,-0.06,17
2020-09-04,23,Iris,-0.53,38.0,10,3,0.77,-1.96,47
2020-09-04,24,Green,-0.63,35.5,20,4,0.83,-2.41,66
2020-09-04,25,BENT,-0.71,33.9,13,15,0.46,-0.35,19
2020-09-04,26,Wicked,-0.94,28.9,17,8,0.68,-2.02,50
2020-09-04,27,Grit,-1.03,27.0,18,12,0.6,-1.34,28
2020-09-04,28,Sneaky House Hippos,-1.03,27.0,8,10,0.44,-0.56,20
2020-09-04,29,Outbreak,-1.05,26.7,17,9,0.65,-1.89,42
2020-09-04,30,Hot Metal,-1.05,26.6,20,12,0.62,-1.64,36
2020-09-04,31,Warhawks,-1.06,26.5,5,2,0.71,-1.93,44
2020-09-04,32,Fusion,-1.09,25.9,12,9,0.57,-1.47,30
2020-09-04,33,Stella,-1.11,25.5,4,3,0.57,-1.2,25
2020-09-04,34,Elevate,-1.19,24.1,18,8,0.69,-2.09,52
2020-09-04,35,Tabby Rosa,-1.19,24.0,21,8,0.72,-2.51,68
2020-09-04,36,Huck the Patriarchy,-1.3,22.1,5,2,0.71,-2.21,57
2020-09-04,37,FAB,-1.4,20.4,18,8,0.69,-2.42,67
2020-09-04,38,Indy Rogue,-1.43,20.0,19,8,0.7,-2.68,77
2020-09-04,39,Dish,-1.54,18.1,18,7,0.72,-2.96,93
2020-09-04,40,PPF,-1.62,17.1,4,3,0.57,-1.68,37
2020-09-04,41,Steel,-1.66,16.4,21,15,0.58,-2.13,54
2020-09-04,42,Notorious C.L.E.,-1.68,16.2,10,12,0.45,-1.47,31
2020-09-04,43,Savage,-1.91,13.3,7,6,0.54,-1.96,46
2020-09-04,44,uno,-1.93,13.1,2,5,0.29,0.31,10
2020-09-04,45,Virginia Rebellion,-1.96,12.7,13,16,0.45,-1.6,34
2020-09-04,46,Rice Crispies,-2.01,12.2,4,2,0.67,-2.85,90
2020-09-04,47,fiasco,-2.08,11.5,17,12,0.59,-2.64,74
2020-09-04,48,Sureshot,-2.12,11.1,16,9,0.64,-3.02,94
2020-09-04,49,Maeve,-2.14,10.9,12,12,0.5,-1.93,43
2020-09-04,50,Portland Ivy,-2.18,10.5,13,11,0.54,-2.39,65
2020-09-04,51,Salty,-2.2,10.3,3,4,0.43,-1.77,38
2020-09-04,52,Brooklyn Book Club,-2.22,10.2,19,10,0.66,-3.07,96
2020-09-04,53,Vice,-2.24,10.0,17,14,0.55,-2.38,63
2020-09-04,54,Viva,-2.25,9.9,8,15,0.35,-1.25,26
2020-09-04,55,Phoenix Uprising,-2.28,9.6,9,13,0.41,-1.79,40
2020-09-04,56,Jinx,-2.3,9.4,11,7,0.61,-2.85,88
2020-09-04,57,Venus,-2.36,8.9,3,4,0.43,-2.03,51
2020-09-04,58,Helix,-2.46,8.2,16,11,0.59,-3.19,99
2020-09-04,59,Colorado Small Batch,-2.5,7.9,11,14,0.44,-2.1,53
2020-09-04,60,Queen Cake,-2.51,7.8,10,12,0.45,-2.28,59
2020-09-04,61,Pine Baroness,-2.52,7.7,15,18,0.45,-2.34,62
2020-09-04,62,Storm,-2.58,7.3,3,4,0.43,-2.32,60
2020-09-04,63,Seattle Soul,-2.65,6.8,7,10,0.41,-1.99,48
2020-09-04,64,Backhanded,-2.72,6.4,8,20,0.29,-1.54,33
2020-09-04,65,Sparks,-2.74,6.3,9,7,0.56,-3.28,105
2020-09-04,66,Jackwagon,-2.78,6.1,9,12,0.43,-2.38,64
2020-09-04,67,Encore,-2.89,5.4,6,14,0.3,-1.78,39
2020-09-04,68,Mystik,-2.9,5.4,5,2,0.71,-4.17,115
2020-09-04,69,WOLP,-2.96,5.1,1,4,0.2,-1.51,32
2020-09-04,70,Suffrage,-3.06,4.6,12,17,0.41,-2.61,71
2020-09-04,71,EXO,-3.17,4.2,4,4,0.5,-3.43,111
2020-09-04,72,Broad City,-3.23,4.0,11,16,0.41,-2.81,85
2020-09-04,73,Rip Tide,-3.24,3.9,1,2,0.33,-3.21,101
2020-09-04,74,PLOW,-3.27,3.8,0,1,0.0,-2.96,92
2020-09-04,75,Tempo,-3.28,3.7,1,5,0.17,-1.81,41
2020-09-04,76,Deadly Viper Assassination Squad,-3.3,3.7,8,17,0.32,-2.24,58
2020-09-04,77,Further,-3.32,3.6,2,5,0.29,-2.57,69
2020-09-04,78,Boomslang,-3.35,3.5,10,14,0.42,-2.85,89
2020-09-04,79,Iceni,-3.35,3.5,0,7,0.0,0.56,8
2020-09-04,80,Belle,-3.38,3.4,1,3,0.25,-2.72,80
2020-09-04,81,Zephyr,-3.39,3.4,4,8,0.33,-2.74,81
2020-09-04,82,MystiKuE,-3.43,3.2,12,14,0.46,-3.28,106
2020-09-04,83,Seattle Beat,-3.45,3.2,4,8,0.33,-2.81,84
2020-09-04,84,Crackle,-3.46,3.2,12,15,0.44,-3.19,100
2020-09-04,85,BMN,-3.52,3.0,1,5,0.17,-2.16,55
2020-09-04,86,Fresh Grannies,-3.63,2.7,1,3,0.25,-2.67,76
2020-09-04,87,DINO,-3.68,2.5,1,6,0.14,-1.43,29
2020-09-04,88,Texas Tango,-3.69,2.5,1,2,0.33,-3.88,113
2020-09-04,89,BUDA,-3.69,2.5,3,4,0.43,-3.78,112
2020-09-04,90,Inferno,-3.76,2.4,7,16,0.3,-2.69,78
2020-09-04,91,Snap,-3.76,2.4,10,16,0.38,-3.18,98
2020-09-04,92,Independence,-3.83,2.2,5,13,0.28,-2.81,86
2020-09-04,93,Salt City Spirit,-3.97,1.9,6,11,0.35,-3.35,107
2020-09-04,94,Venom,-3.98,1.9,4,13,0.24,-2.59,70
2020-09-04,95,Monsoon Ultimate,-4.07,1.7,5,10,0.33,-3.38,109
2020-09-04,96,Trainwreck,-4.09,1.7,3,10,0.23,-2.89,91
2020-09-04,97,Honey Pot,-4.1,1.7,7,20,0.26,-2.65,75
2020-09-04,98,Rogue,-4.12,1.7,2,11,0.15,-2.19,56
2020-09-04,99,Minnesota Superior,-4.16,1.6,2,4,0.33,-3.95,114
2020-09-04,100,Bowdoin,-4.17,1.6,0,5,0.0,-2.0,49
2020-09-04,101,Roc Paper Scissors,-4.2,1.5,2,7,0.22,-2.84,87
2020-09-04,102,Hoax,-4.21,1.5,7,20,0.26,-2.78,83
2020-09-04,103,Filthy Gorgeous,-4.27,1.4,1,7,0.12,-2.61,72
2020-09-04,104,Baywatch,-4.56,1.1,2,13,0.13,-2.76,82
2020-09-04,105,HOPE,-5.08,0.6,1,9,0.1,-3.4,110
2020-09-04,106,Wendigo,-5.11,0.6,0,10,0.0,-2.33,61
2020-09-04,107,cATLanta,-5.13,0.6,0,7,0.0,-1.95,45
2020-09-04,108,Cutthroat Girls,-5.25,0.5,0,4,0.0,-3.27,103
2020-09-04,109,BLADE,-5.42,0.5,0,7,0.0,-3.27,102
2020-09-04,110,Lockdown,-5.59,0.4,4,26,0.13,-3.28,104
2020-09-04,111,Dinosaur,-5.64,0.4,0,12,0.0,-2.7,79
2020-09-04,112,Temptress,-5.73,0.3,0,11,0.0,-3.06,95
2020-09-04,113,Frenzy,-5.91,0.3,3,22,0.12,-3.36,108
2020-09-04,114,Orbit,-5.96,0.3,0,13,0.0,-2.63,73
2020-09-04,115,Autonomous,-6.15,0.2,1,14,0.07,-3.18,97
