date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,77,Tufts B,-1.52,11.4,6,0,1.0,-4.18,309
2020-09-03,78,Boston College,-1.52,11.4,8,12,0.4,-0.36,28
2020-09-03,79,Chicago,-1.53,11.2,13,16,0.45,-1.13,50
2020-09-03,80,Brandeis,-1.55,11.0,12,9,0.57,-1.89,80
2020-09-03,81,Maryland,-1.55,11.0,20,10,0.67,-2.48,150
2020-09-03,82,Amherst College,-1.56,10.9,14,11,0.56,-1.75,73
2020-09-03,83,Texas Christian,-1.57,10.9,14,7,0.67,-2.51,155
2020-09-03,84,Georgia College,-1.68,9.8,12,7,0.63,-2.35,129
2020-09-03,85,Georgetown,-1.7,9.6,16,18,0.47,-1.32,55
2020-09-03,86,Mississippi,-1.75,9.2,10,9,0.53,-1.67,69
2020-09-03,87,Boston University,-1.77,9.1,13,13,0.5,-1.45,57
2020-09-03,88,SUNY-Albany,-1.78,8.9,13,9,0.59,-2.35,128
2020-09-03,89,California-Davis,-1.78,8.9,15,23,0.39,-0.97,44
2020-09-03,90,John Brown,-1.79,8.9,13,4,0.76,-3.07,217
2020-09-03,91,Princeton,-1.8,8.9,15,10,0.6,-2.12,103
2020-09-03,92,Brown,-1.81,8.7,12,7,0.63,-2.25,118
2020-09-03,93,Boise State,-1.82,8.7,12,10,0.55,-1.77,74
2020-09-03,94,LSU,-1.89,8.1,13,12,0.52,-2.02,91
2020-09-03,95,Carleton University,-1.9,8.0,4,3,0.57,-2.08,96
2020-09-03,96,Arizona State,-1.91,8.0,18,11,0.62,-2.44,142
2020-09-03,97,Carnegie Mellon,-1.94,7.7,12,10,0.55,-2.02,90
2020-09-03,98,Iowa,-1.96,7.6,11,14,0.44,-1.47,60
2020-09-03,99,Bowdoin,-1.98,7.5,8,9,0.47,-1.65,68
2020-09-03,100,Dayton,-2.02,7.2,12,9,0.57,-2.21,110
2020-09-03,101,George Washington,-2.03,7.2,15,10,0.6,-2.5,153
2020-09-03,102,Texas State,-2.04,7.1,13,9,0.59,-2.51,156
2020-09-03,103,St Benedict,-2.05,7.0,8,4,0.67,-2.84,190
2020-09-03,104,Middlebury,-2.06,7.0,9,9,0.5,-2.1,101
2020-09-03,105,Simon Fraser University,-2.08,6.8,5,1,0.83,-3.44,266
2020-09-03,106,West Virginia,-2.08,6.8,12,6,0.67,-2.8,183
2020-09-03,107,Wisconsin-Eau Claire,-2.13,6.5,14,10,0.58,-2.4,135
2020-09-03,108,Chico State,-2.14,6.5,13,21,0.38,-1.22,53
2020-09-03,109,Illinois,-2.17,6.2,13,14,0.48,-1.98,85
2020-09-03,110,Grinnell,-2.22,6.0,10,4,0.71,-3.32,251
2020-09-03,111,Rochester,-2.25,5.8,10,9,0.53,-2.35,127
2020-09-03,112,SUNY-Binghamton,-2.25,5.8,8,7,0.53,-2.38,131
2020-09-03,113,Tennessee-Chattanooga,-2.25,5.8,10,6,0.62,-2.91,197
2020-09-03,114,Clara Brown,-2.26,5.8,4,2,0.67,-2.89,195
2020-09-03,115,Texas-Dallas,-2.27,5.7,14,10,0.58,-2.47,146
2020-09-03,116,Alabama,-2.27,5.7,14,9,0.61,-2.87,193
2020-09-03,117,Northern Arizona,-2.29,5.6,11,10,0.52,-2.31,123
2020-09-03,118,Nebraska,-2.29,5.6,13,10,0.57,-2.43,140
2020-09-03,119,SUNY-Geneseo,-2.29,5.6,13,10,0.57,-2.49,151
2020-09-03,120,American,-2.32,5.5,16,10,0.62,-2.99,210
2020-09-03,121,NYU,-2.37,5.2,9,11,0.45,-2.02,92
2020-09-03,122,California-San Diego B,-2.43,4.9,13,12,0.52,-2.54,158
2020-09-03,123,Ohio,-2.44,4.8,11,7,0.61,-2.96,207
2020-09-03,124,Hamilton,-2.46,4.7,9,6,0.6,-2.86,192
2020-09-03,125,Rice,-2.51,4.5,12,9,0.57,-2.99,209
2020-09-03,126,North Park,-2.55,4.4,15,10,0.6,-3.01,213
2020-09-03,127,Arkansas,-2.58,4.2,11,15,0.42,-2.09,100
2020-09-03,128,California-Irvine,-2.6,4.2,9,10,0.47,-2.24,117
2020-09-03,129,Mississippi State,-2.6,4.2,11,15,0.42,-2.21,112
2020-09-03,130,DePaul,-2.6,4.2,12,8,0.6,-3.12,225
2020-09-03,131,California-Santa Cruz,-2.62,4.1,8,17,0.32,-1.19,52
2020-09-03,132,Winona State,-2.64,4.0,7,6,0.54,-2.95,202
2020-09-03,133,Colby,-2.64,4.0,7,6,0.54,-2.67,170
2020-09-03,134,Brown B,-2.66,3.9,13,4,0.76,-4.13,308
2020-09-03,135,Dickinson,-2.67,3.9,11,6,0.65,-3.33,254
2020-09-03,136,Liberty,-2.68,3.9,12,17,0.41,-2.17,108
2020-09-03,137,Oregon State,-2.7,3.8,11,12,0.48,-2.15,107
2020-09-03,138,Pacific Lutheran,-2.7,3.8,13,14,0.48,-2.61,164
2020-09-03,139,MIT,-2.72,3.7,5,18,0.22,-0.77,36
2020-09-03,140,New Hampshire,-2.74,3.6,7,13,0.35,-1.42,56
2020-09-03,141,Tennessee,-2.78,3.5,7,12,0.37,-1.92,83
2020-09-03,142,Saint Louis,-2.79,3.5,8,6,0.57,-3.1,222
2020-09-03,143,Swarthmore,-2.8,3.4,14,12,0.54,-2.95,203
2020-09-03,144,Richmond,-2.81,3.4,11,5,0.69,-3.97,301
2020-09-03,145,Carleton College-Eclipse,-2.81,3.4,15,10,0.6,-3.32,249
2020-09-03,146,William & Mary,-2.81,3.4,13,16,0.45,-2.39,134
2020-09-03,147,Rutgers,-2.82,3.4,10,13,0.43,-2.61,165
2020-09-03,148,Lewis & Clark,-2.87,3.2,13,10,0.57,-3.13,226
2020-09-03,149,Xavier,-2.89,3.2,10,7,0.59,-3.3,248
2020-09-03,150,SUNY-Oneonta,-2.89,3.2,12,13,0.48,-2.72,174
2020-09-03,151,Portland State,-2.89,3.2,10,11,0.48,-2.39,132
2020-09-03,152,Ohio Wesleyan,-2.89,3.2,15,11,0.58,-3.25,241
2020-09-03,153,Wellesley,-2.9,3.1,5,7,0.42,-2.34,125
2020-09-03,154,Baylor,-2.9,3.1,9,7,0.56,-3.07,218
2020-09-03,155,Worcester Polytechnic,-2.91,3.1,8,7,0.53,-2.93,199
2020-09-03,156,Truman State,-2.91,3.1,11,11,0.5,-2.95,204
2020-09-03,157,Catholic,-2.96,3.0,12,10,0.55,-3.1,221
2020-09-03,158,Michigan State,-2.96,2.9,13,18,0.42,-2.45,143
2020-09-03,159,Minnesota-Duluth,-3.0,2.8,5,9,0.36,-2.13,105
2020-09-03,160,Yale,-3.0,2.8,7,12,0.37,-2.23,115
2020-09-03,161,Skidmore,-3.02,2.8,8,12,0.4,-2.42,139
2020-09-03,162,Northern Iowa,-3.03,2.7,2,6,0.25,-1.46,58
2020-09-03,163,Cincinnati,-3.04,2.7,5,7,0.42,-2.39,133
2020-09-03,164,Air Force,-3.08,2.6,9,10,0.47,-2.92,198
2020-09-03,165,Montana State University,-3.08,2.6,4,7,0.36,-2.24,116
2020-09-03,166,North Georgia,-3.11,2.6,4,10,0.29,-1.77,75
2020-09-03,167,Haverford,-3.15,2.5,10,15,0.4,-2.64,168
2020-09-03,168,UCLA B,-3.16,2.4,6,6,0.5,-3.1,220
2020-09-03,169,Mary Washington,-3.2,2.3,10,7,0.59,-3.78,291
2020-09-03,170,Temple,-3.2,2.3,8,15,0.35,-1.99,86
2020-09-03,171,Cal State-Long Beach,-3.2,2.3,4,8,0.33,-2.22,113
2020-09-03,172,Santa Clara,-3.24,2.2,11,16,0.41,-2.56,160
2020-09-03,173,Luther,-3.25,2.2,8,7,0.53,-3.49,270
2020-09-03,174,Alabama-Birmingham,-3.28,2.2,7,11,0.39,-2.87,194
2020-09-03,175,Vassar,-3.31,2.1,4,6,0.4,-2.95,206
2020-09-03,176,Northeastern B,-3.32,2.1,17,8,0.68,-4.41,314
2020-09-03,177,Virginia Commonwealth,-3.32,2.1,7,14,0.33,-2.44,141
2020-09-03,178,Indiana,-3.32,2.1,8,12,0.4,-2.82,188
2020-09-03,179,Wisconsin-La Crosse,-3.32,2.1,4,9,0.31,-1.97,84
2020-09-03,180,Claremont,-3.33,2.1,7,16,0.3,-2.07,93
2020-09-03,181,East Carolina,-3.34,2.0,8,11,0.42,-2.7,172
2020-09-03,182,Macalester,-3.36,2.0,3,3,0.5,-3.58,277
2020-09-03,183,Maryland-Baltimore County,-3.36,2.0,6,11,0.35,-2.81,186
2020-09-03,184,Colorado B,-3.36,2.0,5,15,0.25,-1.63,66
2020-09-03,185,Cedarville,-3.37,2.0,8,10,0.44,-3.14,227
2020-09-03,186,Pittsburgh B,-3.39,1.9,9,10,0.47,-3.16,229
2020-09-03,187,Marquette,-3.42,1.9,10,15,0.4,-2.72,175
2020-09-03,188,Kenyon,-3.44,1.8,3,3,0.5,-3.72,288
2020-09-03,189,Appalachian State,-3.46,1.8,5,9,0.36,-2.36,130
2020-09-03,190,Missouri S&T,-3.49,1.7,6,9,0.4,-3.06,216
2020-09-03,191,Kentucky,-3.5,1.7,6,11,0.35,-2.5,154
2020-09-03,192,Wake Forest,-3.51,1.7,7,8,0.47,-3.19,234
2020-09-03,193,Kansas State,-3.51,1.7,6,8,0.43,-3.14,228
2020-09-03,194,Rhode Island,-3.53,1.7,3,9,0.25,-1.81,76
2020-09-03,195,Montana,-3.54,1.7,1,4,0.2,-2.07,95
2020-09-03,196,Connecticut College,-3.59,1.6,3,3,0.5,-3.83,296
2020-09-03,197,Vermont B,-3.62,1.5,9,8,0.53,-3.8,292
2020-09-03,198,Allegheny,-3.62,1.5,8,10,0.44,-3.41,262
2020-09-03,199,SUNY-Stony Brook,-3.63,1.5,2,5,0.29,-2.73,177
2020-09-03,200,Portland,-3.64,1.5,10,14,0.42,-3.35,256
2020-09-03,201,Florida B,-3.64,1.5,7,13,0.35,-2.72,173
2020-09-03,202,Syracuse,-3.66,1.5,4,8,0.33,-2.89,196
2020-09-03,203,Oklahoma,-3.68,1.5,7,11,0.39,-3.19,235
2020-09-03,204,Wisconsin-Milwaukee,-3.68,1.5,9,8,0.53,-3.92,300
2020-09-03,205,Franciscan,-3.7,1.4,3,4,0.43,-3.43,264
2020-09-03,206,North Carolina-Asheville,-3.71,1.4,4,7,0.36,-2.95,205
2020-09-03,207,Ithaca,-3.71,1.4,8,13,0.38,-3.07,219
2020-09-03,208,Messiah,-3.72,1.4,6,13,0.32,-2.8,185
2020-09-03,209,Knox,-3.72,1.4,8,12,0.4,-3.32,252
2020-09-03,210,Bentley,-3.73,1.4,2,5,0.29,-2.67,169
2020-09-03,211,Colgate,-3.73,1.4,6,7,0.46,-3.68,283
2020-09-03,212,Virginia Tech,-3.76,1.3,6,19,0.24,-2.11,102
2020-09-03,213,Smith,-3.77,1.3,4,16,0.2,-2.02,89
2020-09-03,214,South Florida,-3.78,1.3,7,20,0.26,-2.22,114
2020-09-03,215,Michigan B,-3.78,1.3,11,15,0.42,-3.41,261
2020-09-03,216,Bates B,-3.81,1.3,1,7,0.12,-1.72,71
2020-09-03,217,Ohio Northern,-3.82,1.3,2,3,0.4,-3.82,294
2020-09-03,218,Valparaiso,-3.84,1.2,8,10,0.44,-3.64,279
2020-09-03,219,Missouri,-3.84,1.2,8,10,0.44,-3.67,282
2020-09-03,220,SUNY-Fredonia,-3.86,1.2,8,14,0.36,-3.29,246
2020-09-03,221,Arizona B,-3.9,1.2,5,8,0.38,-3.44,267
2020-09-03,222,Northern Michigan,-3.9,1.2,3,3,0.5,-4.23,311
2020-09-03,223,Virginia B,-3.94,1.1,9,14,0.39,-3.32,250
2020-09-03,224,Shippensburg,-3.94,1.1,4,7,0.36,-3.55,274
2020-09-03,225,Gonzaga,-3.95,1.1,3,6,0.33,-3.2,236
2020-09-03,226,Villanova,-3.97,1.1,1,1,0.5,-5.36,319
2020-09-03,227,Texas-San Antonio,-3.98,1.1,6,9,0.4,-3.56,275
2020-09-03,228,Loyola-Chicago,-4.02,1.0,6,12,0.33,-3.23,240
2020-09-03,229,Boston College B,-4.05,1.0,5,6,0.45,-4.09,303
2020-09-03,230,Hofstra,-4.06,1.0,7,15,0.32,-3.25,242
2020-09-03,231,Tulane,-4.09,1.0,6,15,0.29,-2.68,171
2020-09-03,232,Haverford B,-4.1,1.0,3,3,0.5,-4.69,316
2020-09-03,233,Miami,-4.1,1.0,4,14,0.22,-2.56,161
2020-09-03,234,Salisbury,-4.1,1.0,7,12,0.37,-3.57,276
2020-09-03,235,Occidental,-4.15,0.9,3,11,0.21,-2.55,159
2020-09-03,236,North Carolina B,-4.16,0.9,7,12,0.37,-3.45,268
2020-09-03,237,Wooster,-4.16,0.9,3,8,0.27,-3.18,231
2020-09-03,238,Wisconsin-Stevens Point,-4.16,0.9,1,4,0.2,-2.95,201
2020-09-03,239,Harvard B,-4.18,0.9,2,4,0.33,-3.85,298
2020-09-03,240,Trinity,-4.2,0.9,6,10,0.38,-3.69,284
2020-09-03,241,Rowan,-4.21,0.9,6,12,0.33,-3.32,253
2020-09-03,242,George Mason,-4.21,0.9,7,25,0.22,-2.4,137
2020-09-03,243,Georgia Southern,-4.23,0.8,1,4,0.2,-2.83,189
2020-09-03,244,Ohio State B,-4.25,0.8,7,17,0.29,-3.01,212
2020-09-03,245,Elon,-4.26,0.8,4,13,0.24,-2.96,208
2020-09-03,246,Northwestern B,-4.31,0.8,3,10,0.23,-3.02,214
2020-09-03,247,Stonehill,-4.32,0.8,0,3,0.0,-2.73,176
2020-09-03,248,Georgia State,-4.32,0.8,4,14,0.22,-2.41,138
2020-09-03,249,Missouri State,-4.34,0.8,3,8,0.27,-3.37,259
2020-09-03,250,Georgia Tech B,-4.35,0.7,4,12,0.25,-2.77,180
2020-09-03,251,Providence,-4.36,0.7,3,8,0.27,-3.42,263
2020-09-03,252,Clark,-4.37,0.7,0,5,0.0,-1.65,67
2020-09-03,253,Texas A&M,-4.37,0.7,2,8,0.2,-2.75,179
2020-09-03,254,Humboldt State,-4.39,0.7,3,16,0.16,-2.46,145
2020-09-03,255,Central Michigan,-4.4,0.7,1,5,0.17,-3.34,255
2020-09-03,256,Sonoma State,-4.42,0.7,3,13,0.19,-2.53,157
2020-09-03,257,Kansas B,-4.43,0.7,5,12,0.29,-3.38,260
2020-09-03,258,SUNY Cortland,-4.47,0.7,2,8,0.2,-3.17,230
2020-09-03,259,California B,-4.47,0.7,3,8,0.27,-3.46,269
2020-09-03,260,Union,-4.53,0.6,1,9,0.1,-2.48,149
2020-09-03,261,Colorado School of Mines,-4.53,0.6,0,6,0.0,-2.13,104
2020-09-03,262,Scranton,-4.54,0.6,1,5,0.17,-3.22,239
2020-09-03,263,Pacific Lutheran B,-4.57,0.6,2,4,0.33,-4.3,312
2020-09-03,264,Columbia B,-4.59,0.6,7,11,0.39,-4.13,307
2020-09-03,265,Nevada-Reno,-4.6,0.6,0,6,0.0,-2.29,121
2020-09-03,266,Boston University B,-4.6,0.6,4,11,0.27,-3.55,273
2020-09-03,267,Kalamazoo,-4.6,0.6,1,5,0.17,-3.54,272
2020-09-03,268,Stockton,-4.61,0.6,0,2,0.0,-3.98,302
2020-09-03,269,Wisconsin B,-4.63,0.6,5,12,0.29,-3.78,290
2020-09-03,270,Western Washington B,-4.66,0.5,2,11,0.15,-2.2,109
2020-09-03,271,Hartford,-4.74,0.5,1,4,0.2,-3.7,285
2020-09-03,272,Wheaton Illinois,-4.74,0.5,4,11,0.27,-3.76,289
2020-09-03,273,William & Mary B,-4.75,0.5,5,9,0.36,-4.37,313
2020-09-03,274,Miami (Ohio),-4.75,0.5,1,10,0.09,-2.32,124
2020-09-03,275,Johns Hopkins,-4.8,0.5,3,13,0.19,-3.22,238
2020-09-03,276,Cornell B,-4.8,0.5,2,8,0.2,-3.28,244
2020-09-03,277,Georgetown B,-4.8,0.5,5,13,0.28,-3.67,281
2020-09-03,278,Vermont C,-4.82,0.5,3,9,0.25,-3.66,280
2020-09-03,279,Muhlenberg,-4.85,0.5,0,4,0.0,-3.29,247
2020-09-03,280,New Mexico,-4.87,0.4,1,11,0.08,-2.82,187
2020-09-03,281,Southern Indiana,-4.87,0.4,2,11,0.15,-2.94,200
2020-09-03,282,Texas B,-4.93,0.4,3,13,0.19,-3.43,265
2020-09-03,283,College of New Jersey,-4.95,0.4,2,12,0.14,-3.11,223
2020-09-03,284,California-Davis B,-5.0,0.4,2,9,0.18,-3.36,257
2020-09-03,285,Drake University,-5.06,0.4,4,14,0.22,-3.8,293
2020-09-03,286,Idaho,-5.07,0.4,1,13,0.07,-2.77,181
2020-09-03,287,Wisconsin-La Crosse B,-5.13,0.3,0,4,0.0,-3.53,271
2020-09-03,288,Utah State,-5.13,0.3,0,7,0.0,-2.4,136
2020-09-03,289,Washington B,-5.16,0.3,1,5,0.17,-4.12,306
2020-09-03,290,Carleton College - D3,-5.18,0.3,0,6,0.0,-2.79,182
2020-09-03,291,Pennsylvania B,-5.19,0.3,3,13,0.19,-3.29,245
2020-09-03,292,Maryland B,-5.19,0.3,4,7,0.36,-4.89,318
2020-09-03,293,Maine,-5.2,0.3,0,8,0.0,-1.49,61
2020-09-03,294,Amherst B,-5.24,0.3,0,4,0.0,-3.71,286
2020-09-03,295,Drexel,-5.29,0.3,1,12,0.08,-2.62,166
2020-09-03,296,Tulsa,-5.31,0.3,3,16,0.16,-3.71,287
2020-09-03,297,Charleston,-5.31,0.3,0,10,0.0,-1.9,81
2020-09-03,298,Washington University B,-5.38,0.3,2,15,0.12,-3.26,243
2020-09-03,299,Goucher,-5.42,0.3,0,4,0.0,-3.82,295
2020-09-03,300,Hendrix,-5.44,0.3,0,6,0.0,-3.0,211
2020-09-03,301,Jefferson,-5.52,0.2,0,7,0.0,-3.18,232
2020-09-03,302,Christopher Newport,-5.55,0.2,1,13,0.07,-3.21,237
2020-09-03,303,SUNY-Buffalo,-5.56,0.2,0,9,0.0,-2.49,152
2020-09-03,304,Davidson,-5.58,0.2,1,13,0.07,-3.11,224
2020-09-03,305,Alabama-Huntsville,-5.67,0.2,0,14,0.0,-2.48,148
2020-09-03,306,Oberlin B,-5.7,0.2,1,11,0.08,-3.63,278
2020-09-03,307,Towson B,-5.73,0.2,5,16,0.24,-4.21,310
2020-09-03,308,Eastern Michigan,-5.75,0.2,0,5,0.0,-4.12,305
2020-09-03,309,Wesleyan B,-5.86,0.2,0,9,0.0,-2.8,184
2020-09-03,310,Emory B,-5.95,0.2,0,12,0.0,-2.58,163
2020-09-03,311,Notre Dame B,-6.02,0.1,0,12,0.0,-2.58,162
2020-09-03,312,North Texas,-6.04,0.1,0,13,0.0,-2.86,191
2020-09-03,313,Seattle,-6.06,0.1,0,10,0.0,-3.36,258
2020-09-03,314,Cal Poly-SLO B,-6.08,0.1,0,6,0.0,-4.09,304
2020-09-03,315,Wooster B,-6.29,0.1,0,10,0.0,-3.18,233
2020-09-03,316,Princeton B,-6.32,0.1,0,8,0.0,-3.9,299
2020-09-03,317,Wellesley B,-6.5,0.1,0,12,0.0,-3.84,297
2020-09-03,318,American B,-7.1,0.0,1,13,0.07,-4.53,315
2020-09-03,319,George Washington B,-7.27,0.0,1,14,0.07,-4.87,317
