date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,90,Takers,-1.19,8.0,12,17,0.41,-0.73,58
2020-09-04,91,Wisconsin Hops,-1.2,7.9,16,10,0.62,-1.83,162
2020-09-04,92,Bruises,-1.21,7.8,14,16,0.47,-1.08,83
2020-09-04,93,RUNTIME,-1.22,7.7,10,12,0.45,-1.02,78
2020-09-04,94,Fénix Ultimate,-1.23,7.7,5,7,0.42,-0.57,51
2020-09-04,95,RoadHouse,-1.23,7.7,8,9,0.47,-1.12,87
2020-09-04,96,UpRoar,-1.25,7.6,13,11,0.54,-1.35,111
2020-09-04,97,Ghost Train,-1.27,7.4,14,9,0.61,-1.84,165
2020-09-04,98,BUDA Open,-1.27,7.4,5,2,0.71,-2.23,218
2020-09-04,99,Sour Mash,-1.3,7.2,5,6,0.45,-0.89,69
2020-09-04,100,Open Carry,-1.31,7.1,8,4,0.67,-2.13,204
2020-09-04,101,Triforce,-1.36,6.8,3,3,0.5,-1.25,99
2020-09-04,102,Fat and Mediocre,-1.37,6.7,5,3,0.62,-1.91,176
2020-09-04,103,Doobie Brothers,-1.43,6.4,3,6,0.33,-0.28,37
2020-09-04,104,Warchild,-1.44,6.3,19,11,0.63,-2.17,213
2020-09-04,105,Westchester Magma Bears,-1.46,6.2,16,13,0.55,-1.69,147
2020-09-04,106,BaNC,-1.49,6.1,8,16,0.33,-0.52,50
2020-09-04,107,NXTMNS,-1.49,6.0,2,3,0.4,-0.71,54
2020-09-04,108,Crude Ultimate,-1.55,5.7,13,10,0.57,-1.81,160
2020-09-04,109,Omen,-1.55,5.7,6,13,0.32,-0.32,40
2020-09-04,110,Turbine X,-1.58,5.6,1,1,0.5,-1.23,93
2020-09-04,111,Sons,-1.59,5.5,7,4,0.64,-2.15,208
2020-09-04,112,Kentucky Flying Circus,-1.59,5.5,12,12,0.5,-1.51,126
2020-09-04,113,Tune Squad,-1.65,5.2,9,12,0.43,-1.16,89
2020-09-04,114,Get Off My Lawn,-1.66,5.2,3,3,0.5,-1.65,142
2020-09-04,115,Chicago YCC U-19,-1.68,5.1,5,1,0.83,-3.44,258
2020-09-04,116,Magma 3,-1.68,5.1,4,3,0.57,-1.99,189
2020-09-04,117,Colorado Cutthroat,-1.73,4.8,3,3,0.5,-1.65,143
2020-09-04,118,Jello Yackets,-1.75,4.7,10,14,0.42,-1.3,105
2020-09-04,119,gunshrimp,-1.77,4.6,2,4,0.33,-0.95,72
2020-09-04,120,Breakers,-1.77,4.6,8,9,0.47,-1.63,141
2020-09-04,121,Jockamo,-1.77,4.6,13,21,0.38,-1.02,77
2020-09-04,122,Man Man,-1.77,4.6,4,3,0.57,-2.16,211
2020-09-04,123,NSOM,-1.81,4.5,2,4,0.33,-1.05,81
2020-09-04,124,Climax,-1.83,4.4,11,10,0.52,-1.89,171
2020-09-04,125,Fetch,-1.84,4.3,9,7,0.56,-2.09,199
2020-09-04,126,Colorado Cuttthroat Alums,-1.86,4.3,0,1,0.0,1.01,11
2020-09-04,127,Voodoo,-1.87,4.2,19,19,0.5,-1.83,161
2020-09-04,128,SHADOWS 2015-Open,-1.87,4.2,5,3,0.62,-2.44,238
2020-09-04,129,Illusion,-1.9,4.1,9,12,0.43,-1.58,133
2020-09-04,130,Dark nor Light,-1.91,4.1,3,4,0.43,-1.59,134
2020-09-04,131,Rip City Ultimate Club Team,-1.92,4.0,4,4,0.5,-1.97,184
2020-09-04,132,Midnight Meat Train,-1.93,4.0,9,12,0.43,-1.44,119
2020-09-04,133,Vicious Cycle,-1.93,4.0,4,6,0.4,-1.31,108
2020-09-04,134,Haymaker,-1.93,4.0,10,12,0.45,-1.59,136
2020-09-04,135,Dim Sun,-1.94,3.9,3,2,0.6,-2.57,245
2020-09-04,136,Vortex,-1.96,3.9,4,3,0.57,-2.32,232
2020-09-04,137,Sherbrooke Gentlemen's Club,-1.96,3.9,2,4,0.33,-1.24,96
2020-09-04,138,Lone Wolves,-2.0,3.7,7,9,0.44,-1.72,148
2020-09-04,139,Supercell,-2.0,3.7,7,6,0.54,-2.22,216
2020-09-04,140,Black Lung,-2.0,3.7,7,8,0.47,-1.87,166
2020-09-04,141,Hammerhead,-2.02,3.7,6,5,0.55,-2.13,203
2020-09-04,142,DMV,-2.02,3.6,2,2,0.5,-2.27,224
2020-09-04,143,Bear Proof,-2.03,3.6,6,11,0.35,-1.25,100
2020-09-04,144,Shrimp Boat,-2.04,3.6,8,7,0.53,-2.25,221
2020-09-04,145,Deaf Fruit,-2.07,3.5,8,6,0.57,-2.55,242
2020-09-04,146,Frisbee Football All Stars,-2.09,3.4,7,11,0.39,-1.28,102
2020-09-04,147,Woolly Mammoth,-2.1,3.4,4,4,0.5,-1.99,187
2020-09-04,148,Papa Bear,-2.1,3.4,14,14,0.5,-2.14,205
2020-09-04,149,Jr. Roughnecks,-2.11,3.3,4,4,0.5,-2.29,228
2020-09-04,150,Drago,-2.13,3.3,3,4,0.43,-1.66,144
2020-09-04,151,Club Horse,-2.13,3.3,4,4,0.5,-2.23,217
2020-09-04,152,DingWop,-2.21,3.0,2,3,0.4,-1.94,180
2020-09-04,153,Carolina Sky,-2.22,3.0,2,3,0.4,-1.97,185
2020-09-04,154,Gridlock,-2.26,2.9,11,19,0.37,-1.33,109
2020-09-04,155,Torch,-2.26,2.9,5,7,0.42,-1.92,177
2020-09-04,156,Cerberus,-2.28,2.8,7,14,0.33,-1.46,120
2020-09-04,157,Huck If I Know,-2.31,2.7,4,2,0.67,-3.53,260
2020-09-04,158,Highbrow,-2.31,2.7,3,8,0.27,-1.24,94
2020-09-04,159,Buds,-2.32,2.7,2,4,0.33,-1.61,139
2020-09-04,160,Nashvillains YCC U19 Open,-2.32,2.7,3,4,0.43,-2.15,210
2020-09-04,161,Ascension,-2.36,2.6,10,9,0.53,-2.44,237
2020-09-04,162,SideWall,-2.36,2.6,1,3,0.25,-1.39,113
2020-09-04,163,Maverick,-2.37,2.6,7,12,0.37,-1.47,121
2020-09-04,164,Snow Bird,-2.4,2.5,5,5,0.5,-2.57,244
2020-09-04,165,Spoiler,-2.41,2.5,12,15,0.44,-2.02,191
2020-09-04,166,Rawhide,-2.42,2.5,4,16,0.2,-0.76,59
2020-09-04,167,strike,-2.43,2.5,2,3,0.4,-2.29,229
2020-09-04,168,Bounty Hunters,-2.45,2.4,13,19,0.41,-1.91,175
2020-09-04,169,Rip City Ultimate,-2.46,2.4,6,12,0.33,-1.57,132
2020-09-04,170,Big Rock Masters,-2.47,2.4,3,3,0.5,-2.78,253
2020-09-04,171,NorthStar HOUSE United,-2.47,2.3,10,16,0.38,-1.89,170
2020-09-04,172,Bulldawg Ultimate,-2.48,2.3,5,7,0.42,-2.12,200
2020-09-04,173,Team Colombia,-2.48,2.3,0,6,0.0,0.92,15
2020-09-04,174,Hammer Bros,-2.49,2.3,6,13,0.32,-1.53,129
2020-09-04,175,Humidity,-2.5,2.3,1,5,0.17,-0.8,61
2020-09-04,176,Rocket City Rampage,-2.53,2.2,5,9,0.36,-1.8,158
2020-09-04,177,Flying Pig,-2.54,2.2,2,5,0.29,-1.62,140
2020-09-04,178,Magma 2,-2.55,2.2,5,6,0.45,-2.53,241
2020-09-04,179,Grey,-2.56,2.1,2,4,0.33,-1.99,188
2020-09-04,180,Genny Light,-2.56,2.1,3,6,0.33,-1.96,183
2020-09-04,181,Voodoo Child,-2.57,2.1,2,4,0.33,-1.97,186
2020-09-04,182,Xavier's School for Gifted Youngsters,-2.6,2.1,1,3,0.25,-1.78,155
2020-09-04,183,KING,-2.61,2.0,7,13,0.35,-1.81,159
2020-09-04,184,Black Market II,-2.62,2.0,10,14,0.42,-2.15,207
2020-09-04,185,Blackfish,-2.64,2.0,4,8,0.33,-2.06,194
2020-09-04,186,Black Knights,-2.68,1.9,2,4,0.33,-2.09,198
2020-09-04,187,Scythe,-2.7,1.9,6,14,0.3,-1.84,163
2020-09-04,188,Caliber,-2.71,1.9,7,10,0.41,-2.41,236
2020-09-04,189,NRG,-2.72,1.8,2,4,0.33,-2.33,233
2020-09-04,190,HAM,-2.73,1.8,4,5,0.44,-2.69,251
2020-09-04,191,Garden State Thruway,-2.77,1.8,7,12,0.37,-2.14,206
2020-09-04,192,Lincoln Prep,-2.79,1.7,5,11,0.31,-1.9,173
2020-09-04,193,Right Coast Ultimate,-2.79,1.7,3,5,0.38,-2.52,240
2020-09-04,194,PowderKeg,-2.81,1.7,2,11,0.15,-0.94,71
2020-09-04,195,DEVYL,-2.87,1.6,1,5,0.17,-1.34,110
2020-09-04,196,Blade,-2.87,1.6,5,13,0.28,-1.89,168
2020-09-04,197,Birds of Pray,-2.89,1.6,2,7,0.22,-1.75,152
2020-09-04,198,Air Show,-2.9,1.5,6,15,0.29,-1.59,135
2020-09-04,199,A$AP TULA,-2.91,1.5,0,3,0.0,-1.24,97
2020-09-04,200,Black Sheep,-2.91,1.5,8,14,0.36,-2.28,227
2020-09-04,201,Zero Gravity,-2.92,1.5,7,13,0.35,-2.09,197
2020-09-04,202,Vertigo,-2.95,1.5,2,6,0.25,-1.79,156
2020-09-04,203,Oaks,-2.95,1.5,5,19,0.21,-1.42,117
2020-09-04,204,Fayetteville Flying Foxes,-2.96,1.5,0,6,0.0,-0.28,38
2020-09-04,205,LPP&P,-2.97,1.4,2,2,0.5,-3.68,261
2020-09-04,206,Killjoys,-3.0,1.4,7,12,0.37,-2.29,231
2020-09-04,207,Pocket City Approach,-3.0,1.4,6,16,0.27,-1.9,172
2020-09-04,208,Hustle,-3.02,1.4,2,5,0.29,-1.93,178
2020-09-04,209,Space City Eclipse,-3.04,1.3,10,16,0.38,-2.45,239
2020-09-04,210,"Good Kid, B.A.D. City",-3.05,1.3,1,4,0.2,-2.09,196
2020-09-04,211,Lehigh,-3.06,1.3,1,6,0.14,-1.43,118
2020-09-04,212,Hype,-3.12,1.2,6,13,0.32,-2.2,214
2020-09-04,213,Kekionga,-3.12,1.2,7,11,0.39,-2.56,243
2020-09-04,214,SouthBeast,-3.14,1.2,3,14,0.18,-1.41,115
2020-09-04,215,Journeymen,-3.18,1.2,2,8,0.2,-1.88,167
2020-09-04,216,Cartel,-3.27,1.1,2,4,0.33,-2.98,256
2020-09-04,217,CAKti,-3.37,1.0,5,14,0.26,-2.27,225
2020-09-04,218,Washington University B,-3.37,1.0,0,4,0.0,-1.56,131
2020-09-04,219,Devyl U19B,-3.37,1.0,0,3,0.0,-2.06,195
2020-09-04,220,Rage,-3.39,1.0,0,4,0.0,-1.5,125
2020-09-04,221,Flatline,-3.39,0.9,4,12,0.25,-2.25,219
2020-09-04,222,Beltway Bullets,-3.41,0.9,6,19,0.24,-1.84,164
2020-09-04,223,Mission Impossible Ghost Protocol,-3.43,0.9,1,5,0.17,-2.16,212
2020-09-04,224,Shotgun,-3.44,0.9,4,15,0.21,-1.74,150
2020-09-04,225,Inferno,-3.45,0.9,0,5,0.0,-1.41,116
2020-09-04,226,Maximum Security,-3.48,0.9,3,13,0.19,-1.91,174
2020-09-04,227,Pittsburgh Puppies,-3.5,0.9,0,5,0.0,-1.04,79
2020-09-04,228,Yale Superfly,-3.53,0.8,0,4,0.0,-1.6,137
2020-09-04,229,Deadrise,-3.59,0.8,1,5,0.17,-2.27,226
2020-09-04,230,Allen's Army,-3.63,0.8,2,9,0.18,-2.2,215
2020-09-04,231,Spin-Itch,-3.64,0.7,5,19,0.21,-2.03,193
2020-09-04,232,Lawn Dart,-3.7,0.7,0,4,0.0,-2.13,201
2020-09-04,233,Mission Impossible,-3.71,0.7,0,4,0.0,-1.77,153
2020-09-04,234,Evergreen,-3.71,0.7,3,8,0.27,-2.88,255
2020-09-04,235,Red Tide Black,-3.71,0.7,0,5,0.0,-1.48,124
2020-09-04,236,Hippie Mafia,-3.74,0.7,6,16,0.27,-2.63,248
2020-09-04,237,Old Ephraim,-3.77,0.7,5,13,0.28,-2.69,249
2020-09-04,238,Watchdogs,-3.78,0.6,3,19,0.14,-1.4,114
2020-09-04,239,Houston Helix,-3.79,0.6,3,10,0.23,-2.58,246
2020-09-04,240,Loon,-3.83,0.6,0,5,0.0,-1.61,138
2020-09-04,241,Tyranny,-3.83,0.6,2,8,0.2,-2.69,250
2020-09-04,242,Bad Company,-3.85,0.6,0,5,0.0,-1.93,179
2020-09-04,243,Dirty D,-3.87,0.6,4,15,0.21,-2.35,234
2020-09-04,244,boi to the oioi,-3.92,0.6,1,6,0.14,-2.25,220
2020-09-04,245,SEMI,-3.97,0.5,1,4,0.2,-3.24,257
2020-09-04,246,Shenanigans,-4.05,0.5,0,6,0.0,-1.47,122
2020-09-04,247,PTC,-4.1,0.5,0,7,0.0,-1.73,149
2020-09-04,248,Shore Break,-4.13,0.5,1,8,0.11,-2.26,223
2020-09-04,249,Riverside Messengers,-4.14,0.5,5,19,0.21,-2.58,247
2020-09-04,250,Spirit Quest,-4.16,0.4,4,14,0.22,-2.72,252
2020-09-04,251,City Park Ultimate,-4.2,0.4,1,13,0.07,-1.78,154
2020-09-04,252,Tlacuaches,-4.22,0.4,0,5,0.0,-1.94,181
2020-09-04,253,Papal Rage,-4.24,0.4,0,6,0.0,-1.89,169
2020-09-04,254,Chimney,-4.36,0.4,1,5,0.17,-3.47,259
2020-09-04,255,Seleccion Antioquia Sub 17,-4.39,0.4,0,6,0.0,-2.4,235
2020-09-04,256,Jurassic Shark,-4.53,0.3,1,11,0.08,-2.26,222
2020-09-04,257,NC Hammer,-4.57,0.3,0,6,0.0,-2.01,190
2020-09-04,258,RUYO,-4.73,0.3,0,7,0.0,-1.95,182
2020-09-04,259,Refinery,-5.06,0.2,0,8,0.0,-2.85,254
2020-09-04,260,Serengeti,-5.34,0.1,0,11,0.0,-2.29,230
2020-09-04,261,Flash Flood!,-5.7,0.1,0,18,0.0,-2.13,202
