date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,66,Renegade,-0.5,13.6,10,10,0.5,-0.4,46
2020-09-04,67,Presidio de Bexar,-0.53,13.3,8,5,0.62,-0.96,122
2020-09-04,68,Providence Pack Dogs,-0.55,13.0,3,2,0.6,-0.66,76
2020-09-04,69,Climax,-0.55,13.0,4,3,0.57,-0.65,74
2020-09-04,70,Riverside Ultimate,-0.6,12.5,8,6,0.57,-0.85,102
2020-09-04,71,ShawShack Redemption,-0.6,12.5,7,8,0.47,-0.37,39
2020-09-04,72,Midnight Meat Train,-0.67,11.7,11,9,0.55,-0.85,103
2020-09-04,73,Black Market,-0.75,11.0,10,7,0.59,-1.14,140
2020-09-04,74,Enigma,-0.75,11.0,10,9,0.53,-0.76,91
2020-09-04,75,Wisconsin Hops,-0.76,10.8,7,7,0.5,-0.71,82
2020-09-04,76,Warchild,-0.76,10.8,11,8,0.58,-1.14,141
2020-09-04,77,Jockamo,-0.76,10.8,8,8,0.5,-0.78,95
2020-09-04,78,Steamworks,-0.77,10.7,4,2,0.67,-1.33,170
2020-09-04,79,Bruises,-0.8,10.5,4,5,0.44,-0.42,48
2020-09-04,80,Ironmen,-0.81,10.4,11,12,0.48,-0.74,87
2020-09-04,81,Madison Club B,-0.81,10.3,5,6,0.45,-0.42,49
2020-09-04,82,Bowdoin,-0.81,10.3,2,1,0.67,-1.2,149
2020-09-04,83,Mental Toss Flycoons,-0.87,9.9,10,7,0.59,-1.26,161
2020-09-04,84,Stonefish,-0.88,9.8,3,2,0.6,-1.19,146
2020-09-04,85,Possum Stompers,-0.9,9.6,5,5,0.5,-0.77,93
2020-09-04,86,John Doe,-0.93,9.3,2,2,0.5,-0.59,61
2020-09-04,87,Rip City Ultimate Club Team,-0.95,9.2,3,3,0.5,-0.6,63
2020-09-04,88,Town Hall Stars,-0.95,9.1,2,2,0.5,-0.74,86
2020-09-04,89,The Watchmen,-0.97,8.9,5,5,0.5,-0.9,109
2020-09-04,90,Dartmouth,-0.99,8.8,4,3,0.57,-1.22,155
2020-09-04,91,Middlebury Pranksters X,-1.03,8.5,4,3,0.57,-1.32,168
2020-09-04,92,Illusion,-1.03,8.5,12,7,0.63,-1.67,203
2020-09-04,93,Oaks,-1.05,8.3,7,11,0.39,-0.38,42
2020-09-04,94,Highbrow,-1.06,8.3,4,3,0.57,-1.3,164
2020-09-04,95,UpRoar,-1.06,8.2,4,5,0.44,-0.75,88
2020-09-04,96,Lone Wolves,-1.08,8.1,2,2,0.5,-0.95,120
2020-09-04,97,Dark Star,-1.09,8.0,5,6,0.45,-0.68,79
2020-09-04,98,Blackfish,-1.12,7.8,5,6,0.45,-0.74,85
2020-09-04,99,Blade,-1.14,7.7,4,2,0.67,-1.97,225
2020-09-04,100,Man Man,-1.17,7.5,4,5,0.44,-0.73,84
2020-09-04,101,CityWide Special,-1.18,7.4,5,6,0.45,-0.95,118
2020-09-04,102,CAKti,-1.18,7.4,5,7,0.42,-0.65,75
2020-09-04,103,Westchester Magma Bears,-1.21,7.2,4,3,0.57,-1.51,188
2020-09-04,104,Warriors of Rad,-1.25,6.9,2,2,0.5,-1.23,157
2020-09-04,105,Birds of Pray,-1.25,6.9,2,2,0.5,-1.23,158
2020-09-04,106,Black Knights,-1.3,6.6,3,3,0.5,-1.27,162
2020-09-04,107,Cartel,-1.3,6.6,2,3,0.4,-0.87,105
2020-09-04,108,Pilot,-1.32,6.5,6,6,0.5,-1.3,165
2020-09-04,109,The Ghosts,-1.32,6.5,2,5,0.29,-0.28,37
2020-09-04,110,Killjoys,-1.33,6.4,7,10,0.41,-0.94,116
2020-09-04,111,DMV,-1.36,6.3,1,2,0.33,-0.41,47
2020-09-04,112,Prairie Squids,-1.38,6.1,8,5,0.62,-2.09,227
2020-09-04,113,Reckon,-1.38,6.1,1,2,0.33,-0.49,54
2020-09-04,114,Taft-Punk,-1.39,6.1,4,6,0.4,-0.91,110
2020-09-04,115,Shadows,-1.4,6.0,3,3,0.5,-1.43,179
2020-09-04,116,SAVAGEandahalf,-1.41,6.0,2,3,0.4,-0.95,119
2020-09-04,117,UVM X,-1.42,5.9,3,3,0.5,-1.47,183
2020-09-04,118,Sundowners,-1.44,5.8,4,10,0.29,-0.14,34
2020-09-04,119,Space City Eclipse,-1.44,5.8,5,8,0.38,-0.79,96
2020-09-04,120,RUNTIME,-1.46,5.7,1,2,0.33,-0.79,97
2020-09-04,121,Strong Hand,-1.47,5.6,7,14,0.33,-0.64,72
2020-09-04,122,Mad Men,-1.53,5.3,5,8,0.38,-1.06,132
2020-09-04,123,Dune Cats,-1.54,5.3,3,3,0.5,-1.77,211
2020-09-04,124,Brawl,-1.55,5.2,1,2,0.33,-1.02,131
2020-09-04,125,Air Force,-1.58,5.1,0,1,0.0,0.2,25
2020-09-04,126,Crude Ultimate,-1.58,5.1,7,7,0.5,-1.64,199
2020-09-04,127,Somerville Youth,-1.61,4.9,1,2,0.33,-0.88,106
2020-09-04,128,Spoiler,-1.62,4.9,4,4,0.5,-1.66,202
2020-09-04,129,Lafayette Street Dogs,-1.62,4.9,3,4,0.43,-1.42,175
2020-09-04,130,Olivet Nazarene,-1.62,4.9,4,4,0.5,-1.74,208
2020-09-04,131,Journeymen,-1.62,4.9,2,3,0.4,-1.22,154
2020-09-04,132,Medford Jumbats,-1.64,4.8,2,2,0.5,-1.83,216
2020-09-04,133,Old Hickory,-1.64,4.8,1,3,0.25,-0.62,67
2020-09-04,134,Right Coast Ultimate,-1.65,4.8,2,3,0.4,-1.32,167
2020-09-04,135,Wingmen,-1.67,4.7,1,3,0.25,-0.67,77
2020-09-04,136,Supernova,-1.7,4.6,1,3,0.25,-0.61,66
2020-09-04,137,CaSTLe,-1.7,4.5,8,14,0.36,-0.95,121
2020-09-04,138,Hazed and Confused,-1.7,4.5,1,2,0.33,-1.11,137
2020-09-04,139,Space City Fuel,-1.71,4.5,3,4,0.43,-1.43,178
2020-09-04,140,Drago,-1.72,4.5,4,6,0.4,-1.2,148
2020-09-04,141,Fryz,-1.72,4.4,2,4,0.33,-1.07,134
2020-09-04,142,Papal Rage,-1.73,4.4,3,4,0.43,-1.46,182
2020-09-04,143,Howlers,-1.73,4.4,9,9,0.5,-1.76,209
2020-09-04,144,Polar Vortex,-1.77,4.2,3,5,0.38,-1.26,160
2020-09-04,145,Xavier's School for Gifted Youngsters,-1.78,4.2,2,3,0.4,-1.43,177
2020-09-04,146,HAM,-1.79,4.2,3,3,0.5,-1.93,222
2020-09-04,147,Choice City Hops,-1.79,4.2,7,16,0.3,-0.75,90
2020-09-04,148,Bonehorn,-1.8,4.1,4,9,0.31,-0.82,98
2020-09-04,149,The Greater B.A.D.,-1.86,3.9,2,3,0.4,-1.61,195
2020-09-04,150,Bayport Siena Alum,-1.88,3.8,0,1,0.0,-0.97,123
2020-09-04,151,Sectionals Ultimate Club NYC,-1.88,3.8,2,3,0.4,-1.72,205
2020-09-04,152,Jurassic Shark,-1.89,3.8,4,8,0.33,-1.14,142
2020-09-04,153,Ghost Train,-1.89,3.8,2,4,0.33,-1.32,169
2020-09-04,154,Candy Shop,-1.89,3.8,1,2,0.33,-1.54,192
2020-09-04,155,Red Tide Black,-1.92,3.7,1,2,0.33,-1.66,201
2020-09-04,156,Breaker's Mark,-1.94,3.6,5,6,0.45,-1.72,206
2020-09-04,157,EVOLUTION,-1.94,3.6,0,7,0.0,1.66,2
2020-09-04,158,Hypnotoad,-1.97,3.5,2,4,0.33,-1.38,173
2020-09-04,159,SmokeStack,-1.99,3.4,3,8,0.27,-0.89,108
2020-09-04,160,Yale Superfly,-2.01,3.4,2,3,0.4,-1.85,218
2020-09-04,161,Shotgun,-2.04,3.3,6,7,0.46,-2.08,226
2020-09-04,162,Revolution,-2.04,3.3,1,3,0.25,-1.12,139
2020-09-04,163,Cockfight,-2.04,3.3,3,7,0.3,-1.16,145
2020-09-04,164,Bear Jordan,-2.06,3.2,6,11,0.35,-1.45,180
2020-09-04,165,ATLiens,-2.07,3.2,2,5,0.29,-1.15,143
2020-09-04,166,Birmingham,-2.07,3.2,2,4,0.33,-1.45,181
2020-09-04,167,University of Illinois,-2.11,3.1,2,5,0.29,-1.29,163
2020-09-04,168,Wildcard,-2.11,3.0,3,7,0.3,-1.06,133
2020-09-04,169,Mission Impossible,-2.13,3.0,1,3,0.25,-1.25,159
2020-09-04,170,L-Train,-2.15,2.9,1,4,0.2,-0.71,81
2020-09-04,171,Burnside,-2.16,2.9,1,4,0.2,-0.83,100
2020-09-04,172,Amherst Z,-2.18,2.9,1,4,0.2,-1.02,128
2020-09-04,173,Middlebury Pranksters Y,-2.18,2.9,1,4,0.2,-1.02,126
2020-09-04,174,UVM Y,-2.18,2.9,1,4,0.2,-1.02,129
2020-09-04,175,Williams-X,-2.18,2.9,1,4,0.2,-1.02,130
2020-09-04,176,Amherst Y,-2.21,2.8,1,4,0.2,-1.1,136
2020-09-04,177,Wentworth Tech,-2.22,2.8,0,2,0.0,-0.94,117
2020-09-04,178,Hustle,-2.23,2.7,2,4,0.33,-1.74,207
2020-09-04,179,Rawhide,-2.24,2.7,2,3,0.4,-2.21,230
2020-09-04,180,Gunshine State Ultimate,-2.26,2.6,3,4,0.43,-2.21,229
2020-09-04,181,Huck If I Know,-2.3,2.5,2,5,0.29,-1.4,174
2020-09-04,182,Gridlock,-2.3,2.5,2,6,0.25,-0.93,114
2020-09-04,183,Los Heros,-2.33,2.5,2,4,0.33,-1.63,197
2020-09-04,184,Cornell Club,-2.33,2.5,1,4,0.2,-1.2,150
2020-09-04,185,#GHETTOFOREST,-2.37,2.4,0,2,0.0,-1.21,153
2020-09-04,186,Colorblind,-2.38,2.4,2,7,0.22,-0.99,124
2020-09-04,187,TFT,-2.39,2.3,2,4,0.33,-1.86,219
2020-09-04,188,Richmond Floodwall,-2.42,2.3,0,2,0.0,-1.32,166
2020-09-04,189,Puppies,-2.43,2.2,1,4,0.2,-1.19,147
2020-09-04,190,Zero Gravity,-2.45,2.2,2,5,0.29,-1.54,191
2020-09-04,191,Pocket City Approach,-2.48,2.1,6,13,0.32,-1.67,204
2020-09-04,192,The Cat's Meow,-2.52,2.0,0,3,0.0,-0.87,104
2020-09-04,193,Atlas,-2.53,2.0,1,4,0.2,-1.63,196
2020-09-04,194,Amherst X,-2.56,2.0,0,4,0.0,-0.62,68
2020-09-04,195,Lunchbelly,-2.62,1.9,1,4,0.2,-1.52,189
2020-09-04,196,Boston University,-2.64,1.8,0,2,0.0,-1.76,210
2020-09-04,197,Mamabird,-2.65,1.8,0,2,0.0,-1.79,213
2020-09-04,198,DingWop,-2.65,1.8,0,4,0.0,-0.84,101
2020-09-04,199,Colby,-2.67,1.8,0,2,0.0,-1.81,214
2020-09-04,200,Queen City Thunder,-2.67,1.8,4,9,0.31,-1.88,220
2020-09-04,201,Stuyvesant Sticky Fingers,-2.68,1.8,1,4,0.2,-1.84,217
2020-09-04,202,Jello Yackets,-2.69,1.7,1,5,0.17,-1.5,186
2020-09-04,203,Key Rats,-2.69,1.7,0,4,0.0,-0.78,94
2020-09-04,204,Corvallis Mens Ultimate,-2.81,1.5,0,4,0.0,-0.6,62
2020-09-04,205,Jurassic,-2.82,1.5,7,12,0.37,-2.27,231
2020-09-04,206,FoG,-2.86,1.5,0,4,0.0,-0.92,111
2020-09-04,207,Male Men,-2.88,1.4,0,4,0.0,-0.49,55
2020-09-04,208,Hippie Mafia,-2.89,1.4,2,10,0.17,-1.21,152
2020-09-04,209,Pizza Kids,-2.9,1.4,1,5,0.17,-1.65,200
2020-09-04,210,Middletown Flatball,-2.91,1.4,0,3,0.0,-1.64,198
2020-09-04,211,North Carolina State,-2.95,1.3,0,4,0.0,-0.92,112
2020-09-04,212,Westfield High School,-2.97,1.3,0,5,0.0,-0.55,59
2020-09-04,213,Firebird,-3.0,1.3,0,4,0.0,-1.07,135
2020-09-04,214,Agony,-3.01,1.3,0,5,0.0,-0.94,115
2020-09-04,215,A Cappella Ultimate,-3.02,1.2,1,5,0.17,-1.95,223
2020-09-04,216,Huck It Trebek Tribute Band,-3.08,1.2,1,6,0.14,-1.59,193
2020-09-04,217,ARNOLD PALMER ALERT,-3.08,1.2,1,4,0.2,-2.09,228
2020-09-04,218,Super Phun Tyme,-3.13,1.1,0,5,0.0,-1.11,138
2020-09-04,219,The Skyentists,-3.15,1.1,0,3,0.0,-1.89,221
2020-09-04,220,Ghetto Farce,-3.15,1.1,0,4,0.0,-1.21,151
2020-09-04,221,Columbia Ultimate Tryout Team CUTT,-3.26,1.0,0,5,0.0,-1.02,127
2020-09-04,222,Serengeti,-3.31,0.9,1,12,0.08,-1.22,156
2020-09-04,223,Slugs,-3.32,0.9,0,4,0.0,-1.78,212
2020-09-04,224,Gunslinger,-3.38,0.9,0,4,0.0,-1.95,224
2020-09-04,225,PTC,-3.52,0.8,0,5,0.0,-1.53,190
2020-09-04,226,INfamous,-3.53,0.8,0,6,0.0,-1.5,185
2020-09-04,227,Mistress,-3.55,0.7,1,11,0.08,-1.36,172
2020-09-04,228,Lagniappe,-3.59,0.7,1,5,0.17,-2.58,233
2020-09-04,229,DUC,-3.7,0.6,0,5,0.0,-1.42,176
2020-09-04,230,Air Show,-3.8,0.6,0,14,0.0,-0.45,50
2020-09-04,231,Riverside Messengers,-3.87,0.5,0,7,0.0,-1.33,171
2020-09-04,232,Riders of Brohan,-4.72,0.2,1,17,0.06,-1.82,215
2020-09-04,233,Freaky Too,-4.79,0.2,1,12,0.08,-2.49,232
