date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,182,Golden Domes,-2.91,1.9,3,9,0.25,-1.81,175
2020-09-04,183,Swag State,-2.93,1.8,1,4,0.2,-2.06,201
2020-09-04,184,Spirit Fowl,-2.98,1.7,1,5,0.17,-1.76,169
2020-09-04,185,Feral Cows Sectionals 2014,-2.98,1.7,1,6,0.14,-1.62,153
2020-09-04,186,theRUB,-2.99,1.7,1,6,0.14,-1.32,118
2020-09-04,187,Barbary Coast Dance Hall,-3.06,1.6,0,4,0.0,-1.03,92
2020-09-04,188,Pan Fried Funk,-3.09,1.6,1,5,0.17,-1.77,172
2020-09-04,189,Happy Days,-3.11,1.5,5,9,0.36,-2.58,218
2020-09-04,190,Mission Impossible,-3.12,1.5,0,5,0.0,-0.89,71
2020-09-04,191,Beezer Ultimate,-3.15,1.5,0,4,0.0,-1.29,115
2020-09-04,192,Masters In Terror,-3.16,1.5,0,4,0.0,-1.26,109
2020-09-04,193,Fighting Kirby's,-3.23,1.4,1,5,0.17,-1.84,182
2020-09-04,194,Muhlenberg,-3.24,1.3,0,3,0.0,-1.93,192
2020-09-04,195,Bro Kittens,-3.25,1.3,1,4,0.2,-2.45,215
2020-09-04,196,Free Ride,-3.25,1.3,3,15,0.17,-1.47,138
2020-09-04,197,Red Scare,-3.26,1.3,1,4,0.2,-2.41,214
2020-09-04,198,Midnight Whiskey,-3.27,1.3,0,5,0.0,-1.21,106
2020-09-04,199,Pad See Ew,-3.29,1.3,0,4,0.0,-1.46,134
2020-09-04,200,TIE Penguins,-3.37,1.2,1,6,0.14,-1.89,188
2020-09-04,201,DTH,-3.43,1.1,0,4,0.0,-1.7,165
2020-09-04,202,Strip Club,-3.52,1.0,0,7,0.0,-0.93,76
2020-09-04,203,Swashington Undodgers,-3.55,1.0,0,6,0.0,-1.15,102
2020-09-04,204,Bodega Cats,-3.59,1.0,0,6,0.0,-1.42,126
2020-09-04,205,Oomph,-3.63,0.9,0,5,0.0,-1.43,129
2020-09-04,206,Mason Jars,-3.65,0.9,0,6,0.0,-1.28,112
2020-09-04,207,RUCkus,-3.68,0.9,0,7,0.0,-1.09,94
2020-09-04,208,Black Pearl,-3.69,0.9,0,5,0.0,-1.84,180
2020-09-04,209,#Margteam,-3.72,0.8,0,5,0.0,-1.84,181
2020-09-04,210,Force Collins,-3.74,0.8,1,11,0.08,-1.45,132
2020-09-04,211,Schlammhase,-3.76,0.8,0,9,0.0,-0.97,85
2020-09-04,212,DEtox,-3.76,0.8,0,5,0.0,-1.77,171
2020-09-04,213,A Moose Bouche,-3.79,0.8,0,4,0.0,-2.15,207
2020-09-04,214,Stack Cats,-3.81,0.8,3,11,0.21,-2.35,212
2020-09-04,215,Pizza Party!,-3.86,0.7,3,11,0.21,-2.54,217
2020-09-04,216,Open Space,-4.07,0.6,0,6,0.0,-1.67,162
2020-09-04,217,Ozone,-4.09,0.6,0,7,0.0,-1.55,148
2020-09-04,218,Strictly Bidness,-4.11,0.6,1,10,0.09,-1.81,176
2020-09-04,219,The Villains,-4.32,0.5,1,11,0.08,-1.78,173
2020-09-04,220,Carlos Danger,-4.84,0.3,1,13,0.07,-2.69,219
