date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,76,ohana means family,-4.16,3.3,3,4,0.43,-4.11,102
2020-09-04,77,RevoLOUtion,-4.2,3.2,11,19,0.37,-3.46,77
2020-09-04,78,Gravity,-4.21,3.1,4,5,0.44,-4.2,104
2020-09-04,79,Mystik,-4.26,3.0,2,4,0.33,-3.52,82
2020-09-04,80,SugarRush,-4.26,3.0,4,10,0.29,-3.24,69
2020-09-04,81,Queen Cake,-4.29,2.9,10,18,0.36,-3.5,80
2020-09-04,82,Snap,-4.3,2.9,4,11,0.27,-2.89,53
2020-09-04,83,Wolfpack: The Secret Essence,-4.33,2.8,0,2,0.0,-2.92,54
2020-09-04,84,Independence,-4.44,2.5,5,12,0.29,-3.47,78
2020-09-04,85,Malafama Ultimate Club,-4.49,2.4,1,2,0.33,-4.64,106
2020-09-04,86,Plow,-4.52,2.3,2,6,0.25,-3.6,87
2020-09-04,87,Spicy Tuna,-4.55,2.2,8,19,0.3,-3.51,81
2020-09-04,88,Salt City Spirit,-4.6,2.1,0,2,0.0,-3.83,95
2020-09-04,89,Polaris - Domino,-4.62,2.1,1,4,0.2,-3.3,74
2020-09-04,90,Berkeley High School,-4.63,2.1,0,2,0.0,-3.88,97
2020-09-04,91,Steel Magnolia,-4.84,1.7,5,11,0.31,-4.04,100
2020-09-04,92,Ivy,-4.85,1.7,2,8,0.2,-3.08,60
2020-09-04,93,Lotus,-4.87,1.6,0,7,0.0,-2.45,43
2020-09-04,94,Inferno,-4.88,1.6,7,19,0.27,-3.41,75
2020-09-04,95,Exo,-5.04,1.4,1,7,0.12,-3.54,83
2020-09-04,96,Shadowbox,-5.16,1.2,8,18,0.31,-4.15,103
2020-09-04,97,Wendigo,-5.37,1.0,1,9,0.1,-3.0,56
2020-09-04,98,Fuzion,-5.45,0.9,0,5,0.0,-3.13,65
2020-09-04,99,Filthy Gorgeous,-5.45,0.9,0,5,0.0,-3.57,85
2020-09-04,100,Dayton,-5.53,0.9,0,6,0.0,-3.56,84
2020-09-04,101,Silver Lineish,-5.95,0.6,2,10,0.17,-4.09,101
2020-09-04,102,Golden Girls,-6.03,0.5,2,12,0.14,-4.02,99
2020-09-04,103,Reign,-6.43,0.4,0,19,0.0,-2.88,52
2020-09-04,104,Frenzy,-6.52,0.3,1,20,0.05,-3.73,90
2020-09-04,105,Texas Tango,-6.56,0.3,0,7,0.0,-3.76,92
2020-09-04,106,Temptress,-6.79,0.2,1,21,0.05,-3.76,91
2020-09-04,107,Silver Line,-7.55,0.1,0,24,0.0,-3.59,86
