date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,62,Richmond,0.31,19.2,23,8,0.74,-1.05,147
2020-09-03,63,Cedarville,0.29,18.9,22,7,0.76,-1.05,150
2020-09-03,64,Western Washington,0.28,18.6,19,9,0.68,-0.6,95
2020-09-03,65,St Olaf,0.27,18.5,19,6,0.76,-1.03,145
2020-09-03,66,Chicago,0.25,18.3,24,10,0.71,-0.93,131
2020-09-03,67,San Diego State University,0.19,17.4,17,13,0.57,-0.14,59
2020-09-03,68,Georgia College,0.17,17.1,17,5,0.77,-1.38,206
2020-09-03,69,SUNY-Geneseo,0.11,16.2,21,7,0.75,-1.16,163
2020-09-03,70,Amherst College,0.1,16.0,16,7,0.7,-0.84,116
2020-09-03,71,Carleton College-GoP,0.09,16.0,22,11,0.67,-0.72,103
2020-09-03,72,Iowa,0.09,15.9,18,17,0.51,0.06,49
2020-09-03,73,Notre Dame,0.05,15.5,18,11,0.62,-0.46,84
2020-09-03,74,George Washington,-0.01,14.7,12,5,0.71,-0.97,136
2020-09-03,75,Alabama,-0.03,14.4,20,12,0.62,-0.67,98
2020-09-03,76,Tennessee,-0.03,14.4,16,16,0.5,0.12,47
2020-09-03,77,Bowdoin,-0.05,14.2,16,7,0.7,-0.88,121
2020-09-03,78,Northeastern,-0.06,14.0,15,12,0.56,-0.18,62
2020-09-03,79,Truman State,-0.15,13.0,14,4,0.78,-1.48,232
2020-09-03,80,Brandeis,-0.16,12.9,22,14,0.61,-0.77,110
2020-09-03,81,Bryant,-0.16,12.9,19,11,0.63,-0.94,132
2020-09-03,82,Tennessee-Chattanooga,-0.16,12.8,16,11,0.59,-0.67,97
2020-09-03,83,Wentworth Tech,-0.17,12.7,6,3,0.67,-0.58,92
2020-09-03,84,Virginia Tech,-0.19,12.6,12,10,0.55,-0.24,68
2020-09-03,85,Delaware,-0.21,12.3,10,10,0.5,-0.02,53
2020-09-03,86,Tulane,-0.21,12.3,14,21,0.4,0.41,32
2020-09-03,87,George Mason,-0.23,12.2,11,6,0.65,-0.9,126
2020-09-03,88,Lewis & Clark,-0.24,12.0,16,11,0.59,-0.68,99
2020-09-03,89,Appalachian State,-0.24,12.0,17,16,0.52,-0.19,63
2020-09-03,90,West Chester,-0.28,11.6,10,4,0.71,-1.12,158
2020-09-03,91,Whitman,-0.28,11.5,13,12,0.52,-0.25,69
2020-09-03,92,South Carolina,-0.29,11.5,15,13,0.54,-0.32,71
2020-09-03,93,Oberlin,-0.29,11.4,27,13,0.68,-1.16,164
2020-09-03,94,Franciscan,-0.31,11.3,10,4,0.71,-1.2,172
2020-09-03,95,Ohio,-0.33,11.1,13,13,0.5,-0.37,76
2020-09-03,96,SUNY-Fredonia,-0.36,10.8,16,7,0.7,-1.25,185
2020-09-03,97,Dickinson,-0.39,10.5,12,4,0.75,-1.47,224
2020-09-03,98,California-Santa Cruz,-0.39,10.5,15,12,0.56,-0.77,109
2020-09-03,99,Utah,-0.4,10.4,20,10,0.67,-1.2,171
2020-09-03,100,Kenyon,-0.41,10.4,19,12,0.61,-0.89,122
2020-09-03,101,Worcester Polytechnic,-0.41,10.3,18,6,0.75,-1.72,287
2020-09-03,102,John Brown,-0.43,10.1,22,11,0.67,-1.21,176
2020-09-03,103,New Hampshire,-0.45,10.0,7,8,0.47,0.03,50
2020-09-03,104,Victoria,-0.45,10.0,12,10,0.55,-0.55,88
2020-09-03,105,St John's,-0.5,9.6,21,15,0.58,-0.89,124
2020-09-03,106,Arizona,-0.5,9.5,8,15,0.35,0.45,30
2020-09-03,107,South Florida,-0.52,9.4,13,19,0.41,0.13,46
2020-09-03,108,Humboldt State,-0.55,9.1,14,8,0.64,-1.27,190
2020-09-03,109,Pennsylvania,-0.55,9.1,14,16,0.47,-0.17,60
2020-09-03,110,Connecticut,-0.56,9.0,14,15,0.48,-0.36,75
2020-09-03,111,Hartford,-0.56,9.0,8,2,0.8,-1.72,289
2020-09-03,112,Wright State,-0.56,9.0,12,8,0.6,-1.06,151
2020-09-03,113,Saint Joseph's,-0.59,8.8,8,3,0.73,-1.54,244
2020-09-03,114,Boston College,-0.65,8.3,11,12,0.48,-0.29,70
2020-09-03,115,Oklahoma,-0.66,8.2,7,10,0.41,0.17,45
2020-09-03,116,Michigan State,-0.66,8.2,14,19,0.42,-0.1,56
2020-09-03,117,Queens-Kingston,-0.66,8.2,12,7,0.63,-1.18,169
2020-09-03,118,UCLA,-0.66,8.2,19,19,0.5,-0.57,89
2020-09-03,119,Virginia Tech B,-0.66,8.2,19,4,0.83,-2.37,418
2020-09-03,120,North Carolina-Asheville,-0.69,8.0,18,14,0.56,-0.91,128
2020-09-03,121,North Park,-0.72,7.8,22,12,0.65,-1.41,211
2020-09-03,122,Stevens Tech,-0.73,7.7,11,6,0.65,-1.27,188
2020-09-03,123,Nebraska,-0.73,7.7,14,7,0.67,-1.53,240
2020-09-03,124,Kansas,-0.73,7.7,15,10,0.6,-1.22,180
2020-09-03,125,Baylor,-0.74,7.6,18,8,0.69,-1.53,241
2020-09-03,126,Chico State,-0.76,7.5,16,12,0.57,-1.09,154
2020-09-03,127,SUNY-Buffalo,-0.8,7.3,17,8,0.68,-1.64,265
2020-09-03,128,James Madison,-0.81,7.2,10,10,0.5,-0.74,106
2020-09-03,129,Wisconsin-Parkside,-0.82,7.1,20,9,0.69,-1.8,309
2020-09-03,130,Michigan B,-0.82,7.1,14,5,0.74,-1.92,332
2020-09-03,131,Davidson,-0.82,7.1,23,17,0.57,-1.2,170
2020-09-03,132,Northern Michigan,-0.87,6.8,15,10,0.6,-1.22,183
2020-09-03,133,Ohio Wesleyan,-0.89,6.6,15,12,0.56,-1.12,159
2020-09-03,134,Grinnell,-0.9,6.6,12,9,0.57,-1.18,167
2020-09-03,135,Utah State,-0.91,6.5,6,4,0.6,-1.05,149
2020-09-03,136,Missouri S&T,-0.93,6.4,17,10,0.63,-1.54,243
2020-09-03,137,Tufts B,-0.94,6.4,15,6,0.71,-1.95,343
2020-09-03,138,Edinboro,-0.94,6.4,16,10,0.62,-1.46,222
2020-09-03,139,Dayton,-0.94,6.3,11,15,0.42,-0.6,94
2020-09-03,140,Kennesaw State,-0.95,6.3,10,15,0.4,-0.33,73
2020-09-03,141,NYU,-0.95,6.3,16,12,0.57,-1.27,189
2020-09-03,142,Columbia,-0.96,6.2,18,12,0.6,-1.39,207
2020-09-03,143,Lehigh B,-0.97,6.2,12,5,0.71,-1.96,344
2020-09-03,144,Marquette,-1.0,6.0,14,12,0.54,-1.02,143
2020-09-03,145,Pacific Lutheran,-1.01,6.0,13,10,0.57,-1.35,201
2020-09-03,146,Boston University,-1.01,6.0,7,4,0.64,-1.47,225
2020-09-03,147,Vanderbilt,-1.02,5.9,17,8,0.68,-1.86,320
2020-09-03,148,Wesleyan,-1.02,5.9,8,4,0.67,-1.62,262
2020-09-03,149,Knox,-1.03,5.8,12,6,0.67,-1.78,307
2020-09-03,150,Kansas State,-1.03,5.8,18,20,0.47,-0.82,113
2020-09-03,151,Denison,-1.04,5.8,6,3,0.67,-1.75,296
2020-09-03,152,Air Force,-1.04,5.8,12,9,0.57,-1.32,197
2020-09-03,153,Middlebury,-1.05,5.7,9,13,0.41,-0.43,82
2020-09-03,154,Wisconsin-Stevens Point,-1.06,5.7,7,10,0.41,-0.5,86
2020-09-03,155,Harding,-1.06,5.7,15,8,0.65,-1.77,300
2020-09-03,156,Yale,-1.07,5.6,11,5,0.69,-1.93,336
2020-09-03,157,St. Thomas,-1.07,5.6,7,6,0.54,-1.15,162
2020-09-03,158,Bates,-1.08,5.5,14,8,0.64,-1.76,299
2020-09-03,159,Western Michigan,-1.1,5.5,13,13,0.5,-0.98,138
2020-09-03,160,Saint Louis,-1.11,5.4,11,10,0.52,-1.21,177
2020-09-03,161,Carnegie Mellon,-1.12,5.4,12,9,0.57,-1.3,196
2020-09-03,162,Messiah,-1.12,5.3,11,9,0.55,-1.28,193
2020-09-03,163,Woodside,-1.13,5.3,9,3,0.75,-2.51,431
2020-09-03,164,Rice,-1.13,5.3,10,5,0.67,-1.94,337
2020-09-03,165,Indiana Wesleyan,-1.14,5.3,17,14,0.55,-1.3,195
2020-09-03,166,Hamilton,-1.15,5.2,7,4,0.64,-1.7,283
2020-09-03,167,Purdue,-1.17,5.1,11,13,0.46,-0.85,118
2020-09-03,168,Princeton,-1.17,5.1,14,12,0.54,-1.44,214
2020-09-03,169,Harvard B,-1.18,5.1,9,3,0.75,-2.53,435
2020-09-03,170,Virginia Commonwealth,-1.18,5.0,9,8,0.53,-1.21,178
2020-09-03,171,Dallas,-1.19,5.0,18,9,0.67,-2.05,360
2020-09-03,172,American,-1.21,4.9,10,11,0.48,-0.95,133
2020-09-03,173,Northern Arizona,-1.22,4.9,12,14,0.46,-0.85,119
2020-09-03,174,Winona State,-1.22,4.9,9,12,0.43,-0.57,90
2020-09-03,175,Virginia B,-1.22,4.9,17,6,0.74,-2.43,422
2020-09-03,176,Indiana,-1.23,4.8,14,20,0.41,-0.7,100
2020-09-03,177,Waterloo,-1.23,4.8,7,3,0.7,-2.1,371
2020-09-03,178,Florida B,-1.26,4.7,10,6,0.62,-1.82,312
2020-09-03,179,Texas Tech,-1.27,4.7,16,6,0.73,-2.43,423
2020-09-03,180,Massachusetts B,-1.29,4.6,6,2,0.75,-2.38,419
2020-09-03,181,Mississippi State,-1.3,4.5,18,16,0.53,-1.37,204
2020-09-03,182,Wake Forest,-1.31,4.5,11,21,0.34,-0.34,74
2020-09-03,183,Millersville,-1.33,4.4,6,5,0.55,-1.48,230
2020-09-03,184,Belmont,-1.34,4.3,13,6,0.68,-2.31,408
2020-09-03,185,Olivet Nazarene,-1.36,4.3,12,13,0.48,-1.21,175
2020-09-03,186,Rochester,-1.38,4.2,17,15,0.53,-1.5,234
2020-09-03,187,Delaware B,-1.39,4.2,19,5,0.79,-2.94,479
2020-09-03,188,Illinois State,-1.39,4.2,12,15,0.44,-1.02,142
2020-09-03,189,Occidental,-1.41,4.1,7,9,0.44,-0.99,140
2020-09-03,190,Emory,-1.44,4.0,14,12,0.54,-1.54,242
2020-09-03,191,Shippensburg,-1.46,3.9,12,14,0.46,-1.05,148
2020-09-03,192,Colorado B,-1.46,3.9,13,14,0.48,-1.21,179
2020-09-03,193,Indiana (Pennsylvania),-1.47,3.8,6,8,0.43,-0.86,120
2020-09-03,194,Xavier,-1.49,3.8,11,20,0.35,-0.74,107
2020-09-03,195,Vassar,-1.49,3.8,4,3,0.57,-1.7,285
2020-09-03,196,SUNY-Albany,-1.5,3.7,14,13,0.52,-1.59,252
2020-09-03,197,Southern Mississippi,-1.5,3.7,11,12,0.48,-1.47,227
2020-09-03,198,Rhode Island,-1.51,3.7,8,11,0.42,-0.83,114
2020-09-03,199,Vermont,-1.52,3.7,6,10,0.38,-0.71,102
2020-09-03,200,Ohio Northern,-1.52,3.7,6,5,0.55,-1.77,302
2020-09-03,201,William & Mary,-1.52,3.7,8,15,0.35,-0.54,87
2020-09-03,202,Temple,-1.52,3.6,8,7,0.53,-1.64,266
2020-09-03,203,Florida C,-1.53,3.6,10,4,0.71,-2.51,428
2020-09-03,204,Whitworth,-1.53,3.6,9,7,0.56,-1.78,305
2020-09-03,205,Drake University,-1.53,3.6,11,7,0.61,-1.99,350
2020-09-03,206,Colorado State,-1.55,3.6,9,12,0.43,-0.93,130
2020-09-03,207,Georgia State,-1.56,3.5,16,20,0.44,-1.2,173
2020-09-03,208,Texas State,-1.56,3.5,7,7,0.5,-1.35,200
2020-09-03,209,Kent State,-1.56,3.5,11,7,0.61,-2.19,386
2020-09-03,210,Bethel,-1.57,3.5,11,7,0.61,-2.07,362
2020-09-03,211,Clemson,-1.57,3.5,9,10,0.47,-1.26,186
2020-09-03,212,Wheaton Illinois,-1.59,3.4,13,14,0.48,-1.5,237
2020-09-03,213,St Mary's Minnesota,-1.61,3.4,9,6,0.6,-2.03,357
2020-09-03,214,Union (Tennessee),-1.62,3.3,10,9,0.53,-1.75,295
2020-09-03,215,Wisconsin B,-1.62,3.3,9,8,0.53,-1.66,270
2020-09-03,216,Central Arkansas,-1.63,3.3,16,13,0.55,-1.83,315
2020-09-03,217,Southern California,-1.64,3.3,9,10,0.47,-1.43,213
2020-09-03,218,Kentucky,-1.65,3.2,14,13,0.52,-1.8,310
2020-09-03,219,Pittsburgh-Johnstown,-1.65,3.2,8,7,0.53,-1.74,291
2020-09-03,220,Clark,-1.66,3.2,4,4,0.5,-1.67,272
2020-09-03,221,Miami (Ohio),-1.67,3.2,10,12,0.45,-1.48,231
2020-09-03,222,Colby,-1.69,3.1,3,3,0.5,-1.64,268
2020-09-03,223,Texas B,-1.73,3.0,13,13,0.5,-1.6,260
2020-09-03,224,Florida Atlantic,-1.75,2.9,9,10,0.47,-1.36,202
2020-09-03,225,Akron,-1.76,2.9,7,6,0.54,-1.86,321
2020-09-03,226,UCLA B,-1.78,2.8,4,1,0.8,-3.3,497
2020-09-03,227,Bradley,-1.79,2.8,10,7,0.59,-2.2,388
2020-09-03,228,Cal State-Fullerton,-1.8,2.8,4,4,0.5,-1.71,286
2020-09-03,229,DePaul,-1.82,2.7,7,6,0.54,-1.97,347
2020-09-03,230,Army,-1.82,2.7,6,7,0.46,-1.46,221
2020-09-03,231,Northern Illinois,-1.82,2.7,5,9,0.36,-0.96,135
2020-09-03,232,Nebraska-Omaha,-1.83,2.7,7,7,0.5,-1.84,316
2020-09-03,233,Calvin,-1.83,2.7,7,9,0.44,-1.55,246
2020-09-03,234,Brown B,-1.84,2.7,11,6,0.65,-2.53,434
2020-09-03,235,West Virginia,-1.84,2.7,9,12,0.43,-1.38,205
2020-09-03,236,Central Connecticut State,-1.85,2.7,13,13,0.5,-1.88,322
2020-09-03,237,Wisconsin-Eau Claire,-1.85,2.7,8,13,0.38,-0.99,139
2020-09-03,238,Siena,-1.85,2.7,6,7,0.46,-1.67,274
2020-09-03,239,Duke,-1.85,2.7,3,8,0.27,-0.19,65
2020-09-03,240,Cal Poly-SLO,-1.85,2.7,5,15,0.25,-0.23,67
2020-09-03,241,Loyola-Chicago,-1.86,2.6,6,9,0.4,-1.26,187
2020-09-03,242,Southern Utah,-1.87,2.6,1,1,0.5,-1.84,317
2020-09-03,243,Houston,-1.88,2.6,15,12,0.56,-2.08,365
2020-09-03,244,Rowan,-1.88,2.6,9,12,0.43,-1.56,248
2020-09-03,245,Minnesota State-Mankato,-1.9,2.5,6,7,0.46,-1.45,219
2020-09-03,246,Johns Hopkins,-1.9,2.5,5,10,0.33,-0.95,134
2020-09-03,247,Salisbury,-1.92,2.5,4,8,0.33,-0.91,127
2020-09-03,248,Massachusetts-Lowell,-1.94,2.4,1,3,0.25,0.32,39
2020-09-03,249,Maryland B,-1.95,2.4,14,8,0.64,-2.72,459
2020-09-03,250,South Dakota Mines,-1.95,2.4,4,6,0.4,-1.47,228
2020-09-03,251,James Madison B,-1.96,2.4,12,11,0.52,-2.08,363
2020-09-03,252,Connecticut B,-1.96,2.4,4,2,0.67,-2.83,471
2020-09-03,253,Boise State,-1.97,2.4,9,16,0.36,-1.0,141
2020-09-03,254,North Carolina-Charlotte,-1.97,2.4,8,9,0.47,-1.69,277
2020-09-03,255,Merrimack,-1.99,2.3,3,7,0.3,-0.58,93
2020-09-03,256,Colgate,-1.99,2.3,6,9,0.4,-1.48,229
2020-09-03,257,Cal Poly-Pomona,-1.99,2.3,4,8,0.33,-0.93,129
2020-09-03,258,Skidmore,-1.99,2.3,6,4,0.6,-2.48,425
2020-09-03,259,Liberty,-1.99,2.3,7,7,0.5,-1.95,342
2020-09-03,260,San Diego,-1.99,2.3,1,2,0.33,-1.05,146
2020-09-03,261,Stanford B,-2.0,2.3,2,4,0.33,-1.1,155
2020-09-03,262,Montana,-2.0,2.3,6,6,0.5,-1.91,329
2020-09-03,263,Arizona State B,-2.01,2.3,11,8,0.58,-2.34,411
2020-09-03,264,Seattle,-2.05,2.2,2,3,0.4,-1.59,253
2020-09-03,265,Northwestern B,-2.06,2.2,7,6,0.54,-2.35,413
2020-09-03,266,LSU B,-2.06,2.2,11,10,0.52,-2.25,397
2020-09-03,267,Keene State,-2.1,2.1,8,10,0.44,-1.85,318
2020-09-03,268,Washington University B,-2.12,2.0,11,12,0.48,-2.04,358
2020-09-03,269,Trinity,-2.13,2.0,11,10,0.52,-2.27,401
2020-09-03,270,Lamar,-2.13,2.0,2,4,0.33,-1.03,144
2020-09-03,271,Eastern Illinois,-2.13,2.0,5,15,0.25,-0.79,111
2020-09-03,272,Florida Tech,-2.15,2.0,2,2,0.5,-2.27,400
2020-09-03,273,SUNY-Oneonta,-2.15,2.0,6,10,0.38,-1.59,256
2020-09-03,274,Oregon State,-2.16,2.0,7,17,0.29,-0.72,104
2020-09-03,275,St Mary's (Maryland),-2.16,2.0,6,13,0.32,-1.12,160
2020-09-03,276,Texas Christian,-2.16,2.0,14,17,0.45,-1.9,328
2020-09-03,277,Valparaiso,-2.16,2.0,10,14,0.42,-1.83,314
2020-09-03,278,Miami,-2.16,2.0,12,16,0.43,-1.58,250
2020-09-03,279,Lafayette,-2.17,1.9,5,8,0.38,-1.46,223
2020-09-03,280,SUNY-Binghamton,-2.17,1.9,5,8,0.38,-1.66,269
2020-09-03,281,North Carolina B,-2.18,1.9,2,2,0.5,-2.54,436
2020-09-03,282,Elgin CC,-2.18,1.9,3,2,0.6,-2.78,465
2020-09-03,283,Haverford,-2.18,1.9,8,10,0.44,-1.88,323
2020-09-03,284,Connecticut College,-2.18,1.9,5,5,0.5,-2.29,403
2020-09-03,285,IUPUI,-2.19,1.9,7,7,0.5,-2.21,389
2020-09-03,286,Rensselaer Polytech,-2.19,1.9,7,11,0.39,-1.69,280
2020-09-03,287,Oklahoma State,-2.2,1.9,9,11,0.45,-1.92,333
2020-09-03,288,Idaho,-2.2,1.9,12,17,0.41,-1.68,275
2020-09-03,289,Stonehil,-2.22,1.9,9,7,0.56,-2.56,439
2020-09-03,290,Georgia C,-2.24,1.8,12,9,0.57,-2.66,450
2020-09-03,291,Christopher Newport,-2.25,1.8,2,2,0.5,-2.31,407
2020-09-03,292,Oregon B,-2.25,1.8,4,7,0.36,-1.41,212
2020-09-03,293,Gettysburg,-2.26,1.8,2,4,0.33,-1.63,263
2020-09-03,294,Towson,-2.26,1.8,6,11,0.35,-1.51,239
2020-09-03,295,Maryland-Baltimore County,-2.27,1.8,3,6,0.33,-1.47,226
2020-09-03,296,Franklin & Marshall,-2.29,1.7,5,8,0.38,-1.62,261
2020-09-03,297,Ohio State B,-2.29,1.7,10,6,0.62,-3.01,487
2020-09-03,298,Southern Illinois,-2.3,1.7,3,3,0.5,-2.52,432
2020-09-03,299,Cal State-Long Beach,-2.31,1.7,3,7,0.3,-1.44,215
2020-09-03,300,Sam Houston State,-2.32,1.7,4,2,0.67,-3.48,501
2020-09-03,301,Brigham Young-Idaho,-2.33,1.7,0,3,0.0,0.4,34
2020-09-03,302,California-Irvine,-2.35,1.6,3,12,0.2,-0.6,96
2020-09-03,303,Bucknell,-2.36,1.6,3,7,0.3,-1.46,220
2020-09-03,304,Pittsburgh B,-2.38,1.6,6,7,0.46,-2.27,402
2020-09-03,305,St Lawrence,-2.38,1.6,3,4,0.43,-2.17,384
2020-09-03,306,Montana State University,-2.4,1.6,9,16,0.36,-1.59,255
2020-09-03,307,Georgia B,-2.4,1.5,12,18,0.4,-1.92,331
2020-09-03,308,LeTourneau,-2.4,1.5,3,5,0.38,-1.99,351
2020-09-03,309,Georgia Southern,-2.41,1.5,5,13,0.28,-1.18,168
2020-09-03,310,Augustana,-2.42,1.5,2,4,0.33,-1.74,292
2020-09-03,311,Navy,-2.43,1.5,6,10,0.38,-1.75,294
2020-09-03,312,Tennessee Tech,-2.43,1.5,3,3,0.5,-2.69,457
2020-09-03,313,Arkansas B,-2.45,1.5,2,3,0.4,-2.24,395
2020-09-03,314,College of New Jersey,-2.46,1.5,3,9,0.25,-1.13,161
2020-09-03,315,Milwaukee School of Engineering,-2.47,1.5,7,6,0.54,-2.78,464
2020-09-03,316,Penn State B,-2.47,1.5,5,4,0.56,-2.87,473
2020-09-03,317,William & Mary B,-2.47,1.4,5,5,0.5,-2.67,454
2020-09-03,318,Santa Clara,-2.47,1.4,8,14,0.36,-1.7,284
2020-09-03,319,Luther B,-2.48,1.4,7,6,0.54,-2.79,466
2020-09-03,320,Wisconsin-Whitewater,-2.48,1.4,6,14,0.3,-1.44,218
2020-09-03,321,Sacramento State,-2.48,1.4,2,4,0.33,-1.75,293
2020-09-03,322,Mary Washington,-2.48,1.4,7,7,0.5,-2.56,441
2020-09-03,323,Texas-San Antonio,-2.48,1.4,9,14,0.39,-1.89,325
2020-09-03,324,Loras,-2.48,1.4,5,9,0.36,-1.86,319
2020-09-03,325,Bowling Green,-2.49,1.4,5,8,0.38,-2.01,353
2020-09-03,326,Texas-Dallas,-2.49,1.4,14,18,0.44,-2.26,398
2020-09-03,327,Charleston,-2.49,1.4,5,12,0.29,-1.28,191
2020-09-03,328,Creighton,-2.49,1.4,3,5,0.38,-2.09,367
2020-09-03,329,Wisconsin-La Crosse,-2.49,1.4,4,13,0.24,-1.09,153
2020-09-03,330,Drexel,-2.51,1.4,4,11,0.27,-1.44,217
2020-09-03,331,Massachusetts-Dartmouth,-2.52,1.4,1,6,0.14,-0.2,66
2020-09-03,332,Hampshire,-2.53,1.4,2,5,0.29,-1.6,259
2020-09-03,333,Illinois B,-2.54,1.4,9,9,0.5,-2.67,452
2020-09-03,334,Georgia Tech B,-2.54,1.3,6,6,0.5,-2.68,456
2020-09-03,335,Olin,-2.55,1.3,4,6,0.4,-2.13,378
2020-09-03,336,Middle Tennessee State,-2.56,1.3,6,13,0.32,-1.69,278
2020-09-03,337,Cornell B,-2.56,1.3,13,13,0.5,-2.64,448
2020-09-03,338,Caltech,-2.58,1.3,3,7,0.3,-1.6,258
2020-09-03,339,Westmont,-2.59,1.3,1,6,0.14,-0.84,115
2020-09-03,340,Central Florida B,-2.59,1.3,9,10,0.47,-2.51,429
2020-09-03,341,Clarion,-2.59,1.3,5,11,0.31,-1.78,304
2020-09-03,342,Valdosta State,-2.6,1.3,7,16,0.3,-1.59,254
2020-09-03,343,Kean,-2.63,1.2,5,6,0.45,-2.55,438
2020-09-03,344,Northern Colorado,-2.63,1.2,3,11,0.21,-0.85,117
2020-09-03,345,Kalamazoo,-2.64,1.2,2,4,0.33,-2.11,375
2020-09-03,346,Colby B,-2.64,1.2,1,1,0.5,-3.42,499
2020-09-03,347,Carleton College - D3,-2.65,1.2,1,1,0.5,-3.49,502
2020-09-03,348,Rose-Hulman,-2.65,1.2,7,16,0.3,-1.82,311
2020-09-03,349,Washington State,-2.66,1.2,7,13,0.35,-1.96,345
2020-09-03,350,Boston College B,-2.67,1.2,9,8,0.53,-2.92,476
2020-09-03,351,Stockton,-2.67,1.2,4,9,0.31,-1.94,341
2020-09-03,352,Marist,-2.67,1.2,4,10,0.29,-1.7,282
2020-09-03,353,Bellarmine,-2.69,1.2,3,5,0.38,-2.24,394
2020-09-03,354,Hunter College,-2.7,1.2,0,2,0.0,-1.11,157
