date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,108,Marquette,-0.79,10.5,18,13,0.58,-1.2,119
2020-09-03,109,Connecticut,-0.83,10.2,21,17,0.55,-1.09,109
2020-09-03,110,Appalachian State,-0.83,10.1,17,20,0.46,-0.4,61
2020-09-03,111,Las Positas,-0.85,10.0,10,8,0.56,-0.89,94
2020-09-03,112,Georgetown,-0.89,9.6,16,22,0.42,-0.45,64
2020-09-03,113,Washington University,-0.9,9.5,10,8,0.56,-0.97,101
2020-09-03,114,Yale,-0.91,9.5,23,8,0.74,-2.3,297
2020-09-03,115,Tennessee-Chattanooga,-0.93,9.3,11,17,0.39,-0.26,56
2020-09-03,116,Tulane,-0.95,9.1,12,15,0.44,-0.55,71
2020-09-03,117,Georgia State,-0.97,8.9,15,10,0.6,-1.32,127
2020-09-03,118,Liberty,-0.97,8.9,17,15,0.53,-1.06,107
2020-09-03,119,MIT,-0.99,8.8,14,14,0.5,-0.83,89
2020-09-03,120,Saint Louis,-0.99,8.7,13,6,0.68,-2.02,241
2020-09-03,121,Utah State,-1.02,8.5,17,13,0.57,-1.15,116
2020-09-03,122,Georgia Tech,-1.03,8.5,10,18,0.36,-0.2,52
2020-09-03,123,Baylor,-1.08,8.1,15,8,0.65,-1.84,202
2020-09-03,124,California-Santa Cruz,-1.09,8.0,18,18,0.5,-0.93,97
2020-09-03,125,Kansas,-1.09,8.0,13,16,0.45,-0.78,86
2020-09-03,126,Colorado School of Mines,-1.09,8.0,18,12,0.6,-1.59,165
2020-09-03,127,Nevada-Reno,-1.11,7.9,13,12,0.52,-1.17,117
2020-09-03,128,Amherst Regional,-1.11,7.9,5,2,0.71,-1.74,185
2020-09-03,129,Valparaiso,-1.12,7.8,21,9,0.7,-2.27,286
2020-09-03,130,Cedarville,-1.14,7.6,21,8,0.72,-2.2,274
2020-09-03,131,Massachusetts C,-1.15,7.6,12,6,0.67,-1.92,218
2020-09-03,132,New Mexico,-1.17,7.4,17,9,0.65,-1.92,217
2020-09-03,133,Wesleyan,-1.18,7.3,11,6,0.65,-1.78,190
2020-09-03,134,Olivet Nazarene,-1.19,7.3,15,6,0.71,-2.41,330
2020-09-03,135,Chicago,-1.2,7.2,13,14,0.48,-1.01,104
2020-09-03,136,Butler,-1.21,7.2,14,4,0.78,-2.71,384
2020-09-03,137,Boston College,-1.21,7.2,13,16,0.45,-0.7,80
2020-09-03,138,North Carolina B,-1.22,7.1,19,14,0.58,-1.55,158
2020-09-03,139,Oberlin,-1.27,6.8,14,9,0.61,-1.76,187
2020-09-03,140,Kentucky,-1.3,6.6,11,15,0.42,-0.89,93
2020-09-03,141,Kansas State,-1.31,6.5,14,10,0.58,-1.93,219
2020-09-03,142,Whitworth,-1.32,6.5,13,7,0.65,-1.99,231
2020-09-03,143,Messiah,-1.32,6.5,13,7,0.65,-2.01,239
2020-09-03,144,Bentley,-1.32,6.4,11,10,0.52,-1.37,137
2020-09-03,145,New Hampshire,-1.33,6.4,11,14,0.44,-0.68,78
2020-09-03,146,Chico State,-1.34,6.4,17,12,0.59,-1.82,196
2020-09-03,147,Santa Clara,-1.35,6.3,11,19,0.37,-0.58,73
2020-09-03,148,North Carolina-Charlotte,-1.36,6.2,11,14,0.44,-0.83,91
2020-09-03,149,Claremont,-1.37,6.2,11,9,0.55,-1.5,152
2020-09-03,150,Knox,-1.41,5.9,15,5,0.75,-2.79,394
2020-09-03,151,Illinois State,-1.42,5.9,11,20,0.35,-0.51,69
2020-09-03,152,Berry,-1.42,5.9,18,10,0.64,-2.04,247
2020-09-03,153,Syracuse,-1.44,5.8,14,9,0.61,-1.91,214
2020-09-03,154,SUNY-Stony Brook,-1.48,5.6,16,8,0.67,-2.22,278
2020-09-03,155,Clemson,-1.48,5.6,11,22,0.33,-0.53,70
2020-09-03,156,Colgate,-1.49,5.5,14,9,0.61,-1.9,210
2020-09-03,157,Minnesota B,-1.49,5.5,20,11,0.65,-2.35,315
2020-09-03,158,Lamar,-1.49,5.5,5,3,0.62,-1.97,226
2020-09-03,159,North Georgia,-1.49,5.5,9,3,0.75,-2.63,367
2020-09-03,160,Pittsburgh B,-1.5,5.4,15,9,0.62,-2.12,263
2020-09-03,161,Alabama-Birmingham,-1.53,5.3,13,12,0.52,-1.57,161
2020-09-03,162,Pennsylvania,-1.54,5.2,14,13,0.52,-1.55,157
2020-09-03,163,Northern Arizona,-1.55,5.2,16,11,0.59,-1.97,225
2020-09-03,164,Dayton,-1.56,5.2,16,11,0.59,-2.03,244
2020-09-03,165,Boston University,-1.56,5.1,7,7,0.5,-1.36,136
2020-09-03,166,Colorado College,-1.57,5.1,11,11,0.5,-1.62,169
2020-09-03,167,Delaware,-1.58,5.1,9,8,0.53,-1.53,154
2020-09-03,168,South Florida,-1.59,5.0,7,16,0.3,-0.22,53
2020-09-03,169,Elon,-1.59,5.0,12,14,0.46,-1.33,129
2020-09-03,170,Swarthmore,-1.6,5.0,14,6,0.7,-2.68,373
2020-09-03,171,Cornell,-1.6,4.9,9,14,0.39,-0.79,87
2020-09-03,172,Princeton,-1.61,4.9,11,10,0.52,-1.57,159
2020-09-03,173,Macalester,-1.61,4.9,12,8,0.6,-2.03,245
2020-09-03,174,Montana State University,-1.61,4.9,14,13,0.52,-1.47,148
2020-09-03,175,Vanderbilt,-1.66,4.7,17,15,0.53,-1.72,181
2020-09-03,176,RIT,-1.68,4.6,13,15,0.46,-1.44,145
2020-09-03,177,Lehigh,-1.69,4.6,20,20,0.5,-1.62,171
2020-09-03,178,Army,-1.7,4.5,13,12,0.52,-1.73,182
2020-09-03,179,Puget Sound,-1.72,4.4,11,8,0.58,-1.98,228
2020-09-03,180,Stevens Tech,-1.72,4.4,14,7,0.67,-2.5,349
2020-09-03,181,SUNY-Binghamton,-1.73,4.4,14,13,0.52,-1.74,184
2020-09-03,182,Wisconsin-Platteville,-1.75,4.3,13,8,0.62,-2.35,314
2020-09-03,183,Drexel,-1.78,4.2,14,18,0.44,-1.41,139
2020-09-03,184,East Carolina,-1.79,4.1,10,15,0.4,-0.92,95
2020-09-03,185,Montana,-1.79,4.1,12,15,0.44,-1.27,123
2020-09-03,186,SUNY-Albany,-1.81,4.1,14,10,0.58,-2.32,309
2020-09-03,187,Colorado B,-1.81,4.1,15,14,0.52,-1.78,191
2020-09-03,188,Winona State,-1.82,4.0,14,13,0.52,-1.89,209
2020-09-03,189,Miami Upper,-1.83,4.0,3,2,0.6,-2.19,273
2020-09-03,190,Wisconsin B,-1.84,4.0,16,9,0.64,-2.61,360
2020-09-03,191,Florida Tech,-1.86,3.9,17,15,0.53,-1.91,213
2020-09-03,192,Colorado-Denver,-1.86,3.9,12,10,0.55,-1.99,230
2020-09-03,193,Grand Canyon,-1.87,3.8,11,8,0.58,-2.28,290
2020-09-03,194,Wisconsin-Eau Claire,-1.88,3.8,9,9,0.5,-1.6,166
2020-09-03,195,NYU,-1.89,3.8,12,10,0.55,-2.06,251
2020-09-03,196,Sul Ross State,-1.89,3.7,7,7,0.5,-1.73,183
2020-09-03,197,Trinity,-1.92,3.6,13,12,0.52,-1.96,222
2020-09-03,198,SUNY-Geneseo,-1.93,3.6,13,13,0.5,-1.82,197
2020-09-03,199,Arizona State B,-1.93,3.6,22,9,0.71,-3.2,442
2020-09-03,200,Wheaton Illinois,-1.94,3.6,13,9,0.59,-2.52,350
2020-09-03,201,Samford,-1.94,3.6,8,7,0.53,-1.99,233
2020-09-03,202,Delaware B,-1.95,3.6,19,6,0.76,-3.59,484
2020-09-03,203,Columbia,-1.96,3.5,12,9,0.57,-2.26,284
2020-09-03,204,Virginia Tech B,-1.96,3.5,14,7,0.67,-2.77,390
2020-09-03,205,Minnesota State-Mankato,-1.97,3.5,8,13,0.38,-1.13,112
2020-09-03,206,South Carolina B,-1.98,3.4,13,7,0.65,-2.69,378
2020-09-03,207,North Florida,-1.98,3.4,13,9,0.59,-2.41,326
2020-09-03,208,Maryland B,-1.99,3.4,15,5,0.75,-3.36,464
2020-09-03,209,Missouri State,-2.0,3.4,8,6,0.57,-2.32,306
2020-09-03,210,Miami (Ohio),-2.0,3.4,9,10,0.47,-1.65,177
2020-09-03,211,Bradley,-2.02,3.3,4,1,0.8,-3.51,477
2020-09-03,212,Humboldt State,-2.03,3.3,9,15,0.38,-1.34,130
2020-09-03,213,Middle Tennessee State,-2.03,3.3,9,9,0.5,-1.93,220
2020-09-03,214,Maine,-2.05,3.2,6,6,0.5,-1.44,144
2020-09-03,215,Jacksonville State,-2.05,3.2,3,4,0.43,-1.41,141
2020-09-03,216,Haverford,-2.07,3.2,14,9,0.61,-2.76,388
2020-09-03,217,Georgia Southern,-2.07,3.1,11,20,0.35,-1.26,122
2020-09-03,218,North Texas,-2.08,3.1,13,11,0.54,-2.26,285
2020-09-03,219,Florida B,-2.08,3.1,13,8,0.62,-2.58,357
2020-09-03,220,Arizona State,-2.09,3.1,6,9,0.4,-1.67,178
2020-09-03,221,Massachusetts-Amherst B,-2.09,3.1,15,7,0.68,-3.29,454
2020-09-03,222,Cal Poly-Pomona,-2.1,3.1,13,14,0.48,-1.88,207
2020-09-03,223,Washington B,-2.1,3.1,14,17,0.45,-1.79,192
2020-09-03,224,Stonehill,-2.1,3.1,6,5,0.55,-2.43,335
2020-09-03,225,California B,-2.11,3.1,11,7,0.61,-2.68,372
2020-09-03,226,Cal Poly-SLO B,-2.12,3.0,14,9,0.61,-2.7,380
2020-09-03,227,Denver,-2.12,3.0,12,12,0.5,-1.97,224
2020-09-03,228,Georgia College,-2.12,3.0,8,11,0.42,-1.59,162
2020-09-03,229,Amherst College,-2.12,3.0,9,9,0.5,-2.1,260
2020-09-03,230,Providence,-2.13,3.0,3,3,0.5,-2.01,237
2020-09-03,231,Washington State,-2.14,3.0,16,13,0.55,-2.33,310
2020-09-03,232,Hartford,-2.16,2.9,7,4,0.64,-2.91,410
2020-09-03,233,Shippensburg,-2.16,2.9,11,12,0.48,-2.03,242
2020-09-03,234,West Chester,-2.17,2.9,8,11,0.42,-1.71,179
2020-09-03,235,Mississippi State,-2.18,2.9,14,18,0.44,-1.76,186
2020-09-03,236,Northeastern B,-2.21,2.8,8,4,0.67,-3.11,433
2020-09-03,237,Nebraska,-2.23,2.7,8,10,0.44,-1.95,221
2020-09-03,238,SUNY New Paltz,-2.23,2.7,3,4,0.43,-1.8,194
2020-09-03,239,Xavier,-2.25,2.7,11,12,0.48,-2.0,235
2020-09-03,240,Belmont,-2.25,2.6,9,7,0.56,-2.62,364
2020-09-03,241,Penn State B,-2.27,2.6,7,4,0.64,-2.91,409
2020-09-03,242,Ithaca,-2.28,2.6,11,12,0.48,-2.18,270
2020-09-03,243,Virginia Commonwealth,-2.28,2.6,10,16,0.38,-1.63,173
2020-09-03,244,Arkansas,-2.28,2.6,6,17,0.26,-1.01,103
2020-09-03,245,Texas Christian,-2.3,2.5,7,8,0.47,-1.98,227
2020-09-03,246,High Point,-2.32,2.5,16,16,0.5,-2.29,293
2020-09-03,247,Georgia Tech B,-2.34,2.4,8,4,0.67,-3.26,450
2020-09-03,248,Occidental,-2.36,2.4,10,10,0.5,-2.31,304
2020-09-03,249,Texas-Rio Grande Valley,-2.37,2.4,4,4,0.5,-2.01,238
2020-09-03,250,Embry-Riddle,-2.37,2.4,10,9,0.53,-2.61,362
2020-09-03,251,Slippery Rock,-2.39,2.3,7,6,0.54,-2.36,318
2020-09-03,252,Oregon B,-2.39,2.3,1,2,0.33,-1.36,134
2020-09-03,253,Illinois B,-2.39,2.3,14,8,0.64,-3.08,428
2020-09-03,254,Gonzaga,-2.39,2.3,12,13,0.48,-2.3,299
2020-09-03,255,Northern Iowa,-2.4,2.3,12,20,0.38,-1.61,168
2020-09-03,256,Skidmore,-2.43,2.2,11,9,0.55,-2.65,369
2020-09-03,257,Tufts B,-2.43,2.2,11,16,0.41,-1.82,198
2020-09-03,258,Maryland-Baltimore County,-2.44,2.2,8,8,0.5,-2.38,324
2020-09-03,259,St. Thomas,-2.47,2.1,7,13,0.35,-1.65,176
2020-09-03,260,San Diego State University,-2.5,2.1,6,13,0.32,-1.2,118
2020-09-03,261,Florida State B,-2.51,2.1,7,8,0.47,-2.39,325
2020-09-03,262,Christopher Newport,-2.53,2.0,11,11,0.5,-2.5,347
2020-09-03,263,Grove City,-2.53,2.0,5,5,0.5,-2.54,351
2020-09-03,264,Rochester,-2.54,2.0,11,16,0.41,-2.11,261
2020-09-03,265,George Washington,-2.55,2.0,6,14,0.3,-1.52,153
2020-09-03,266,Dartmouth B,-2.55,2.0,5,5,0.5,-2.59,359
2020-09-03,267,Texas-San Antonio,-2.56,2.0,13,13,0.5,-2.47,343
2020-09-03,268,Charleston,-2.57,2.0,7,13,0.35,-1.63,174
2020-09-03,269,George Mason,-2.58,1.9,9,24,0.27,-1.37,138
2020-09-03,270,Boston College B,-2.58,1.9,9,6,0.6,-3.22,444
2020-09-03,271,Ave Maria,-2.6,1.9,2,3,0.4,-2.32,307
2020-09-03,272,Bates B,-2.6,1.9,2,1,0.67,-3.55,479
2020-09-03,273,Grinnell,-2.6,1.9,4,2,0.67,-3.71,491
2020-09-03,274,Cal State-Long Beach,-2.61,1.9,8,9,0.47,-2.27,287
2020-09-03,275,Connecticut B,-2.61,1.9,10,4,0.71,-3.91,500
2020-09-03,276,Vermont B,-2.61,1.9,8,5,0.62,-3.43,470
2020-09-03,277,Michigan State,-2.62,1.9,3,12,0.2,-0.7,79
2020-09-03,278,Muhlenberg,-2.64,1.8,9,9,0.5,-2.78,391
2020-09-03,279,Rensselaer Polytech,-2.64,1.8,10,20,0.33,-1.84,203
2020-09-03,280,Missouri,-2.65,1.8,7,11,0.39,-2.13,265
2020-09-03,281,Georgia B,-2.67,1.8,8,11,0.42,-2.3,295
2020-09-03,282,Florida Gulf Coast,-2.68,1.8,5,6,0.45,-2.46,341
2020-09-03,283,Florida Atlantic,-2.7,1.7,4,9,0.31,-1.59,164
2020-09-03,284,North Park,-2.71,1.7,10,11,0.48,-2.69,377
2020-09-03,285,Emerson,-2.71,1.7,3,4,0.43,-2.43,332
2020-09-03,286,Towson,-2.71,1.7,6,12,0.33,-1.86,204
2020-09-03,287,James Madison B,-2.73,1.7,9,11,0.45,-2.55,353
2020-09-03,288,Wisconsin-La Crosse,-2.73,1.7,12,11,0.52,-2.91,407
2020-09-03,289,Iowa State B,-2.74,1.7,6,4,0.6,-3.31,455
2020-09-03,290,Troy,-2.74,1.6,4,8,0.33,-1.87,205
2020-09-03,291,Brown B,-2.76,1.6,9,9,0.5,-2.88,405
2020-09-03,292,Navy,-2.76,1.6,8,19,0.3,-1.57,160
2020-09-03,293,Rose-Hulman,-2.77,1.6,9,11,0.45,-2.61,361
2020-09-03,294,Abilene Christian,-2.79,1.6,2,4,0.33,-2.06,250
2020-09-03,295,DePaul,-2.81,1.5,7,11,0.39,-2.24,283
2020-09-03,296,Dallas Baptist,-2.82,1.5,4,5,0.44,-2.55,352
2020-09-03,297,Catholic,-2.83,1.5,6,9,0.4,-2.3,301
2020-09-03,298,Wooster,-2.84,1.5,3,5,0.38,-2.38,321
2020-09-03,299,Rowan,-2.87,1.5,6,13,0.32,-2.03,243
2020-09-03,300,SUNY-Buffalo,-2.87,1.4,7,17,0.29,-1.78,189
2020-09-03,301,Loyola-Chicago,-2.89,1.4,8,17,0.32,-1.88,208
2020-09-03,302,Colorado-Colorado Springs,-2.9,1.4,4,8,0.33,-2.1,258
2020-09-03,303,SUNY-New Paltz,-2.92,1.4,3,5,0.38,-2.5,348
2020-09-03,304,Ball State,-2.92,1.4,8,12,0.4,-2.34,313
2020-09-03,305,Tennessee Tech,-2.93,1.4,3,6,0.33,-2.23,281
2020-09-03,306,Toledo,-2.94,1.4,6,12,0.33,-1.99,232
2020-09-03,307,New Haven,-2.94,1.3,2,4,0.33,-2.3,296
2020-09-03,308,Virginia B,-2.95,1.3,9,12,0.43,-2.69,374
2020-09-03,309,SUNY-Fredonia,-2.95,1.3,6,11,0.35,-2.23,282
2020-09-03,310,Caltech,-2.97,1.3,5,7,0.42,-2.79,393
2020-09-03,311,Wisconsin-Green Bay,-2.97,1.3,3,3,0.5,-3.1,431
2020-09-03,312,Pacific Lutheran,-2.98,1.3,6,12,0.33,-2.13,266
2020-09-03,313,Boise State,-2.98,1.3,10,20,0.33,-2.04,248
2020-09-03,314,Colorado State B,-2.99,1.3,10,14,0.42,-2.57,356
2020-09-03,315,Northeastern C,-3.0,1.3,8,8,0.5,-3.17,440
2020-09-03,316,Kent State,-3.02,1.3,7,7,0.5,-2.91,408
2020-09-03,317,LSU B,-3.02,1.2,12,13,0.48,-3.04,423
2020-09-03,318,UCLA B,-3.03,1.2,9,6,0.6,-3.88,499
2020-09-03,319,Akron,-3.04,1.2,4,6,0.4,-2.59,358
2020-09-03,320,Drake University,-3.04,1.2,7,11,0.39,-2.48,345
2020-09-03,321,Brigham Young B,-3.04,1.2,6,12,0.33,-2.31,303
2020-09-03,322,California-Irvine,-3.06,1.2,8,14,0.36,-2.21,276
2020-09-03,323,Rhode Island,-3.06,1.2,5,15,0.25,-1.35,133
2020-09-03,324,Villanova B,-3.07,1.2,2,3,0.4,-2.92,411
2020-09-03,325,Wright State,-3.07,1.2,5,9,0.36,-2.38,322
2020-09-03,326,Dickinson,-3.07,1.2,9,10,0.47,-3.05,426
2020-09-03,327,Indiana Wesleyan,-3.09,1.2,6,9,0.4,-2.69,375
2020-09-03,328,Hofstra,-3.09,1.2,7,13,0.35,-2.47,342
2020-09-03,329,Indiana B,-3.09,1.2,10,9,0.53,-3.32,460
2020-09-03,330,Tulsa,-3.13,1.1,3,5,0.38,-2.49,346
2020-09-03,331,Idaho,-3.13,1.1,8,27,0.23,-1.5,151
2020-09-03,332,Salisbury,-3.13,1.1,9,17,0.35,-2.37,319
2020-09-03,333,Stephen F. Austin,-3.13,1.1,10,9,0.53,-3.31,456
2020-09-03,334,SUNY-Oneonta,-3.13,1.1,10,13,0.43,-3.0,419
2020-09-03,335,Wentworth,-3.14,1.1,5,11,0.31,-2.31,302
2020-09-03,336,Anderson,-3.14,1.1,4,15,0.21,-1.62,170
2020-09-03,337,Clark,-3.15,1.1,1,4,0.2,-1.78,188
2020-09-03,338,Ohio State B,-3.16,1.1,6,11,0.35,-2.35,316
2020-09-03,339,Purdue B,-3.17,1.1,10,10,0.5,-3.23,447
2020-09-03,340,Hendrix,-3.18,1.1,1,2,0.33,-2.94,414
2020-09-03,341,Union (Tennessee),-3.18,1.1,5,11,0.31,-2.44,337
2020-09-03,342,West Virginia,-3.19,1.1,6,10,0.38,-2.27,289
2020-09-03,343,Massachusetts-Dartmouth,-3.2,1.0,1,5,0.17,-1.44,143
2020-09-03,344,Seattle,-3.2,1.0,0,3,0.0,-1.25,121
2020-09-03,345,St John's,-3.22,1.0,7,16,0.3,-2.18,271
2020-09-03,346,Washington University B,-3.22,1.0,3,3,0.5,-3.58,483
2020-09-03,347,Sacramento State,-3.23,1.0,2,8,0.2,-1.48,149
2020-09-03,348,Campbell,-3.24,1.0,4,14,0.22,-1.79,193
2020-09-03,349,Texas B,-3.26,1.0,7,10,0.41,-2.81,397
2020-09-03,350,Stanford B,-3.26,1.0,0,3,0.0,-1.31,126
2020-09-03,351,Bethel,-3.26,1.0,7,10,0.41,-2.85,401
2020-09-03,352,Wingate,-3.28,1.0,2,4,0.33,-2.82,398
2020-09-03,353,Massachusetts-Lowell,-3.29,1.0,5,12,0.29,-2.12,262
2020-09-03,354,MIT B,-3.3,1.0,3,4,0.43,-3.26,448
