date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,81,Greater Gary Goblins Y,-1.38,5.0,15,11,0.58,-1.72,104
2020-09-04,82,UpRoar,-1.45,4.7,18,14,0.56,-1.81,119
2020-09-04,83,Westchester Magma Bears,-1.49,4.5,14,12,0.54,-1.66,95
2020-09-04,84,Loquitos,-1.51,4.4,2,5,0.29,0.62,17
2020-09-04,85,Riverside,-1.52,4.4,21,13,0.62,-2.16,163
2020-09-04,86,Johnny Walker,-1.55,4.3,3,3,0.5,-1.14,61
2020-09-04,87,Red Tide,-1.57,4.2,19,9,0.68,-2.57,206
2020-09-04,88,Flying Pig,-1.6,4.1,4,2,0.67,-2.2,168
2020-09-04,89,Ham,-1.62,4.0,3,3,0.5,-1.19,67
2020-09-04,90,Imperial,-1.62,4.0,13,13,0.5,-1.67,96
2020-09-04,91,John Doe,-1.64,3.9,9,16,0.36,-0.9,41
2020-09-04,92,Black Lung,-1.68,3.8,15,13,0.54,-1.81,118
2020-09-04,93,Omen,-1.71,3.7,32,29,0.52,-1.85,123
2020-09-04,94,ATLiens,-1.76,3.5,4,3,0.57,-1.93,139
2020-09-04,95,Shrike,-1.79,3.4,7,7,0.5,-1.7,102
2020-09-04,96,Babe,-1.88,3.1,13,7,0.65,-2.64,211
2020-09-04,97,Battleship,-1.89,3.1,8,4,0.67,-2.77,221
2020-09-04,98,Enigma,-1.95,2.9,20,19,0.51,-2.05,146
2020-09-04,99,Memphis Belle,-1.96,2.9,14,10,0.58,-2.51,195
2020-09-04,100,DNA,-1.96,2.9,3,5,0.38,-0.87,37
2020-09-04,101,Club M - Magma,-2.0,2.8,7,6,0.54,-2.23,172
2020-09-04,102,Foggy Bottom Boys,-2.01,2.8,3,2,0.6,-2.31,180
2020-09-04,103,Southern Hospitality,-2.02,2.7,12,13,0.48,-1.89,132
2020-09-04,104,Sawtooth,-2.02,2.7,9,18,0.33,-0.97,49
2020-09-04,105,Greater Gary Goblins X,-2.03,2.7,12,13,0.48,-1.86,125
2020-09-04,106,H.O.G. Ultimate,-2.04,2.7,18,20,0.47,-1.91,134
2020-09-04,107,DOGGPOUND,-2.07,2.6,8,11,0.42,-1.48,82
2020-09-04,108,ISO Atmo,-2.07,2.6,16,16,0.5,-2.01,143
2020-09-04,109,PowderHogs,-2.07,2.6,13,14,0.48,-1.86,126
2020-09-04,110,Pesterbug,-2.08,2.6,12,10,0.55,-2.24,175
2020-09-04,111,Dynasty,-2.12,2.5,9,9,0.5,-2.21,169
2020-09-04,112,Choice City Hops,-2.12,2.5,15,17,0.47,-1.92,136
2020-09-04,113,Adelphos,-2.14,2.4,11,13,0.46,-1.87,127
2020-09-04,114,houSE,-2.16,2.4,14,14,0.5,-2.15,161
2020-09-04,115,Red Dawn,-2.16,2.4,6,6,0.5,-2.12,155
2020-09-04,116,HIPPO nee burnside 33,-2.17,2.4,2,3,0.4,-1.31,73
2020-09-04,117,Rip City Ultimate,-2.18,2.3,15,23,0.39,-1.37,76
2020-09-04,118,Scythe,-2.2,2.3,20,26,0.43,-1.82,121
2020-09-04,119,NCFO,-2.21,2.3,3,4,0.43,-1.8,114
2020-09-04,120,Cryptic,-2.21,2.3,12,11,0.52,-2.35,183
2020-09-04,121,JAWN,-2.21,2.2,8,14,0.36,-1.5,86
2020-09-04,122,Battery,-2.23,2.2,10,12,0.45,-1.74,108
2020-09-04,123,MomINtuM,-2.29,2.1,15,15,0.5,-2.21,170
2020-09-04,124,Maverick,-2.29,2.1,3,4,0.43,-1.74,109
2020-09-04,125,Osaka Spirits,-2.3,2.1,1,6,0.14,1.13,13
2020-09-04,126,Baked Beans,-2.31,2.1,4,6,0.4,-1.67,97
2020-09-04,127,BlackER Market,-2.33,2.0,10,14,0.42,-1.93,137
2020-09-04,128,The Killjoys,-2.34,2.0,4,9,0.31,-1.27,71
2020-09-04,129,Rush Hour,-2.35,2.0,10,19,0.34,-1.41,77
2020-09-04,130,Green River Swordfish,-2.35,2.0,9,17,0.35,-1.25,68
2020-09-04,131,Black Knights,-2.35,2.0,2,3,0.4,-1.91,135
2020-09-04,132,Sundowners,-2.37,1.9,11,15,0.42,-1.78,112
2020-09-04,133,Mailmeñ,-2.42,1.8,1,2,0.33,-1.73,106
2020-09-04,134,Rougaroux,-2.42,1.8,9,11,0.45,-2.26,177
2020-09-04,135,Sprawl,-2.46,1.8,8,14,0.36,-1.66,94
2020-09-04,136,Satellite,-2.49,1.7,16,11,0.59,-2.95,229
2020-09-04,137,Wisconsin Hops,-2.51,1.7,12,8,0.6,-3.1,235
2020-09-04,138,Fat and Mediocre,-2.53,1.6,2,3,0.4,-2.16,164
2020-09-04,139,Swamp Horse,-2.54,1.6,12,18,0.4,-2.06,148
2020-09-04,140,Watchdogs,-2.55,1.6,11,11,0.5,-2.54,199
2020-09-04,141,Puppies,-2.58,1.6,1,2,0.33,-2.02,144
2020-09-04,142,BUDA,-2.64,1.5,1,4,0.2,-1.48,84
2020-09-04,143,BaNC,-2.64,1.5,9,16,0.36,-1.88,129
2020-09-04,144,Space Coast Ultimate,-2.64,1.5,6,5,0.55,-2.96,230
2020-09-04,145,Spring Break '93,-2.65,1.5,2,7,0.22,-1.3,72
2020-09-04,146,Bruises,-2.66,1.5,10,16,0.38,-2.05,147
2020-09-04,147,Cockfight,-2.67,1.4,8,10,0.44,-2.55,201
2020-09-04,148,Dreadnought,-2.72,1.4,11,13,0.46,-2.56,204
2020-09-04,149,Prime,-2.73,1.4,12,18,0.4,-2.14,159
2020-09-04,150,ScooberDivers,-2.78,1.3,5,6,0.45,-2.66,213
2020-09-04,151,Tune-UP,-2.81,1.3,4,5,0.44,-2.74,218
2020-09-04,152,Vicious Cycle,-2.82,1.2,9,16,0.36,-2.06,150
