date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,1,Oregon,4.65,98.3,44,2,0.96,0.8,6
2020-09-03,2,British Columbia,3.43,94.3,28,7,0.8,1.44,1
2020-09-03,3,Stanford,3.21,93.0,37,7,0.84,0.79,7
2020-09-03,4,Virginia,2.39,85.4,40,7,0.85,-0.05,22
2020-09-03,5,Washington,2.27,83.8,26,13,0.67,1.31,3
2020-09-03,6,Dartmouth,2.21,83.1,19,7,0.73,0.96,5
2020-09-03,7,UCLA,2.19,82.7,33,10,0.77,0.67,8
2020-09-03,8,Carleton College,1.83,77.0,27,11,0.71,0.65,9
2020-09-03,9,Colorado,1.69,74.4,27,12,0.69,0.55,11
2020-09-03,10,Florida State,1.65,73.6,33,10,0.77,-0.21,27
2020-09-03,11,Whitman,1.63,73.2,22,12,0.65,0.62,10
2020-09-03,12,Ohio State,1.58,72.2,30,11,0.73,0.18,17
2020-09-03,13,Kansas,1.55,71.6,26,9,0.74,0.19,15
2020-09-03,14,Middlebury,1.5,70.7,21,7,0.75,-0.18,26
2020-09-03,15,Notre Dame,1.46,69.8,27,4,0.87,-1.03,50
2020-09-03,16,Central Florida,1.34,67.1,32,15,0.68,0.15,18
2020-09-03,17,Tufts,1.2,64.0,18,7,0.72,0.14,19
2020-09-03,18,Georgia,1.09,61.4,30,9,0.77,-0.7,39
2020-09-03,19,Pittsburgh,0.96,58.2,22,12,0.65,0.19,16
2020-09-03,20,Texas,0.81,54.7,27,16,0.63,0.08,20
2020-09-03,21,Northeastern,0.61,49.6,16,14,0.53,0.49,13
2020-09-03,22,Victoria,0.56,48.5,12,20,0.38,1.36,2
2020-09-03,23,Rice,0.44,45.5,28,7,0.8,-1.28,61
2020-09-03,24,Harvard,0.36,43.5,15,9,0.62,-0.15,25
2020-09-03,25,Iowa State,0.3,42.1,19,13,0.59,-0.08,24
2020-09-03,26,Clemson,0.3,42.0,33,8,0.8,-1.89,99
2020-09-03,27,Wisconsin,0.23,40.2,22,14,0.61,-0.44,33
2020-09-03,28,Michigan,0.22,40.2,21,8,0.72,-0.93,47
2020-09-03,29,Connecticut,0.22,40.0,21,3,0.88,-1.76,88
2020-09-03,30,Auburn,0.18,39.2,30,7,0.81,-1.89,100
2020-09-03,31,Colorado College,0.14,38.2,20,13,0.61,-0.27,28
2020-09-03,32,Western Washington,0.12,37.7,15,17,0.47,0.5,12
2020-09-03,33,Southern California,0.12,37.6,23,20,0.53,0.01,21
2020-09-03,34,Truman State,0.04,35.9,24,6,0.8,-1.83,93
2020-09-03,35,California-Santa Barbara,-0.05,33.8,26,21,0.55,-0.28,29
2020-09-03,36,Princeton,-0.06,33.6,24,9,0.73,-1.27,59
2020-09-03,37,California-San Diego,-0.17,31.1,18,19,0.49,0.24,14
2020-09-03,38,California,-0.23,30.0,18,18,0.5,-0.07,23
2020-09-03,39,Williams,-0.27,29.1,30,5,0.86,-2.6,173
2020-09-03,40,Bowdoin,-0.29,28.6,22,7,0.76,-1.68,82
2020-09-03,41,Nebraska,-0.34,27.6,13,9,0.59,-0.74,40
2020-09-03,42,Maryland,-0.37,27.0,24,12,0.67,-1.25,58
2020-09-03,43,California-Davis,-0.39,26.6,21,17,0.55,-0.51,35
2020-09-03,44,Vermont,-0.43,25.9,15,4,0.79,-1.97,107
