date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,84,Northeastern,-1.12,10.1,12,19,0.39,-0.32,31
2020-09-03,85,Pennsylvania,-1.13,10.1,6,5,0.55,-1.09,64
2020-09-03,86,Skidmore,-1.13,10.1,18,6,0.75,-2.43,219
2020-09-03,87,Central Florida,-1.15,9.9,18,16,0.53,-1.33,85
2020-09-03,88,Mount Holyoke,-1.15,9.8,15,10,0.6,-1.71,128
2020-09-03,89,Ottawa,-1.18,9.6,9,7,0.56,-1.27,81
2020-09-03,90,Michigan State,-1.18,9.6,13,6,0.68,-2.16,187
2020-09-03,91,Tufts B,-1.18,9.6,6,0,1.0,-3.91,317
2020-09-03,92,South Carolina,-1.18,9.6,8,7,0.53,-1.27,80
2020-09-03,93,Indiana,-1.23,9.2,15,11,0.58,-1.64,118
2020-09-03,94,Victoria,-1.24,9.1,9,16,0.36,-0.13,28
2020-09-03,95,Maryland B,-1.25,9.0,16,3,0.84,-3.41,306
2020-09-03,96,Purdue,-1.3,8.6,14,11,0.56,-1.6,110
2020-09-03,97,Haverford,-1.36,8.1,13,10,0.57,-1.55,105
2020-09-03,98,Saint Louis,-1.39,8.0,13,7,0.65,-2.09,178
2020-09-03,99,Carnegie Mellon,-1.39,7.9,13,12,0.52,-1.38,92
2020-09-03,100,Towson,-1.43,7.6,15,11,0.58,-1.83,146
2020-09-03,101,James Madison,-1.44,7.6,8,9,0.47,-0.99,56
2020-09-03,102,Georgia College,-1.45,7.5,12,10,0.55,-1.62,114
2020-09-03,103,Santa Clara,-1.45,7.5,11,11,0.5,-1.31,84
2020-09-03,104,SUNY-Stony Brook,-1.48,7.3,11,7,0.61,-1.94,161
2020-09-03,105,Middlebury,-1.48,7.3,8,9,0.47,-1.06,61
2020-09-03,106,Texas Christian,-1.49,7.3,16,13,0.55,-1.62,112
2020-09-03,107,Utah,-1.5,7.2,15,13,0.54,-1.51,98
2020-09-03,108,SUNY-Oneonta,-1.54,6.9,8,4,0.67,-2.3,201
2020-09-03,109,Massachusetts,-1.55,6.9,11,13,0.46,-1.06,58
2020-09-03,110,Grinnell,-1.55,6.9,11,9,0.55,-1.72,130
2020-09-03,111,Tennessee,-1.56,6.8,14,16,0.47,-1.27,79
2020-09-03,112,Rhode Island,-1.62,6.4,6,4,0.6,-1.9,155
2020-09-03,113,LSU,-1.62,6.4,16,14,0.53,-1.69,123
2020-09-03,114,Missouri S&T,-1.65,6.3,7,6,0.54,-1.86,148
2020-09-03,115,Delaware B,-1.65,6.2,15,5,0.75,-3.15,281
2020-09-03,116,Boise State,-1.66,6.2,10,11,0.48,-1.35,89
2020-09-03,117,Allegheny,-1.68,6.1,12,6,0.67,-2.35,207
2020-09-03,118,Boston University,-1.7,6.0,10,13,0.43,-1.19,71
2020-09-03,119,Toronto,-1.7,5.9,3,2,0.6,-1.88,151
2020-09-03,120,Catholic,-1.71,5.9,10,8,0.56,-1.89,153
2020-09-03,121,Wisconsin-La Crosse,-1.73,5.8,11,10,0.52,-1.76,138
2020-09-03,122,Brown,-1.75,5.7,10,15,0.4,-1.06,60
2020-09-03,123,Arizona,-1.78,5.5,13,10,0.57,-1.88,152
2020-09-03,124,SUNY-Binghamton,-1.8,5.4,8,8,0.5,-1.72,129
2020-09-03,125,Richmond,-1.8,5.4,13,6,0.68,-2.8,253
2020-09-03,126,American,-1.81,5.4,13,13,0.5,-1.66,122
2020-09-03,127,Arkansas,-1.82,5.3,11,13,0.46,-1.54,103
2020-09-03,128,Ohio,-1.83,5.3,7,5,0.58,-2.21,193
2020-09-03,129,West Virginia,-1.83,5.3,8,9,0.47,-1.53,101
2020-09-03,130,San Diego State University,-1.84,5.2,10,14,0.42,-1.19,72
2020-09-03,131,Loyola-Chicago,-1.85,5.2,9,5,0.64,-2.57,233
2020-09-03,132,Wellesley,-1.88,5.0,12,9,0.57,-2.11,179
2020-09-03,133,Emory,-1.9,4.9,13,19,0.41,-1.35,88
2020-09-03,134,Stonehil,-1.9,4.9,3,3,0.5,-1.74,133
2020-09-03,135,Oberlin,-1.97,4.6,12,6,0.67,-2.79,251
2020-09-03,136,Idaho,-1.98,4.6,11,13,0.46,-1.75,137
2020-09-03,137,Rice,-2.01,4.4,9,9,0.5,-2.03,172
2020-09-03,138,Georgia Tech B,-2.09,4.1,4,2,0.67,-2.82,257
2020-09-03,139,Colorado B,-2.09,4.1,6,8,0.43,-1.52,100
2020-09-03,140,MIT,-2.09,4.1,6,16,0.27,-0.61,41
2020-09-03,141,Rochester,-2.1,4.1,7,6,0.54,-2.27,197
2020-09-03,142,Montana,-2.11,4.0,5,10,0.33,-1.23,75
2020-09-03,143,Lehigh,-2.11,4.0,14,15,0.48,-2.01,169
2020-09-03,144,Rutgers,-2.16,3.8,13,13,0.5,-2.14,182
2020-09-03,145,Dayton,-2.17,3.8,6,5,0.55,-2.42,214
2020-09-03,146,Rensselaer Polytech,-2.17,3.8,11,9,0.55,-2.43,218
2020-09-03,147,Texas-Dallas,-2.18,3.8,11,7,0.61,-2.61,236
2020-09-03,148,Texas State,-2.2,3.7,8,10,0.44,-1.73,131
2020-09-03,149,North Carolina-Asheville,-2.2,3.7,6,6,0.5,-2.21,192
2020-09-03,150,Arizona State,-2.22,3.6,10,16,0.38,-1.38,91
2020-09-03,151,Hamilton,-2.22,3.6,8,7,0.53,-2.38,208
2020-09-03,152,NYU,-2.27,3.4,13,13,0.5,-2.18,190
2020-09-03,153,North Carolina B,-2.29,3.4,13,12,0.52,-2.4,211
2020-09-03,154,College of New Jersey,-2.29,3.4,9,10,0.47,-2.17,189
2020-09-03,155,Elon,-2.29,3.4,10,11,0.48,-2.16,188
2020-09-03,156,Macalester,-2.3,3.4,6,6,0.5,-2.24,195
2020-09-03,157,Wisconsin-Stevens Point,-2.3,3.3,4,6,0.4,-1.51,97
2020-09-03,158,Luther,-2.32,3.3,6,6,0.5,-2.33,205
2020-09-03,159,Wooster,-2.32,3.3,12,6,0.67,-3.27,297
2020-09-03,160,Sonoma State,-2.38,3.1,10,16,0.38,-1.63,115
2020-09-03,161,South Florida,-2.4,3.1,9,13,0.41,-1.77,140
2020-09-03,162,SUNY-Albany,-2.44,2.9,8,5,0.62,-3.15,282
2020-09-03,163,Pacific Lutheran,-2.44,2.9,10,7,0.59,-2.9,261
2020-09-03,164,Brandeis,-2.47,2.9,7,7,0.5,-2.52,229
2020-09-03,165,North Park,-2.48,2.8,10,7,0.59,-2.94,265
2020-09-03,166,Charleston,-2.48,2.8,2,3,0.4,-2.09,177
2020-09-03,167,Swarthmore,-2.5,2.8,8,14,0.36,-1.79,142
2020-09-03,168,St Benedict,-2.5,2.8,9,9,0.5,-2.44,220
2020-09-03,169,Temple,-2.51,2.7,6,11,0.35,-1.76,139
2020-09-03,170,Tulane,-2.53,2.7,8,11,0.42,-2.02,170
2020-09-03,171,New Hampshire,-2.57,2.6,5,7,0.42,-1.94,162
2020-09-03,172,Oklahoma,-2.59,2.5,12,12,0.5,-2.69,242
2020-09-03,173,Portland State,-2.59,2.5,7,17,0.29,-1.15,66
2020-09-03,174,California-Davis B,-2.6,2.5,8,5,0.62,-3.25,294
2020-09-03,175,Nebraska,-2.61,2.5,10,21,0.32,-1.51,99
2020-09-03,176,Toledo,-2.62,2.5,1,4,0.2,-0.92,53
2020-09-03,177,Northeastern B,-2.65,2.4,12,8,0.6,-3.13,278
2020-09-03,178,Alabama,-2.67,2.3,12,13,0.48,-2.54,230
2020-09-03,179,Texas B,-2.67,2.3,11,11,0.5,-2.65,239
2020-09-03,180,Mississippi,-2.68,2.3,6,13,0.32,-1.74,135
2020-09-03,181,Colby,-2.71,2.3,0,2,0.0,-0.56,37
2020-09-03,182,Shippensburg,-2.72,2.2,1,1,0.5,-3.17,286
2020-09-03,183,Texas-San Antonio,-2.72,2.2,10,12,0.45,-2.47,224
2020-09-03,184,Messiah,-2.74,2.2,8,11,0.42,-2.43,217
2020-09-03,185,George Washington,-2.75,2.2,8,14,0.36,-1.99,166
2020-09-03,186,Vermont B,-2.77,2.1,7,5,0.58,-3.31,302
2020-09-03,187,Wisconsin-Milwaukee,-2.79,2.1,7,10,0.41,-2.29,200
2020-09-03,188,Ohio State B,-2.8,2.1,8,7,0.53,-3.06,273
2020-09-03,189,SUNY-Buffalo,-2.85,2.0,5,5,0.5,-2.89,259
2020-09-03,190,Kansas State,-2.85,2.0,8,11,0.42,-2.42,213
2020-09-03,191,Wheaton Illinois,-2.86,1.9,6,6,0.5,-2.94,268
2020-09-03,192,Maine,-2.87,1.9,1,4,0.2,-0.95,54
2020-09-03,193,Mary Washington,-2.91,1.8,3,3,0.5,-3.19,291
2020-09-03,194,Miami,-2.93,1.8,7,13,0.35,-2.08,176
2020-09-03,195,Hofstra,-2.95,1.8,7,11,0.39,-2.47,225
2020-09-03,196,SUNY-Fredonia,-2.95,1.8,6,6,0.5,-3.1,276
2020-09-03,197,Alabama-Birmingham,-2.97,1.8,5,16,0.24,-1.54,104
2020-09-03,198,North Georgia,-2.97,1.7,8,17,0.32,-1.95,163
2020-09-03,199,UCLA B,-3.0,1.7,6,6,0.5,-3.18,287
2020-09-03,200,Cal State-Long Beach,-3.03,1.7,6,8,0.43,-2.58,234
2020-09-03,201,Northern Arizona,-3.03,1.7,4,5,0.44,-2.94,267
2020-09-03,202,Drake University,-3.03,1.6,8,9,0.47,-2.94,266
2020-09-03,203,Ohio Northern,-3.06,1.6,2,2,0.5,-3.72,313
2020-09-03,204,Lewis & Clark,-3.07,1.6,6,16,0.27,-1.64,119
2020-09-03,205,California-Santa Cruz,-3.08,1.6,8,18,0.31,-1.64,117
2020-09-03,206,Ohio Wesleyan,-3.09,1.6,8,11,0.42,-2.83,258
2020-09-03,207,William & Mary,-3.09,1.5,5,17,0.23,-1.06,59
2020-09-03,208,Illinois State,-3.1,1.5,3,8,0.27,-1.93,159
2020-09-03,209,Wisconsin-Eau Claire,-3.14,1.5,5,6,0.45,-3.07,275
2020-09-03,210,California-San Diego B,-3.18,1.4,9,10,0.47,-3.14,280
2020-09-03,211,Cleveland State,-3.18,1.4,2,2,0.5,-3.72,312
2020-09-03,212,Bates B,-3.2,1.4,0,2,0.0,-1.69,125
2020-09-03,213,Pittsburgh B,-3.22,1.4,6,12,0.33,-2.34,206
2020-09-03,214,Virginia Tech,-3.23,1.4,3,10,0.23,-1.61,111
2020-09-03,215,Tennessee-Chattanooga,-3.23,1.4,3,9,0.25,-1.89,154
2020-09-03,216,Montana State University,-3.24,1.3,2,10,0.17,-1.65,120
2020-09-03,217,Worcester Polytechnic,-3.24,1.3,3,8,0.27,-1.93,160
2020-09-03,218,Edinboro,-3.24,1.3,2,3,0.4,-3.23,293
2020-09-03,219,Yorktown/Washington-Lee,-3.26,1.3,1,5,0.17,-1.93,158
2020-09-03,220,Virginia Commonwealth,-3.28,1.3,4,9,0.31,-2.0,167
2020-09-03,221,Minnesota-Duluth,-3.28,1.3,6,16,0.27,-1.87,149
2020-09-03,222,Knox,-3.29,1.3,4,7,0.36,-2.76,250
2020-09-03,223,Belmont,-3.32,1.2,2,4,0.33,-2.62,237
2020-09-03,224,Maryland-Baltimore County,-3.33,1.2,3,10,0.23,-1.81,143
2020-09-03,225,Yale,-3.34,1.2,3,10,0.23,-2.0,168
2020-09-03,226,Bentley,-3.35,1.2,3,5,0.38,-3.06,274
2020-09-03,227,Dickinson,-3.35,1.2,5,12,0.29,-2.43,215
2020-09-03,228,Wake Forest,-3.37,1.2,5,17,0.23,-1.56,106
2020-09-03,229,Mississippi State,-3.38,1.2,5,14,0.26,-2.29,199
2020-09-03,230,Kenyon,-3.38,1.2,3,4,0.43,-3.52,310
2020-09-03,231,Western Washington B,-3.38,1.2,1,3,0.25,-2.55,231
2020-09-03,232,Pennsylvania B,-3.39,1.1,5,6,0.45,-3.36,303
2020-09-03,233,Philadelphia University,-3.4,1.1,2,4,0.33,-2.82,256
2020-09-03,234,Pennsbury B,-3.42,1.1,2,4,0.33,-2.98,270
2020-09-03,235,Salisbury,-3.42,1.1,6,15,0.29,-2.13,181
2020-09-03,236,Central Michigan,-3.44,1.1,5,9,0.36,-2.57,232
2020-09-03,237,Michigan B,-3.45,1.1,5,13,0.28,-2.22,194
2020-09-03,238,Vassar,-3.47,1.1,2,7,0.22,-2.14,183
2020-09-03,239,New Mexico,-3.49,1.0,0,2,0.0,-2.4,210
2020-09-03,240,Claremont,-3.49,1.0,5,16,0.24,-1.82,144
2020-09-03,241,Nevada-Reno,-3.51,1.0,4,17,0.19,-1.64,116
2020-09-03,242,Appalachian State,-3.53,1.0,1,8,0.11,-1.28,82
2020-09-03,243,Kalamazoo,-3.61,0.9,2,4,0.33,-3.15,283
2020-09-03,244,Amherst B,-3.61,0.9,2,3,0.4,-3.71,311
2020-09-03,245,Franklin & Marshall,-3.61,0.9,0,2,0.0,-2.73,244
2020-09-03,246,Xavier,-3.62,0.9,1,3,0.25,-3.17,285
2020-09-03,247,Harvard B,-3.65,0.9,4,7,0.36,-3.16,284
2020-09-03,248,East Carolina,-3.67,0.9,0,4,0.0,-1.21,74
2020-09-03,249,Georgetown B,-3.68,0.9,5,7,0.42,-3.47,307
2020-09-03,250,Smith,-3.7,0.8,2,10,0.17,-1.83,145
2020-09-03,251,Harding,-3.73,0.8,1,6,0.14,-2.15,185
2020-09-03,252,Georgia State,-3.74,0.8,3,13,0.19,-1.7,127
2020-09-03,253,Connecticut College,-3.75,0.8,2,8,0.2,-2.31,202
2020-09-03,254,Dallas,-3.77,0.8,2,3,0.4,-3.87,315
2020-09-03,255,Miami (Ohio),-3.78,0.8,2,6,0.25,-2.73,245
2020-09-03,256,Humboldt State,-3.78,0.8,2,10,0.17,-2.02,171
2020-09-03,257,Gonzaga,-3.79,0.8,0,4,0.0,-1.77,141
2020-09-03,258,Connecticut B,-3.79,0.8,1,5,0.17,-2.38,209
2020-09-03,259,Christopher Newport,-3.8,0.8,1,3,0.25,-3.27,296
2020-09-03,260,Northwestern B,-3.83,0.7,2,10,0.17,-2.05,173
2020-09-03,261,Texas A&M,-3.95,0.7,6,18,0.25,-2.45,222
2020-09-03,262,Wisconsin B,-3.98,0.6,6,12,0.33,-3.22,292
2020-09-03,263,Occidental,-4.0,0.6,5,12,0.29,-2.95,269
2020-09-03,264,Goucher,-4.02,0.6,5,11,0.31,-3.29,300
2020-09-03,265,Northern Michigan,-4.07,0.6,2,7,0.22,-3.04,271
2020-09-03,266,Washington University B,-4.1,0.6,4,14,0.22,-2.66,240
2020-09-03,267,Santa Clara B,-4.11,0.6,6,11,0.35,-3.5,309
2020-09-03,268,California-Irvine,-4.12,0.6,2,14,0.12,-1.7,126
2020-09-03,269,Colgate,-4.14,0.5,1,5,0.17,-2.81,254
2020-09-03,270,Syracuse,-4.21,0.5,1,8,0.11,-2.29,198
2020-09-03,271,Towson B,-4.22,0.5,5,14,0.26,-2.9,262
2020-09-03,272,Davidson,-4.23,0.5,3,16,0.16,-2.13,180
2020-09-03,273,Cornell B,-4.26,0.5,3,14,0.18,-2.51,228
2020-09-03,274,Marquette,-4.27,0.5,4,12,0.25,-3.14,279
2020-09-03,275,Notre Dame B,-4.3,0.5,5,15,0.25,-2.8,252
2020-09-03,276,DePaul,-4.3,0.5,1,8,0.11,-2.24,196
2020-09-03,277,Emory B,-4.32,0.5,2,10,0.17,-2.48,226
2020-09-03,278,Florida State B,-4.33,0.5,3,14,0.18,-2.08,175
2020-09-03,279,Wellesley B,-4.35,0.4,3,9,0.25,-3.37,305
2020-09-03,280,Ithaca,-4.35,0.4,3,14,0.18,-2.82,255
2020-09-03,281,Drexel,-4.35,0.4,4,14,0.22,-2.74,246
2020-09-03,282,Washington B,-4.36,0.4,0,5,0.0,-2.33,204
2020-09-03,283,Georgia Southern,-4.37,0.4,1,10,0.09,-2.16,186
2020-09-03,284,Hartford,-4.37,0.4,0,5,0.0,-1.9,156
2020-09-03,285,Wesleyan B,-4.39,0.4,0,5,0.0,-1.93,157
2020-09-03,286,Missouri,-4.39,0.4,6,18,0.25,-2.93,263
2020-09-03,287,Grinnell B,-4.41,0.4,3,15,0.17,-2.7,243
2020-09-03,288,Virginia B,-4.45,0.4,3,14,0.18,-2.21,191
2020-09-03,289,Haverford B,-4.48,0.4,1,5,0.17,-3.29,299
2020-09-03,290,Reed,-4.5,0.4,0,6,0.0,-2.31,203
2020-09-03,291,Lawrence,-4.51,0.4,0,4,0.0,-2.74,248
2020-09-03,292,Union (Tennessee),-4.52,0.4,1,5,0.17,-3.18,288
2020-09-03,293,Clark,-4.52,0.4,0,6,0.0,-1.96,164
2020-09-03,294,Baylor,-4.55,0.4,1,4,0.2,-3.91,316
2020-09-03,295,Southern Indiana,-4.67,0.3,3,16,0.16,-2.66,241
2020-09-03,296,Saint Joseph's,-4.71,0.3,0,6,0.0,-2.48,227
2020-09-03,297,California B,-4.74,0.3,3,15,0.17,-3.11,277
2020-09-03,298,Johns Hopkins,-4.77,0.3,0,7,0.0,-2.15,184
2020-09-03,299,Brown B,-4.8,0.3,2,9,0.18,-3.49,308
2020-09-03,300,Olivet Nazarene,-4.83,0.3,0,6,0.0,-2.75,249
2020-09-03,301,St Mary's (Maryland),-4.84,0.3,2,10,0.17,-3.28,298
2020-09-03,302,George Washington B,-4.9,0.3,3,13,0.19,-3.31,301
2020-09-03,303,Columbia B,-4.91,0.3,2,15,0.12,-2.74,247
2020-09-03,304,Rowan,-4.92,0.3,0,6,0.0,-2.94,264
2020-09-03,305,Wooster B,-4.97,0.2,1,9,0.1,-3.19,290
2020-09-03,306,Princeton B,-5.02,0.2,0,11,0.0,-1.99,165
2020-09-03,307,Fordham,-5.05,0.2,0,6,0.0,-2.41,212
2020-09-03,308,SUNY Cortland,-5.06,0.2,1,14,0.07,-2.64,238
2020-09-03,309,Rhode Island B,-5.12,0.2,0,5,0.0,-3.18,289
2020-09-03,310,Arizona B,-5.19,0.2,1,10,0.09,-3.37,304
2020-09-03,311,Florida B,-5.28,0.2,1,23,0.04,-1.84,147
2020-09-03,312,Kansas B,-5.34,0.2,1,17,0.06,-2.46,223
2020-09-03,313,Trinity,-5.4,0.2,1,18,0.05,-2.89,260
2020-09-03,314,American B,-5.41,0.2,2,16,0.11,-3.26,295
2020-09-03,315,Cal Poly-SLO B,-5.62,0.1,0,6,0.0,-3.75,314
2020-09-03,316,Wisconsin-La Crosse B,-5.63,0.1,0,9,0.0,-2.59,235
2020-09-03,317,Oberlin B,-6.11,0.1,0,12,0.0,-3.06,272
