date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,1,The Chad Larson Experience,3.32,88.5,28,4,0.88,1.09,5
2020-09-04,2,Ellipsis,3.23,87.5,6,1,0.86,1.95,1
2020-09-04,3,Drag'n Thrust,3.22,87.4,29,5,0.85,0.79,9
2020-09-04,4,Seattle Mixtape,2.96,84.3,26,4,0.87,0.49,14
2020-09-04,5,Slow White,2.21,71.8,23,9,0.72,1.07,6
2020-09-04,6,Mischief,2.18,71.0,26,6,0.81,0.44,16
2020-09-04,7,Wild Card,2.11,69.6,22,9,0.71,1.1,4
2020-09-04,8,Polar Bears,1.88,64.6,25,12,0.68,1.06,7
2020-09-04,9,UNION,1.79,62.4,8,4,0.67,1.33,3
2020-09-04,10,Love Tractor,1.58,57.5,28,6,0.82,-0.22,29
2020-09-04,11,7 Express,1.43,53.8,22,9,0.71,0.27,18
2020-09-04,12,Blackbird,1.42,53.4,27,11,0.71,0.3,17
2020-09-04,13,AMP,1.37,52.3,20,12,0.62,0.87,8
2020-09-04,14,Metro North,1.37,52.2,28,12,0.7,0.19,21
2020-09-04,15,UPA,1.36,51.9,11,4,0.73,0.23,20
2020-09-04,16,Ambiguous Grey,1.32,51.1,25,8,0.76,-0.18,27
2020-09-04,17,The Muff 'n Men,1.28,49.9,12,1,0.92,-0.96,64
2020-09-04,18,Cosa Nostra,1.21,48.4,15,8,0.65,0.52,13
2020-09-04,19,Bucket,1.19,47.8,30,9,0.77,-0.54,41
2020-09-04,20,NOISE,0.98,42.5,20,15,0.57,0.75,10
2020-09-04,21,The Muffin Men,0.96,42.1,16,4,0.8,-0.71,51
2020-09-04,22,Bessarion,0.94,41.6,5,2,0.71,0.44,15
2020-09-04,23,Minneapolis Millers,0.88,40.1,20,6,0.77,-0.54,42
2020-09-04,24,Dorado,0.76,37.4,28,10,0.74,-0.59,43
2020-09-04,25,7 Figures,0.75,37.1,17,8,0.68,-0.1,26
2020-09-04,26,RUA,0.74,36.8,21,8,0.72,-0.41,34
2020-09-04,27,Bang!,0.69,35.7,26,8,0.76,-0.68,47
2020-09-04,28,Last Call,0.63,34.4,23,6,0.79,-1.2,74
2020-09-04,29,Charlotte Storm,0.58,33.3,24,7,0.77,-0.8,55
2020-09-04,30,Mental Toss Flycoons,0.49,31.2,17,7,0.71,-0.42,36
2020-09-04,31,BirdFruit,0.47,30.8,17,14,0.55,0.25,19
2020-09-04,32,Steamboat,0.45,30.4,19,14,0.58,0.05,23
2020-09-04,33,Pluff Mud Panic,0.34,28.2,16,7,0.7,-0.64,45
2020-09-04,34,Cahoots,0.33,28.0,14,10,0.58,0.04,24
2020-09-04,35,Des Moines Metro,0.32,27.8,23,13,0.64,-0.27,31
2020-09-04,36,American Barbecue,0.11,23.6,19,14,0.58,-0.18,28
2020-09-04,37,Nooga by Nature,0.08,23.2,26,8,0.76,-1.34,88
2020-09-04,38,Bird,0.08,23.1,17,16,0.52,0.13,22
2020-09-04,39,shame.,0.08,23.1,16,7,0.7,-0.89,61
2020-09-04,40,Darkwing,-0.05,21.0,22,7,0.76,-1.52,111
2020-09-04,41,The UPA,-0.07,20.7,10,2,0.83,-1.63,123
2020-09-04,42,LoveBomb,-0.09,20.4,16,8,0.67,-1.06,69
2020-09-04,43,Raleighwood,-0.11,19.9,15,7,0.68,-0.91,62
2020-09-04,44,Dauntless,-0.13,19.7,24,11,0.69,-1.07,70
2020-09-04,45,Mesteño,-0.15,19.3,14,8,0.64,-0.79,54
2020-09-04,46,Swing State,-0.24,17.9,23,9,0.72,-1.56,117
2020-09-04,47,Platypi,-0.25,17.9,22,13,0.63,-0.84,57
2020-09-04,48,Pleasuretown,-0.28,17.4,16,18,0.47,-0.04,25
2020-09-04,49,Sparkle Ponies,-0.29,17.2,16,10,0.62,-0.77,52
2020-09-04,50,Mixed Nuts,-0.3,17.1,27,11,0.71,-1.39,93
2020-09-04,51,Team Canada U23 - Mixed,-0.31,17.0,3,4,0.43,0.62,12
2020-09-04,52,GB Mixed,-0.31,17.0,3,4,0.43,0.62,11
2020-09-04,53,Sweet Action,-0.4,15.7,15,13,0.54,-0.47,38
2020-09-04,54,BW Ultimate,-0.41,15.6,19,15,0.56,-0.69,48
2020-09-04,55,Ant Madness,-0.5,14.4,15,12,0.56,-0.71,50
