date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,145,Southern California,-1.24,8.5,6,8,0.43,-0.92,142
2020-09-03,146,Wisconsin,-1.24,8.5,5,8,0.38,-0.62,90
2020-09-03,147,Washington University B,-1.27,8.2,3,4,0.43,-1.0,154
2020-09-03,148,UCLA B,-1.29,8.1,8,9,0.47,-1.17,179
2020-09-03,149,West Virginia,-1.3,8.0,9,11,0.45,-1.08,165
2020-09-03,150,Virginia Commonwealth,-1.33,7.8,2,4,0.33,-0.61,89
2020-09-03,151,Michigan B,-1.33,7.8,2,3,0.4,-1.01,155
2020-09-03,152,Drexel,-1.33,7.8,2,4,0.33,-0.65,94
2020-09-03,153,Rhode Island,-1.34,7.7,3,4,0.43,-1.1,170
2020-09-03,154,Colorado B,-1.4,7.3,7,8,0.47,-1.24,185
2020-09-03,155,Penn State,-1.4,7.3,1,4,0.2,0.04,35
2020-09-03,156,Santa Clara,-1.41,7.3,5,7,0.42,-1.08,162
2020-09-03,157,Brown,-1.42,7.2,4,8,0.33,-0.69,101
2020-09-03,158,North Carolina-Asheville,-1.42,7.2,1,1,0.5,-2.01,242
2020-09-03,159,Humboldt State,-1.43,7.1,2,3,0.4,-1.17,178
2020-09-03,160,St Benedict,-1.47,6.9,2,4,0.33,-0.87,134
2020-09-03,161,Massachusetts,-1.49,6.7,2,7,0.22,-0.11,44
2020-09-03,162,Alabama-Huntsville,-1.5,6.7,4,9,0.31,-0.67,98
2020-09-03,163,Air Force,-1.53,6.4,7,10,0.41,-1.17,176
2020-09-03,164,Tennessee-Chattanooga,-1.55,6.4,5,6,0.45,-1.44,208
2020-09-03,165,Williams,-1.58,6.2,2,5,0.29,-0.78,114
2020-09-03,166,Seattle,-1.59,6.1,2,4,0.33,-0.96,148
2020-09-03,167,Arizona State,-1.63,5.9,5,8,0.38,-1.14,174
2020-09-03,168,East Carolina,-1.64,5.9,2,5,0.29,-0.76,108
2020-09-03,169,Vermont B,-1.64,5.8,2,5,0.29,-0.77,110
2020-09-03,170,Luther,-1.67,5.7,4,3,0.57,-2.18,250
2020-09-03,171,Berry,-1.69,5.6,3,3,0.5,-2.03,244
2020-09-03,172,Alabama-Birmingham,-1.69,5.6,2,5,0.29,-0.84,128
2020-09-03,173,Amherst College,-1.7,5.5,6,12,0.33,-0.89,137
2020-09-03,174,Wisconsin-Milwaukee,-1.7,5.5,5,10,0.33,-0.81,120
2020-09-03,175,Georgia State,-1.72,5.4,3,4,0.43,-1.51,219
2020-09-03,176,Florida B,-1.74,5.3,7,8,0.47,-1.72,234
2020-09-03,177,Texas Christian,-1.78,5.1,4,8,0.33,-1.04,156
2020-09-03,178,Minnesota-Duluth,-1.78,5.1,2,5,0.29,-0.84,127
2020-09-03,179,SUNY-Fredonia,-1.79,5.1,2,5,0.29,-0.97,150
2020-09-03,180,Ithaca,-1.79,5.1,2,4,0.33,-1.26,188
2020-09-03,181,Johns Hopkins,-1.82,4.9,7,9,0.44,-1.6,229
2020-09-03,182,Christopher Newport,-1.82,4.9,2,5,0.29,-0.94,146
2020-09-03,183,Lehigh B,-1.85,4.8,2,4,0.33,-1.28,190
2020-09-03,184,Oregon,-1.87,4.7,2,12,0.14,-0.04,41
2020-09-03,185,Georgia College,-1.89,4.6,5,12,0.29,-0.93,143
2020-09-03,186,Boise State,-1.91,4.5,3,5,0.38,-1.55,223
2020-09-03,187,SUNY-Albany,-1.91,4.5,5,8,0.38,-1.53,221
2020-09-03,188,Akron,-1.93,4.4,2,4,0.33,-1.2,182
2020-09-03,189,Sonoma State,-1.93,4.4,4,8,0.33,-1.2,181
2020-09-03,190,California-Irvine,-1.98,4.2,3,4,0.43,-1.97,241
2020-09-03,191,Baylor,-2.02,4.1,2,5,0.29,-1.25,187
2020-09-03,192,Oklahoma,-2.04,4.0,4,9,0.31,-1.05,158
2020-09-03,193,Nebraska,-2.04,4.0,4,8,0.33,-1.14,173
2020-09-03,194,Appalachian State,-2.05,4.0,0,5,0.0,1.05,2
2020-09-03,195,Portland State,-2.06,3.9,1,5,0.17,-0.59,86
2020-09-03,196,Arkansas,-2.06,3.9,5,9,0.36,-1.49,217
2020-09-03,197,Grinnell,-2.07,3.9,4,9,0.31,-1.16,175
2020-09-03,198,Shippensburg,-2.07,3.9,2,4,0.33,-1.69,233
2020-09-03,199,North Carolina B,-2.08,3.8,1,5,0.17,-0.85,130
2020-09-03,200,Claremont,-2.09,3.8,2,8,0.2,-0.74,106
2020-09-03,201,Notre Dame,-2.09,3.8,0,5,0.0,0.27,21
2020-09-03,202,Georgia Tech B,-2.14,3.6,2,4,0.33,-1.76,236
2020-09-03,203,Wisconsin-La Crosse,-2.16,3.6,0,4,0.0,0.11,31
2020-09-03,204,Victoria,-2.17,3.5,0,5,0.0,0.37,17
2020-09-03,205,SUNY Cortland,-2.17,3.5,5,7,0.42,-2.2,251
2020-09-03,206,American B,-2.29,3.1,1,5,0.17,-0.82,121
2020-09-03,207,Messiah,-2.3,3.1,3,5,0.38,-2.06,246
2020-09-03,208,Sam Houston State,-2.35,2.9,1,5,0.17,-0.98,152
2020-09-03,209,Virginia B,-2.38,2.9,2,10,0.17,-0.75,107
2020-09-03,210,Georgia Southern,-2.41,2.8,1,5,0.17,-1.09,168
2020-09-03,211,Muhlenberg,-2.41,2.8,1,3,0.25,-1.88,237
2020-09-03,212,Franciscan,-2.43,2.7,1,4,0.2,-1.48,215
2020-09-03,213,Ohio State B,-2.45,2.7,3,10,0.23,-1.17,177
2020-09-03,214,Ave Maria,-2.47,2.6,1,2,0.33,-2.65,254
2020-09-03,215,Knox,-2.47,2.6,1,5,0.17,-1.26,189
2020-09-03,216,Jacksonville State,-2.48,2.6,1,6,0.14,-1.04,157
2020-09-03,217,Arizona,-2.52,2.5,3,9,0.25,-1.36,201
2020-09-03,218,Wisconsin-Oshkosh,-2.56,2.4,1,5,0.17,-1.42,206
2020-09-03,219,Xavier,-2.61,2.3,1,5,0.17,-1.08,164
2020-09-03,220,Harvard,-2.64,2.2,0,6,0.0,-0.21,50
2020-09-03,221,Haverford/Bryn Mawr B,-2.69,2.1,1,5,0.17,-1.89,238
2020-09-03,222,Hofstra,-2.7,2.1,2,5,0.29,-2.09,247
2020-09-03,223,Columbia B,-2.73,2.0,0,4,0.0,-1.13,172
2020-09-03,224,Temple B,-2.76,2.0,1,4,0.2,-2.03,243
2020-09-03,225,Charleston,-2.8,1.9,0,6,0.0,-0.52,82
2020-09-03,226,Lewis & Clark,-2.83,1.9,0,6,0.0,-0.52,80
2020-09-03,227,Princeton,-2.83,1.8,0,5,0.0,-0.9,138
2020-09-03,228,Montana,-2.84,1.8,1,6,0.14,-1.56,224
2020-09-03,229,Salisbury,-2.84,1.8,1,6,0.14,-1.37,202
2020-09-03,230,Florida Tech,-2.87,1.8,1,4,0.2,-2.16,248
2020-09-03,231,Pacific Lutheran B,-2.91,1.7,0,5,0.0,-0.82,122
2020-09-03,232,Drake University,-2.93,1.7,1,6,0.14,-1.39,204
2020-09-03,233,RIT,-2.94,1.7,0,6,0.0,-0.72,103
2020-09-03,234,Belmont,-3.01,1.6,1,11,0.08,-0.93,144
2020-09-03,235,Colorado School of Mines,-3.01,1.6,1,8,0.11,-1.3,195
2020-09-03,236,FSU B,-3.02,1.5,2,8,0.2,-1.92,239
2020-09-03,237,Arizona B,-3.03,1.5,0,6,0.0,-0.55,84
2020-09-03,238,Miami,-3.18,1.3,1,6,0.14,-1.96,240
2020-09-03,239,Missouri,-3.18,1.3,2,10,0.17,-1.74,235
2020-09-03,240,Houston,-3.19,1.3,0,6,0.0,-0.98,151
2020-09-03,241,Towson B,-3.22,1.3,0,8,0.0,-0.57,85
2020-09-03,242,California B,-3.26,1.2,2,11,0.15,-1.62,230
2020-09-03,243,California-Davis B,-3.29,1.2,2,11,0.15,-1.63,231
2020-09-03,244,Goucher,-3.3,1.2,2,11,0.15,-1.47,213
2020-09-03,245,Cal Poly SLO B,-3.34,1.1,1,10,0.09,-1.18,180
2020-09-03,246,Idaho,-3.43,1.0,0,6,0.0,-1.41,205
2020-09-03,247,Ohio Wesleyan,-3.44,1.0,0,6,0.0,-0.95,147
2020-09-03,248,Kansas State,-3.46,1.0,0,6,0.0,-1.24,184
2020-09-03,249,North Texas,-3.54,0.9,0,11,0.0,-0.5,78
2020-09-03,250,Northwestern B,-3.58,0.9,0,6,0.0,-1.39,203
2020-09-03,251,Oberlin B,-3.66,0.8,0,6,0.0,-1.57,226
2020-09-03,252,SUNY-Buffalo,-3.84,0.7,1,12,0.08,-1.68,232
2020-09-03,253,College of New Jersey,-3.93,0.6,0,6,0.0,-2.04,245
2020-09-03,254,Emory B,-4.02,0.6,0,10,0.0,-1.51,218
