date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,50,Imperial,-0.55,12.8,19,10,0.66,-1.29,58
2020-09-04,51,Surly MUDI,-0.61,12.2,6,1,0.86,-2.13,156
2020-09-04,52,Colt,-0.63,12.0,14,9,0.61,-0.98,46
2020-09-04,53,Sour Mash,-0.68,11.5,11,8,0.58,-1.01,47
2020-09-04,54,Triforce,-0.71,11.2,6,2,0.75,-1.6,80
2020-09-04,55,Real Atlanta,-0.76,10.7,4,1,0.8,-1.74,96
2020-09-04,56,Brickyard,-0.76,10.7,14,17,0.45,-0.33,31
2020-09-04,57,Lost Boys,-0.77,10.6,17,9,0.65,-1.55,75
2020-09-04,58,Genny Tall Boys,-0.82,10.2,12,5,0.71,-1.76,103
2020-09-04,59,John Doe,-0.83,10.0,16,10,0.62,-1.5,72
2020-09-04,60,Black Market,-0.84,10.0,19,13,0.59,-1.21,55
2020-09-04,61,Right Coast,-0.87,9.7,13,13,0.5,-0.77,38
2020-09-04,62,Bullet X,-0.9,9.4,4,2,0.67,-1.2,54
2020-09-04,63,Renegade,-0.93,9.2,16,7,0.7,-1.89,125
2020-09-04,64,Bruises,-0.97,8.9,17,10,0.63,-1.56,76
2020-09-04,65,Enigma,-0.97,8.8,16,8,0.67,-1.8,111
2020-09-04,66,Johnny Encore,-1.0,8.6,5,1,0.83,-2.24,172
2020-09-04,67,General Strike,-1.02,8.5,15,11,0.58,-1.19,53
2020-09-04,68,Flying Pig,-1.03,8.4,10,4,0.71,-2.08,151
2020-09-04,69,Blackbuck,-1.16,7.4,7,4,0.64,-1.75,99
2020-09-04,70,Sons,-1.17,7.4,8,5,0.62,-1.55,74
2020-09-04,71,UpRoar,-1.19,7.3,17,8,0.68,-1.97,137
2020-09-04,72,Schweingeist,-1.22,7.0,19,11,0.63,-1.9,130
2020-09-04,73,CaSTLe,-1.22,7.0,11,13,0.46,-0.91,41
2020-09-04,74,AndyGator,-1.25,6.9,15,6,0.71,-2.35,187
2020-09-04,75,Ki.e,-1.28,6.7,2,5,0.29,0.69,16
2020-09-04,76,Dreadnought,-1.35,6.2,17,8,0.68,-2.23,171
2020-09-04,77,Dallas United: Desperados,-1.35,6.2,24,12,0.67,-2.26,176
2020-09-04,78,Streetgang,-1.39,6.0,12,12,0.5,-1.29,56
2020-09-04,79,Deathsquad,-1.41,5.9,11,9,0.55,-1.6,81
2020-09-04,80,Dark or Light,-1.46,5.6,17,13,0.57,-1.89,126
2020-09-04,81,BaNC,-1.47,5.6,14,13,0.52,-1.48,69
2020-09-04,82,NXTMNS1,-1.48,5.5,3,4,0.43,-0.64,35
2020-09-04,83,Haymaker,-1.49,5.5,15,8,0.65,-2.3,181
2020-09-04,84,Papa Bear,-1.49,5.5,20,10,0.67,-2.44,200
2020-09-04,85,Chicago YCC U-19,-1.51,5.4,4,3,0.57,-1.6,82
2020-09-04,86,Memphis Belle,-1.51,5.3,15,9,0.62,-2.28,179
2020-09-04,87,Ghost Train,-1.53,5.3,14,13,0.52,-1.51,73
2020-09-04,88,G Street,-1.63,4.8,11,6,0.65,-2.44,199
2020-09-04,89,Supercell,-1.63,4.8,16,9,0.64,-2.24,173
2020-09-04,90,8$OLD SOL,-1.65,4.7,14,10,0.58,-2.1,153
2020-09-04,91,AK Pipeline,-1.67,4.6,14,12,0.54,-1.76,104
2020-09-04,92,Sundowners,-1.67,4.6,13,14,0.48,-1.49,70
2020-09-04,93,Warchild,-1.7,4.5,17,15,0.53,-1.83,116
2020-09-04,94,Buzzkill,-1.75,4.3,7,6,0.54,-1.74,95
2020-09-04,95,New Amsterdam,-1.76,4.2,10,12,0.45,-1.46,66
2020-09-04,96,MKE,-1.76,4.2,8,20,0.29,-0.51,34
2020-09-04,97,Phalanx,-1.76,4.2,11,12,0.48,-1.47,68
2020-09-04,98,ATLiens,-1.77,4.2,4,3,0.57,-1.91,131
2020-09-04,99,Space City Ignite,-1.84,3.9,17,14,0.55,-2.17,158
2020-09-04,100,Black Lung,-1.86,3.8,12,12,0.5,-1.91,132
2020-09-04,101,RUNTIME,-1.87,3.8,12,16,0.43,-1.37,61
2020-09-04,102,Oakgrove Boys,-1.88,3.8,13,13,0.5,-1.76,100
2020-09-04,103,Fat and Mediocre,-1.92,3.6,6,5,0.55,-1.61,85
2020-09-04,104,Rip City Ultimate,-1.93,3.6,10,8,0.56,-2.27,178
2020-09-04,105,Chattanooga Gentlemen's Club,-1.96,3.5,6,7,0.46,-1.61,84
2020-09-04,106,Killjoys,-1.96,3.5,11,13,0.46,-1.6,79
2020-09-04,107,Westchester Magma Bears,-1.96,3.5,14,14,0.5,-1.86,120
2020-09-04,108,Red Tide,-1.98,3.4,13,15,0.46,-1.77,106
2020-09-04,109,BUDA,-2.0,3.3,3,1,0.75,-3.08,250
2020-09-04,110,HAM,-2.01,3.3,4,4,0.5,-2.01,145
2020-09-04,111,Midnight Meat Train,-2.02,3.3,11,12,0.48,-1.88,122
2020-09-04,112,RoadHouse,-2.06,3.2,8,5,0.62,-2.73,239
2020-09-04,113,Orlando Citronauts,-2.06,3.2,13,13,0.5,-1.95,135
2020-09-04,114,Wisconsin Hops,-2.08,3.1,11,10,0.52,-2.21,165
2020-09-04,115,Flatline,-2.13,2.9,5,6,0.45,-1.83,115
2020-09-04,116,Breakers,-2.15,2.9,12,16,0.43,-1.77,105
2020-09-04,117,Surfside,-2.15,2.9,4,2,0.67,-3.12,253
2020-09-04,118,Shotgun,-2.15,2.9,13,13,0.5,-2.1,154
2020-09-04,119,Cerberus,-2.16,2.9,12,13,0.48,-2.07,150
2020-09-04,120,strike,-2.16,2.9,3,3,0.5,-2.0,143
2020-09-04,121,Riverside Ultimate,-2.17,2.9,15,14,0.52,-2.21,164
2020-09-04,122,Choice City Hops,-2.17,2.9,10,13,0.43,-1.62,86
2020-09-04,123,Black Market II,-2.17,2.8,14,14,0.5,-2.23,170
2020-09-04,124,Spring Creek Ascension,-2.18,2.8,4,4,0.5,-2.41,194
2020-09-04,125,Minnesota Superior A,-2.23,2.7,4,3,0.57,-2.58,219
2020-09-04,126,Texas Two Step,-2.27,2.6,8,6,0.57,-2.58,220
2020-09-04,127,Goon Squad,-2.29,2.5,7,9,0.44,-1.98,139
2020-09-04,128,Syndicate,-2.31,2.5,7,10,0.41,-1.78,107
2020-09-04,129,Cream City Crooks,-2.33,2.4,13,16,0.45,-2.08,152
2020-09-04,130,East Rock Candy Mountain,-2.38,2.3,6,4,0.6,-2.67,231
2020-09-04,131,Ascension,-2.38,2.3,10,12,0.45,-2.07,149
2020-09-04,132,Nasty Girls,-2.45,2.2,2,2,0.5,-2.5,210
2020-09-04,133,Dirty D,-2.45,2.2,6,9,0.4,-1.97,138
2020-09-04,134,ISO Atmo,-2.45,2.2,11,17,0.39,-1.86,121
2020-09-04,135,Purple Rain,-2.5,2.1,3,5,0.38,-1.92,133
2020-09-04,136,Green River Swordfish,-2.5,2.1,6,11,0.35,-1.67,89
2020-09-04,137,Rawhide,-2.5,2.1,4,7,0.36,-1.85,118
2020-09-04,138,Fénix Ultimate,-2.52,2.0,5,3,0.62,-3.15,255
2020-09-04,139,Spoiler,-2.52,2.0,12,19,0.39,-2.02,146
2020-09-04,140,Shades of Grey,-2.55,2.0,3,3,0.5,-2.55,217
2020-09-04,141,Shenanigans,-2.58,1.9,4,8,0.33,-1.45,65
2020-09-04,142,Red Circus,-2.6,1.9,4,7,0.36,-1.89,124
2020-09-04,143,Starfox,-2.61,1.8,1,1,0.5,-3.21,259
2020-09-04,144,Hammerhead,-2.62,1.8,7,6,0.54,-2.88,243
2020-09-04,145,Takers,-2.64,1.8,5,12,0.29,-1.39,62
2020-09-04,146,Climax,-2.65,1.8,7,15,0.32,-1.6,83
2020-09-04,147,DingWop,-2.65,1.8,2,4,0.33,-1.88,123
2020-09-04,148,Premium,-2.68,1.7,11,13,0.46,-2.47,204
2020-09-04,149,Sculpin,-2.68,1.7,6,7,0.46,-2.52,213
2020-09-04,150,SmokeStack,-2.7,1.7,7,16,0.3,-1.58,78
2020-09-04,151,Blackfish,-2.7,1.7,1,2,0.33,-2.11,155
2020-09-04,152,Coastal Empire,-2.71,1.7,1,3,0.25,-1.29,57
2020-09-04,153,Bear Proof,-2.71,1.7,6,11,0.35,-1.9,129
2020-09-04,154,Vicious Cycle: Doggers Edition,-2.72,1.7,6,8,0.43,-2.32,182
2020-09-04,155,Arnold Palmer Alert,-2.72,1.7,3,4,0.43,-2.33,185
2020-09-04,156,Misfit,-2.74,1.6,3,9,0.25,-1.32,59
2020-09-04,157,houSE,-2.74,1.6,7,11,0.39,-2.25,175
2020-09-04,158,Jerk Factory,-2.78,1.6,2,4,0.33,-1.9,128
2020-09-04,159,Pi,-2.79,1.6,3,5,0.38,-2.37,190
2020-09-04,160,Impulse,-2.81,1.5,3,4,0.43,-2.53,214
2020-09-04,161,Slag Dump,-2.83,1.5,9,13,0.41,-2.35,188
2020-09-04,162,HangTime Ultimate,-2.84,1.5,6,7,0.46,-2.75,240
2020-09-04,163,Cartel,-2.88,1.4,3,4,0.43,-2.49,208
2020-09-04,164,CoachDuffin,-2.89,1.4,0,4,0.0,0.07,22
2020-09-04,165,Colorblind,-2.93,1.4,10,15,0.4,-2.42,195
2020-09-04,166,Snow Bird,-2.94,1.3,3,5,0.38,-2.46,201
2020-09-04,167,Dredge,-2.96,1.3,7,11,0.39,-2.49,209
2020-09-04,168,Space City Eclipse,-2.97,1.3,6,8,0.43,-2.73,238
2020-09-04,169,Black Cans & Highlands,-2.98,1.3,2,4,0.33,-2.33,186
2020-09-04,170,Bulldawg Ultimate,-2.99,1.3,5,11,0.31,-1.85,119
2020-09-04,171,Urutau,-2.99,1.3,0,7,0.0,1.05,10
2020-09-04,172,Man Man,-3.03,1.2,2,4,0.33,-2.48,206
2020-09-04,173,Caliber,-3.03,1.2,10,9,0.53,-3.2,258
2020-09-04,174,DIP,-3.04,1.2,0,2,0.0,-1.07,50
2020-09-04,175,Fowl Mood,-3.05,1.2,1,5,0.17,-0.97,45
2020-09-04,176,Southern Hospitality,-3.06,1.2,7,11,0.39,-2.51,211
2020-09-04,177,Club M - Magma,-3.07,1.2,0,4,0.0,-0.38,32
2020-09-04,178,Colorado Cutthroat,-3.15,1.1,2,9,0.18,-1.82,113
2020-09-04,179,Kekionga,-3.2,1.0,8,13,0.38,-2.64,227
2020-09-04,180,Xavier's School for Gifted Youngsters,-3.2,1.0,5,8,0.38,-2.43,197
2020-09-04,181,War Machine,-3.21,1.0,4,9,0.31,-2.18,160
2020-09-04,182,B.L.O.B.,-3.23,1.0,1,3,0.25,-2.48,205
2020-09-04,183,BigWheel,-3.24,1.0,1,5,0.17,-1.67,88
2020-09-04,184,Big Rock,-3.25,1.0,3,7,0.3,-2.39,193
2020-09-04,185,Navy,-3.25,1.0,1,3,0.25,-2.17,157
2020-09-04,186,Papal Rage,-3.27,1.0,0,3,0.0,-1.35,60
2020-09-04,187,Shrimp Boat,-3.28,1.0,7,13,0.35,-2.44,198
2020-09-04,188,Turbine X,-3.28,1.0,3,8,0.27,-2.06,148
2020-09-04,189,Nashvillains YCC U19 Open,-3.31,0.9,3,4,0.43,-3.25,261
2020-09-04,190,Carolina Sky,-3.31,0.9,2,4,0.33,-2.9,244
2020-09-04,191,GirthQuake,-3.32,0.9,8,17,0.32,-2.39,192
2020-09-04,192,Watchdogs,-3.32,0.9,6,12,0.33,-2.6,222
2020-09-04,193,Beltway Bullets,-3.36,0.9,4,14,0.22,-1.83,114
2020-09-04,194,Journeymen,-3.36,0.9,1,5,0.17,-1.8,110
2020-09-04,195,Spoiler Ice,-3.38,0.9,3,11,0.21,-1.94,134
2020-09-04,196,Scythe,-3.39,0.9,6,17,0.26,-2.22,169
2020-09-04,197,THE BODY,-3.39,0.9,5,13,0.28,-2.27,177
2020-09-04,198,Deaf Fruit,-3.42,0.8,8,12,0.4,-2.91,245
2020-09-04,199,Black Knights,-3.42,0.8,2,5,0.29,-2.29,180
2020-09-04,200,Sherbrooke Gentlemen's Club,-3.43,0.8,0,3,0.0,-1.85,117
2020-09-04,201,Old and Busted,-3.46,0.8,2,3,0.4,-3.49,263
2020-09-04,202,KING,-3.47,0.8,3,12,0.2,-1.79,109
2020-09-04,203,Serengeti,-3.49,0.8,0,5,0.0,-1.08,51
2020-09-04,204,Club House,-3.52,0.8,1,3,0.25,-2.67,229
2020-09-04,205,Vortex,-3.53,0.7,0,3,0.0,-1.89,127
2020-09-04,206,Carleton Alumni Team,-3.64,0.7,0,4,0.0,-1.64,87
2020-09-04,207,Heavy Rescue,-3.65,0.7,1,5,0.17,-2.32,184
2020-09-04,208,Old Man Winter,-3.68,0.6,1,4,0.2,-2.47,202
2020-09-04,209,Reunion,-3.68,0.6,1,5,0.17,-2.2,163
2020-09-04,210,Shockoe Slip Flatball Club,-3.69,0.6,3,8,0.27,-2.72,237
2020-09-04,211,Diglett,-3.74,0.6,5,13,0.28,-2.71,235
2020-09-04,212,Dallas United: Neato Banditos,-3.76,0.6,9,19,0.32,-2.87,241
2020-09-04,213,Gunsmoke,-3.76,0.6,0,4,0.0,-2.0,142
2020-09-04,214,Skyline,-3.82,0.6,0,5,0.0,-1.43,64
2020-09-04,215,Dallas United: Outlaws,-3.82,0.6,7,12,0.37,-3.14,254
2020-09-04,216,Hippie Mafia,-3.82,0.6,3,9,0.25,-2.7,234
2020-09-04,217,Blade,-3.84,0.5,5,13,0.28,-2.67,230
2020-09-04,218,Smoke,-3.87,0.5,3,14,0.18,-2.02,147
2020-09-04,219,Chimney,-3.91,0.5,1,6,0.14,-2.43,196
2020-09-04,220,Brawl,-3.93,0.5,4,19,0.17,-2.0,141
2020-09-04,221,Club M - Rage,-3.98,0.5,1,4,0.2,-2.96,248
2020-09-04,222,Superior 2,-4.0,0.5,1,5,0.17,-2.66,228
2020-09-04,223,MS,-4.01,0.5,3,14,0.18,-2.22,168
2020-09-04,224,Air Show,-4.01,0.5,1,5,0.17,-2.61,223
2020-09-04,225,Foggy Bottom Boys,-4.03,0.5,2,11,0.15,-2.22,167
2020-09-04,226,HB Boys,-4.11,0.4,0,4,0.0,-1.96,136
2020-09-04,227,Big Buckin' Chicken,-4.11,0.4,0,6,0.0,-1.7,92
2020-09-04,228,Evergreen,-4.12,0.4,2,12,0.14,-2.17,159
2020-09-04,229,Gnot the gnomes,-4.12,0.4,0,4,0.0,-2.01,144
2020-09-04,230,Grizzly,-4.15,0.4,0,6,0.0,-1.67,90
2020-09-04,231,Riverside Messengers,-4.18,0.4,5,17,0.23,-2.54,216
2020-09-04,232,B-Yard,-4.18,0.4,5,19,0.21,-2.49,207
2020-09-04,233,Tyranny,-4.19,0.4,2,11,0.15,-2.52,212
2020-09-04,234,H.O.G. Ultimate,-4.25,0.4,0,5,0.0,-1.99,140
2020-09-04,235,Madd Dogg,-4.29,0.4,0,8,0.0,-1.67,91
2020-09-04,236,Octane,-4.3,0.3,1,4,0.2,-2.91,246
2020-09-04,237,BUCK,-4.35,0.3,0,7,0.0,-1.78,108
2020-09-04,238,defunct,-4.36,0.3,0,6,0.0,-1.75,98
2020-09-04,239,Club M - Mephisto,-4.37,0.3,5,15,0.25,-3.11,252
2020-09-04,240,Allen's Army,-4.37,0.3,4,14,0.22,-2.88,242
2020-09-04,241,NSFW,-4.54,0.3,1,10,0.09,-2.32,183
2020-09-04,242,B.A.D. Influence,-4.59,0.3,0,6,0.0,-2.47,203
2020-09-04,243,NC Hammer,-4.62,0.3,1,6,0.14,-3.19,257
2020-09-04,244,Helix,-4.62,0.3,3,11,0.21,-3.3,262
2020-09-04,245,Presidio,-4.67,0.2,0,6,0.0,-2.37,189
2020-09-04,246,Florida Youth Ultimate All Star Team,-4.7,0.2,1,6,0.14,-3.09,251
2020-09-04,247,Black Market III,-4.73,0.2,0,6,0.0,-2.61,224
2020-09-04,248,Rocket City Rampage,-4.77,0.2,1,11,0.08,-2.63,225
2020-09-04,249,Club M - Inferno,-4.79,0.2,0,5,0.0,-2.22,166
2020-09-04,250,Mississippi Valley Rivermen,-4.85,0.2,0,6,0.0,-2.7,233
2020-09-04,251,Right Coast Ultimate,-4.9,0.2,1,10,0.09,-2.54,215
2020-09-04,252,Pocket City Approach,-4.9,0.2,2,10,0.17,-3.23,260
2020-09-04,253,Kettering,-4.91,0.2,0,7,0.0,-2.19,162
2020-09-04,254,Torque,-5.0,0.2,0,11,0.0,-2.18,161
2020-09-04,255,Bear Fax,-5.05,0.2,0,9,0.0,-2.59,221
2020-09-04,256,Afterburn,-5.22,0.1,0,7,0.0,-2.71,236
2020-09-04,257,Scubaru Outbacks,-5.24,0.1,2,20,0.09,-2.68,232
2020-09-04,258,Dregs,-5.27,0.1,0,10,0.0,-2.63,226
2020-09-04,259,Gridlock,-5.35,0.1,0,12,0.0,-2.25,174
2020-09-04,260,DiscJockeys,-5.61,0.1,0,6,0.0,-3.15,256
2020-09-04,261,Marxmen,-5.66,0.1,0,11,0.0,-2.57,218
2020-09-04,262,Lago de Fuego,-5.94,0.1,1,17,0.06,-3.02,249
2020-09-04,263,Flash Flood!,-5.97,0.1,1,16,0.06,-2.95,247
